"699","701","1695","7368","7622","10816","date","other"
"25","23","","","6","","2017-09-15","0"
"21","20","","","5","","2017-09-29","0"
"23","21","","","6","","2017-10-13","0"
"20","18","","","5","","2017-10-27","0"
"20","18","","","5","","2017-11-10","0"
"13","12","","","3","","2017-11-24","0"
"21","20","","","5","","2017-12-08","0"
"20","18","","","5","","2017-12-22","0"
"18","16","","","4","","2018-01-05","0"
"18","17","","","5","","2018-01-19","0"
"17","15","","","5","","2018-02-02","0"
"20","19","","","6","","2018-02-16","0"
"19","17","","","5","","2018-03-02","0"
"13","12","","","4","","2018-03-16","0"
"17","15","","","5","","2018-03-30","0"
"15","14","","","4","","2018-04-13","0"
"26","24","","","7","","2018-04-27","0"
"26","24","","","7","","2018-05-11","0"
"26","24","","","7","","2018-05-25","0"
"26","24","","","7","","2018-06-08","0"
"26","24","","","7","","2018-06-22","0"
"26","24","","","7","","2018-07-06","0"
"26","24","","","7","","2018-07-20","0"
"26","24","","","7","","2018-08-03","0"
"26","24","","","7","","2018-08-17","0"
"27","25","","","8","","2018-08-31","0"
"27","25","","","8","","2018-09-14","0"
"27","25","","","8","","2018-09-28","0"
"27","25","","","8","","2018-10-12","0"
"27","25","","","8","","2018-10-26","0"
"27","25","","","8","","2018-11-09","0"
"27","25","","","8","","2018-11-23","0"
"27","25","","","8","","2018-12-07","0"
"27","25","","","8","","2018-12-21","0"
"27","25","","","8","","2019-01-04","0"
"27","25","","","8","","2019-01-18","0"
"27","25","","","8","","2019-02-01","0"
"27","25","","","8","","2019-02-15","0"
"27","25","","","8","","2019-03-01","0"
"15","14","","","5","","2019-03-15","0"
"10","9","","","3","","2019-03-29","0"
"25","23","","","7","","2019-04-12","0"
"27","25","","","8","","2019-04-26","0"
"10","9","","","3","","2019-05-10","0"
"23","20","","","7","","2019-05-24","0"
"29","26","","","9","","2019-06-07","0"
"29","26","","","9","","2019-06-21","0"
"29","26","","","9","","2019-07-05","0"
"29","26","","","9","","2019-07-19","0"
"29","26","","","9","","2019-08-02","0"
"27","24","","","8","","2019-08-16","0"
"29","26","","","9","","2019-08-30","0"
"27","24","","","8","","2019-09-13","0"
"29","26","","","9","","2019-09-27","0"
"29","26","","","9","","2019-10-11","0"
"29","26","","","9","","2019-10-25","0"
"29","26","","","9","","2019-11-08","0"
"31","28","","","10","","2019-11-22","0"
"31","28","","","10","","2019-12-06","0"
"29","26","","","9","","2019-12-20","0"
"27","24","","","8","","2020-01-03","0"
"29","26","","","9","","2020-01-17","0"
"31","28","","","10","","2020-01-31","0"
"29","26","","","9","","2020-02-14","0"
"29","26","","","9","","2020-02-28","0"
"44","39","","","14","","2020-03-13","0"
"27","24","","","8","","2020-03-27","0"
"27","25","","","9","","2020-04-10","0"
"28","25","","","9","","2020-04-24","0"
"30","27","","","10","","2020-05-08","0"
"28","25","","","9","","2020-05-22","0"
"32","29","","","11","","2020-06-05","0"
"35","31","","","11","","2020-06-19","0"
"33","29","","","11","","2020-07-03","0"
"27","23","","","9","","2020-07-17","0"
"31","27","","4","10","4","2020-07-31","0"
"27","23","","4","9","4","2020-08-14","0"
"31","27","","5","10","5","2020-08-28","0"
"35","31","6","6","11","6","2020-09-11","0"
"31","27","6","5","10","5","2020-09-25","0"
"35","31","7","6","11","6","2020-10-09","0"
"40","35","8","6","13","6","2020-10-23","0"
"31","27","6","5","10","5","2020-11-06","0"
"42","37","8","7","14","7","2020-11-20","0"
"38","33","7","6","12","6","2020-12-04","0"
"29","25","6","5","9","5","2020-12-18","0"
"35","31","7","6","11","6","2021-01-01","0"
"41","35","8","7","14","8","2021-01-15","0"
"34","30","8","6","12","8","2021-01-29","0"
"23","20","5","4","8","5","2021-02-12","0"
"34","30","8","6","12","8","2021-02-26","0"
"32","28","7","6","11","7","2021-03-12","0"
"32","28","7","6","11","7","2021-03-26","0"
"32","28","7","6","11","7","2021-04-09","0"
"32","28","7","6","11","7","2021-04-23","0"
"32","28","7","6","11","7","2021-05-07","0"
"32","28","7","6","11","7","2021-05-21","0"
