"21","122","492","5577","7208","date","other"
"20","19","18","4","","2017-10-26","0"
"23","22","21","5","2","2017-11-09","0"
"23","22","21","5","5","2017-11-23","0"
"21","20","20","5","5","2017-12-07","0"
"23","22","21","5","5","2017-12-21","0"
"23","22","21","5","5","2018-01-04","0"
"23","22","21","5","5","2018-01-18","0"
"23","23","22","5","5","2018-02-01","0"
"23","23","22","5","5","2018-02-15","0"
"24","23","22","6","6","2018-03-01","0"
"22","22","20","7","6","2018-03-15","0"
"24","24","22","7","6","2018-03-29","0"
"24","24","22","7","6","2018-04-12","0"
"25","25","23","8","7","2018-04-26","0"
"25","25","23","8","7","2018-05-10","0"
"25","25","23","8","7","2018-05-24","0"
"25","25","23","8","7","2018-06-07","0"
"25","25","23","8","7","2018-06-21","0"
"25","25","23","8","7","2018-07-05","0"
"25","25","23","8","7","2018-07-19","0"
"25","25","23","8","7","2018-08-02","0"
"25","25","23","8","7","2018-08-16","0"
"25","25","23","8","7","2018-08-30","0"
"25","25","23","8","7","2018-09-13","0"
"25","25","23","8","7","2018-09-27","0"
"25","25","23","8","7","2018-10-11","0"
"25","25","23","8","7","2018-10-25","0"
"25","25","23","8","7","2018-11-08","0"
"25","25","23","8","7","2018-11-22","0"
"25","25","23","8","7","2018-12-06","0"
"25","25","23","8","7","2018-12-20","0"
"25","25","23","8","7","2019-01-03","0"
"25","25","23","8","7","2019-01-17","0"
"25","25","23","8","7","2019-01-31","0"
"25","25","23","8","7","2019-02-14","0"
"25","25","23","8","7","2019-02-28","0"
"24","24","22","8","7","2019-03-14","0"
"26","26","24","9","7","2019-03-28","0"
"24","24","22","8","7","2019-04-11","0"
"26","26","24","9","7","2019-04-25","0"
"11","11","10","4","3","2019-05-09","0"
"15","15","14","5","4","2019-05-23","0"
"26","26","24","9","7","2019-06-06","0"
"24","24","22","8","7","2019-06-20","0"
"24","24","22","8","7","2019-07-04","0"
"26","26","24","9","7","2019-07-18","0"
"31","31","29","11","9","2019-08-01","0"
"27","27","25","10","8","2019-08-15","0"
"25","25","23","9","7","2019-08-29","0"
"25","25","23","9","7","2019-09-12","0"
"27","27","25","10","8","2019-09-26","0"
"29","29","27","11","9","2019-10-10","0"
"25","25","23","9","7","2019-10-24","0"
"25","25","23","9","7","2019-11-07","0"
"29","29","27","11","9","2019-11-21","0"
"27","27","25","10","8","2019-12-05","0"
"31","31","29","11","9","2019-12-19","0"
"23","23","21","9","7","2020-01-02","0"
"29","29","27","11","9","2020-01-16","0"
"27","27","25","10","8","2020-01-30","0"
"27","27","25","10","8","2020-02-13","0"
"25","25","23","9","7","2020-02-27","0"
"27","27","25","10","8","2020-03-12","0"
"27","27","25","10","8","2020-03-26","0"
"27","27","25","10","8","2020-04-09","0"
"27","27","25","10","8","2020-04-23","0"
"29","29","27","11","9","2020-05-07","0"
"29","29","27","11","9","2020-05-21","0"
"27","27","25","10","8","2020-06-04","0"
"27","27","25","10","8","2020-06-18","0"
"36","35","32","14","10","2020-07-02","0"
"30","29","27","12","9","2020-07-16","0"
"28","27","25","11","8","2020-07-30","0"
"28","27","25","11","8","2020-08-13","0"
"32","31","29","13","9","2020-08-27","0"
"28","27","25","11","8","2020-09-10","0"
"40","39","36","16","11","2020-09-24","0"
"28","27","25","11","8","2020-10-08","0"
"34","33","30","13","10","2020-10-22","0"
"34","33","30","13","10","2020-11-05","0"
"32","31","29","13","9","2020-11-19","0"
"36","35","32","14","10","2020-12-03","0"
"26","25","23","10","7","2020-12-17","0"
"32","31","29","13","9","2020-12-31","0"
"32","31","29","13","9","2021-01-14","0"
"38","37","34","15","11","2021-01-28","0"
"20","19","18","8","6","2021-02-11","0"
"34","33","30","13","10","2021-02-25","0"
"28","27","25","11","8","2021-03-11","0"
"28","27","25","11","8","2021-03-25","0"
"30","29","27","12","9","2021-04-08","0"
"28","27","25","11","8","2021-04-22","0"
"28","27","25","11","8","2021-05-06","0"
"28","27","25","11","8","2021-05-20","0"
