"9","122","1677","7250","date","other"
"4","1","2","2","2018-02-01","0"
"17","6","6","7","2018-02-15","0"
"21","7","8","9","2018-03-01","0"
"17","6","6","7","2018-03-15","0"
"19","6","7","8","2018-03-29","0"
"19","6","7","8","2018-04-12","0"
"30","10","11","12","2018-04-26","0"
"30","10","11","12","2018-05-10","0"
"30","10","11","12","2018-05-24","0"
"30","10","11","12","2018-06-07","0"
"30","10","11","12","2018-06-21","0"
"30","10","11","12","2018-07-05","0"
"30","10","11","12","2018-07-19","0"
"30","10","11","12","2018-08-02","0"
"30","10","11","12","2018-08-16","0"
"30","10","11","12","2018-08-30","0"
"30","10","11","12","2018-09-13","0"
"30","10","11","12","2018-09-27","0"
"30","10","11","12","2018-10-11","0"
"30","10","11","12","2018-10-25","0"
"30","10","11","12","2018-11-08","0"
"30","10","11","12","2018-11-22","0"
"30","10","11","12","2018-12-06","0"
"30","10","11","12","2018-12-20","0"
"30","10","11","12","2019-01-03","0"
"30","10","11","12","2019-01-17","0"
"30","10","11","12","2019-01-31","0"
"30","10","11","12","2019-02-14","0"
"30","10","11","12","2019-02-28","0"
"17","6","6","7","2019-03-14","0"
"4","1","2","2","2019-03-28","0"
"28","9","10","11","2019-04-11","0"
"30","10","11","12","2019-04-25","0"
"11","4","4","4","2019-05-09","0"
"19","6","7","8","2019-05-23","0"
"30","10","11","12","2019-06-06","0"
"30","10","11","12","2019-06-20","0"
"32","11","12","13","2019-07-04","0"
"30","10","11","12","2019-07-18","0"
"28","9","10","11","2019-08-01","0"
"28","9","10","11","2019-08-15","0"
"28","9","10","11","2019-08-29","0"
"28","9","10","11","2019-09-12","0"
"28","9","10","11","2019-09-26","0"
"32","11","12","13","2019-10-10","0"
"30","10","11","12","2019-10-24","0"
"26","9","9","10","2019-11-07","0"
"28","9","10","11","2019-11-21","0"
"30","10","11","12","2019-12-05","0"
"32","11","12","13","2019-12-19","0"
"19","6","7","8","2020-01-02","0"
"32","11","12","13","2020-01-16","0"
"30","10","11","12","2020-01-30","0"
"30","10","11","12","2020-02-13","0"
"28","9","10","11","2020-02-27","0"
"28","9","10","11","2020-03-12","0"
"32","11","12","13","2020-03-26","0"
"28","9","10","11","2020-04-09","0"
"28","9","10","11","2020-04-23","0"
"30","10","11","12","2020-05-07","0"
"28","9","10","11","2020-05-21","0"
"32","11","12","13","2020-06-04","0"
"30","10","11","12","2020-06-18","0"
"30","10","11","12","2020-07-02","0"
"26","9","9","10","2020-07-16","0"
"30","10","11","12","2020-07-30","0"
"24","8","9","9","2020-08-13","0"
"30","10","11","12","2020-08-27","0"
"30","10","11","12","2020-09-10","0"
"34","11","13","14","2020-09-24","0"
"28","9","10","11","2020-10-08","0"
"32","11","12","13","2020-10-22","0"
"45","15","17","18","2020-11-05","0"
"32","11","12","13","2020-11-19","0"
"39","13","14","15","2020-12-03","0"
"36","12","13","15","2020-12-17","0"
"30","10","11","12","2020-12-31","0"
"43","14","16","17","2021-01-14","0"
"34","11","13","14","2021-01-28","0"
"26","9","9","10","2021-02-11","0"
"36","12","13","15","2021-02-25","0"
"30","10","11","12","2021-03-11","0"
"32","11","12","13","2021-03-25","0"
"30","10","11","12","2021-04-08","0"
"30","10","11","12","2021-04-22","0"
"30","10","11","12","2021-05-06","0"
"30","10","11","12","2021-05-20","0"
