"9","1685","1770","3859","5716","17389","date","other"
"5","","2","","","","2017-01-06","0"
"21","","9","","","","2017-01-20","0"
"21","","9","","","","2017-02-03","0"
"18","","8","","","","2017-02-17","0"
"21","","9","","","","2017-03-03","0"
"18","","8","","","","2017-03-17","0"
"21","","9","","","","2017-03-31","0"
"21","","9","","","","2017-04-14","0"
"21","","9","","","","2017-04-28","0"
"21","","9","","","","2017-05-12","0"
"21","","9","","","","2017-05-26","0"
"21","","9","","","","2017-06-09","0"
"21","","9","","","","2017-06-23","0"
"21","","10","","","","2017-07-07","0"
"21","","10","","","","2017-07-21","0"
"19","","9","","","","2017-08-04","0"
"19","","10","","","","2017-08-18","0"
"13","","7","","","","2017-09-01","0"
"21","","11","","","","2017-09-15","0"
"21","","11","","","","2017-09-29","0"
"20","","10","","","","2017-10-13","0"
"21","","12","","","","2017-10-27","0"
"20","","11","","","","2017-11-10","0"
"25","","14","","","","2017-11-24","0"
"21","","12","","","","2017-12-08","0"
"22","","12","","","","2017-12-22","0"
"19","","11","","","","2018-01-05","0"
"17","","10","","","","2018-01-19","0"
"19","","11","","","","2018-02-02","0"
"22","","13","","","","2018-02-16","0"
"19","","11","","","","2018-03-02","0"
"17","","10","","","","2018-03-16","0"
"20","","12","","","","2018-03-30","0"
"22","","13","","","","2018-04-13","0"
"26","","15","","","","2018-04-27","0"
"27","","15","","","","2018-05-11","0"
"27","","15","","","","2018-05-25","0"
"27","","15","","","","2018-06-08","0"
"27","","15","","","","2018-06-22","0"
"27","","15","","","","2018-07-06","0"
"27","","15","","","","2018-07-20","0"
"27","","15","","","","2018-08-03","0"
"27","","15","","","","2018-08-17","0"
"27","","15","","","","2018-08-31","0"
"27","","14","","","","2018-09-14","0"
"27","","14","","","","2018-09-28","0"
"27","","14","","","","2018-10-12","0"
"27","","14","","","","2018-10-26","0"
"27","","14","","","","2018-11-09","0"
"27","","14","2","","","2018-11-23","0"
"27","","14","5","","","2018-12-07","0"
"27","","14","5","","","2018-12-21","0"
"27","","14","5","","","2019-01-04","0"
"27","","14","5","","","2019-01-18","0"
"27","","14","5","","","2019-02-01","0"
"27","","14","5","","","2019-02-15","0"
"28","","15","5","","","2019-03-01","0"
"14","","8","3","","","2019-03-15","0"
"10","","5","2","","","2019-03-29","0"
"26","","14","5","","","2019-04-12","0"
"28","","16","5","","","2019-04-26","0"
"8","","5","1","","","2019-05-10","0"
"24","4","17","8","4","","2019-05-24","0"
"30","5","22","10","5","","2019-06-07","0"
"32","5","24","11","5","","2019-06-21","0"
"30","5","22","10","5","","2019-07-05","0"
"28","5","20","9","5","","2019-07-19","0"
"30","5","22","10","5","","2019-08-02","0"
"26","4","19","9","4","","2019-08-16","0"
"30","5","22","10","5","","2019-08-30","0"
"26","4","19","9","4","","2019-09-13","0"
"30","5","22","11","5","","2019-09-27","0"
"34","6","25","13","6","","2019-10-11","0"
"30","5","22","11","5","","2019-10-25","0"
"26","4","19","9","4","","2019-11-08","0"
"28","5","20","10","5","","2019-11-22","0"
"43","6","27","13","6","2","2019-12-06","0"
"37","5","21","10","5","24","2019-12-20","0"
"41","6","23","11","6","26","2020-01-03","0"
"38","6","21","10","6","24","2020-01-17","0"
"38","6","21","10","6","24","2020-01-31","0"
"41","6","23","11","6","26","2020-02-14","0"
"44","6","25","12","6","28","2020-02-28","0"
"38","6","22","10","6","24","2020-03-13","0"
"39","6","25","14","6","25","2020-03-27","0"
"42","7","28","16","7","27","2020-04-10","0"
"39","7","26","15","7","25","2020-04-24","0"
"45","8","30","17","8","29","2020-05-08","0"
"39","7","26","15","7","25","2020-05-22","0"
"45","8","30","17","8","29","2020-06-05","0"
"39","7","26","15","7","25","2020-06-19","0"
"42","7","28","16","7","27","2020-07-03","0"
"39","7","26","15","7","25","2020-07-17","0"
"48","8","32","18","8","31","2020-07-31","0"
"39","7","26","15","7","25","2020-08-14","0"
"42","7","28","16","7","27","2020-08-28","0"
"48","8","32","18","8","31","2020-09-11","0"
"45","8","30","17","8","29","2020-09-25","0"
"42","8","28","16","7","27","2020-10-09","0"
"42","8","28","16","7","27","2020-10-23","0"
"60","11","40","23","11","39","2020-11-06","0"
"57","11","38","22","11","37","2020-11-20","0"
"48","9","32","18","9","31","2020-12-04","0"
"51","10","35","20","10","33","2020-12-18","0"
"51","11","35","21","10","34","2021-01-01","0"
"51","11","35","21","10","34","2021-01-15","0"
"42","9","29","17","8","28","2021-01-29","0"
"33","7","23","13","6","22","2021-02-12","0"
"57","12","39","23","11","38","2021-02-26","0"
"42","10","30","17","8","28","2021-03-12","0"
"42","10","30","17","8","28","2021-03-26","0"
"45","11","32","18","9","30","2021-04-09","0"
"42","10","30","17","8","28","2021-04-23","0"
"42","10","30","17","8","28","2021-05-07","0"
"45","11","32","18","9","30","2021-05-21","0"
