"19","21","492","493","1716","4711","42804","date","other"
"19","19","","21","10","","","2017-02-03","0"
"20","20","8","23","11","8","","2017-02-17","0"
"22","22","14","27","12","10","","2017-03-03","0"
"23","22","30","33","13","11","","2017-03-17","0"
"23","22","30","33","13","11","","2017-03-31","0"
"24","23","31","35","14","12","","2017-04-14","0"
"25","24","33","37","15","12","","2017-04-28","0"
"25","24","33","37","15","12","","2017-05-12","0"
"25","24","33","37","15","12","","2017-05-26","0"
"23","22","31","34","14","11","","2017-06-09","0"
"25","24","33","37","15","12","","2017-06-23","0"
"25","24","33","37","15","12","","2017-07-07","0"
"25","24","33","37","15","12","","2017-07-21","0"
"21","21","28","32","13","10","","2017-08-04","0"
"21","21","28","32","13","10","","2017-08-18","0"
"14","14","19","21","9","7","","2017-09-01","0"
"20","19","26","29","12","9","","2017-09-15","0"
"18","17","24","26","11","9","","2017-09-29","0"
"18","17","24","26","11","9","","2017-10-13","0"
"20","19","26","29","12","9","","2017-10-27","0"
"20","19","26","29","12","9","","2017-11-10","0"
"20","19","26","29","12","9","","2017-11-24","0"
"20","19","26","29","12","9","","2017-12-08","0"
"21","21","28","32","12","10","","2017-12-22","0"
"20","19","26","29","11","9","","2018-01-05","0"
"23","22","31","34","13","11","","2018-01-19","0"
"20","19","26","29","11","9","","2018-02-02","0"
"20","19","26","29","11","9","","2018-02-16","0"
"23","22","31","34","13","11","","2018-03-02","0"
"16","15","21","24","9","8","","2018-03-16","0"
"18","17","24","26","10","9","","2018-03-30","0"
"25","24","33","37","14","12","","2018-04-13","0"
"25","24","33","37","14","12","","2018-04-27","0"
"25","24","33","37","14","12","","2018-05-11","0"
"27","26","35","40","15","13","","2018-05-25","0"
"23","22","31","34","13","11","","2018-06-08","0"
"25","24","33","37","14","12","","2018-06-22","0"
"25","24","33","37","14","12","","2018-07-06","0"
"25","24","33","62","14","12","","2018-07-20","0"
"25","24","33","62","15","12","","2018-08-03","0"
"25","24","33","62","15","12","","2018-08-17","0"
"25","24","33","62","15","12","","2018-08-31","0"
"25","24","33","62","15","12","","2018-09-14","0"
"25","24","33","62","15","12","","2018-09-28","0"
"25","24","33","62","15","12","","2018-10-12","0"
"25","24","33","62","15","12","","2018-10-26","0"
"25","24","33","62","16","12","","2018-11-09","0"
"25","24","33","62","16","12","","2018-11-23","0"
"25","24","33","62","16","12","","2018-12-07","0"
"25","24","33","62","16","12","","2018-12-21","0"
"25","24","33","62","16","12","","2019-01-04","0"
"25","24","33","62","16","12","","2019-01-18","0"
"25","24","33","63","17","12","","2019-02-01","0"
"25","24","33","63","17","12","","2019-02-15","0"
"25","24","33","63","17","12","","2019-03-01","0"
"14","14","19","36","10","7","","2019-03-15","0"
"7","7","9","18","5","3","","2019-03-29","0"
"23","22","31","59","16","11","","2019-04-12","0"
"25","24","33","63","17","12","","2019-04-26","0"
"7","7","9","18","5","3","","2019-05-10","0"
"19","18","24","46","12","10","","2019-05-24","0"
"30","29","39","73","19","16","","2019-06-07","0"
"26","25","34","64","15","14","","2019-06-21","0"
"28","27","36","69","16","15","","2019-07-05","0"
"26","25","34","64","15","14","","2019-07-19","0"
"26","25","34","64","14","14","","2019-08-02","0"
"24","23","32","59","13","13","","2019-08-16","0"
"28","27","36","69","15","15","","2019-08-30","0"
"22","21","29","55","12","12","","2019-09-13","0"
"26","25","34","64","14","14","","2019-09-27","0"
"26","25","34","64","14","14","","2019-10-11","0"
"28","27","36","69","15","15","","2019-10-25","0"
"22","21","29","55","12","12","","2019-11-08","0"
"26","25","34","64","14","14","","2019-11-22","0"
"26","25","34","66","14","14","9","2019-12-06","0"
"32","30","41","91","17","17","53","2019-12-20","0"
"24","23","32","70","13","13","41","2020-01-03","0"
"24","23","32","69","12","13","40","2020-01-17","0"
"28","27","36","42","14","15","46","2020-01-31","0"
"22","21","29","22","11","12","37","2020-02-14","0"
"26","25","34","26","13","14","43","2020-02-28","0"
"26","25","34","26","13","14","43","2020-03-13","0"
"26","25","34","26","13","14","43","2020-03-27","0"
"30","29","39","30","15","16","49","2020-04-10","0"
"26","25","34","26","13","14","43","2020-04-24","0"
"26","25","34","26","13","14","43","2020-05-08","0"
"26","25","34","26","13","14","43","2020-05-22","0"
"37","36","49","37","19","20","61","2020-06-05","0"
"24","23","32","24","12","13","40","2020-06-19","0"
"28","27","36","28","14","15","46","2020-07-03","0"
"22","21","29","22","11","12","37","2020-07-17","0"
"28","27","36","28","14","15","46","2020-07-31","0"
"24","23","32","24","12","13","40","2020-08-14","0"
"28","27","36","28","14","15","46","2020-08-28","0"
"24","23","32","24","12","13","40","2020-09-11","0"
"26","25","34","26","13","14","43","2020-09-25","0"
"28","27","36","28","14","15","46","2020-10-09","0"
"28","27","36","28","14","15","46","2020-10-23","0"
"28","27","36","28","14","15","46","2020-11-06","0"
"37","36","49","37","19","20","61","2020-11-20","0"
"39","38","51","39","20","21","65","2020-12-04","0"
"30","29","39","30","15","16","49","2020-12-18","0"
"32","30","41","32","16","17","52","2021-01-01","0"
"35","34","46","35","18","19","58","2021-01-15","0"
"28","27","36","28","14","15","46","2021-01-29","0"
"19","18","24","19","9","10","31","2021-02-12","0"
"24","23","32","24","12","13","40","2021-02-26","0"
"26","25","34","26","13","14","43","2021-03-12","0"
"26","25","34","26","13","14","43","2021-03-26","0"
"26","25","34","26","13","14","43","2021-04-09","0"
"28","27","36","28","14","15","46","2021-04-23","0"
"28","27","36","28","14","15","46","2021-05-07","0"
"28","27","36","28","14","15","46","2021-05-21","0"
