"597","1621","21978","999999","date","other"
"11","4","2","","2018-03-15","0"
"18","6","3","","2018-03-29","0"
"22","8","4","1","2018-04-12","0"
"29","10","5","1","2018-04-26","0"
"31","11","5","1","2018-05-10","0"
"33","12","5","1","2018-05-24","0"
"31","11","5","1","2018-06-07","0"
"31","11","5","1","2018-06-21","0"
"31","11","5","1","2018-07-05","0"
"31","11","5","1","2018-07-19","0"
"31","11","5","1","2018-08-02","0"
"31","11","5","1","2018-08-16","0"
"31","11","5","1","2018-08-30","0"
"31","11","5","1","2018-09-13","0"
"31","11","5","1","2018-09-27","0"
"31","11","5","1","2018-10-11","0"
"31","11","5","1","2018-10-25","0"
"31","11","5","1","2018-11-08","0"
"31","11","5","1","2018-11-22","0"
"31","11","5","1","2018-12-06","0"
"31","11","5","1","2018-12-20","0"
"31","11","5","1","2019-01-03","0"
"31","11","5","1","2019-01-17","0"
"31","11","5","1","2019-01-31","0"
"31","11","5","1","2019-02-14","0"
"31","11","5","1","2019-02-28","0"
"13","5","2","0","2019-03-14","0"
"2","1","0","0","2019-03-28","0"
"29","10","5","1","2019-04-11","0"
"32","12","6","1","2019-04-25","0"
"14","5","3","0","2019-05-09","0"
"21","8","5","1","2019-05-23","0"
"32","12","7","1","2019-06-06","0"
"32","12","7","1","2019-06-20","0"
"32","12","7","1","2019-07-04","0"
"34","13","8","1","2019-07-18","0"
"34","13","8","1","2019-08-01","0"
"27","10","6","1","2019-08-15","0"
"32","12","7","1","2019-08-29","0"
"30","11","7","1","2019-09-12","0"
"34","13","8","1","2019-09-26","0"
"30","11","7","1","2019-10-10","0"
"34","13","8","1","2019-10-24","0"
"30","11","7","1","2019-11-07","0"
"59","15","9","1","2019-11-21","0"
"53","11","7","1","2019-12-05","0"
"53","11","7","1","2019-12-19","0"
"53","11","7","1","2020-01-02","0"
"67","13","9","1","2020-01-16","0"
"72","13","9","1","2020-01-30","0"
"72","13","9","1","2020-02-13","0"
"77","14","9","1","2020-02-27","0"
"62","11","7","1","2020-03-12","0"
"62","11","7","1","2020-03-26","0"
"72","13","9","1","2020-04-09","0"
"65","12","8","1","2020-04-23","0"
"78","13","9","1","2020-05-07","0"
"72","12","8","1","2020-05-21","0"
"78","13","9","1","2020-06-04","0"
"84","14","10","1","2020-06-18","0"
"84","14","10","1","2020-07-02","0"
"78","13","9","1","2020-07-16","0"
"84","14","10","1","2020-07-30","0"
"67","11","8","1","2020-08-13","0"
"84","14","10","1","2020-08-27","0"
"78","13","9","1","2020-09-10","0"
"72","12","8","1","2020-09-24","0"
"89","15","10","1","2020-10-08","0"
"84","14","10","1","2020-10-22","0"
"95","16","11","1","2020-11-05","0"
"95","16","11","1","2020-11-19","0"
"117","20","14","2","2020-12-03","0"
"89","15","10","1","2020-12-17","0"
"111","19","13","1","2020-12-31","0"
"78","13","9","1","2021-01-14","0"
"100","17","12","1","2021-01-28","0"
"45","7","5","1","2021-02-11","0"
"78","13","9","1","2021-02-25","0"
"78","13","9","1","2021-03-11","0"
"78","13","9","1","2021-03-25","0"
"78","13","9","1","2021-04-08","0"
"78","13","9","1","2021-04-22","0"
"78","13","9","1","2021-05-06","0"
"78","13","9","1","2021-05-20","0"
