"19","492","493","3835","date","other"
"5","5","6","2","2018-03-15","0"
"12","11","14","6","2018-03-29","0"
"15","14","17","7","2018-04-12","0"
"24","22","27","11","2018-04-26","0"
"24","22","27","11","2018-05-10","0"
"24","22","27","11","2018-05-24","0"
"24","22","27","11","2018-06-07","0"
"24","22","27","11","2018-06-21","0"
"24","22","27","11","2018-07-05","0"
"24","22","47","11","2018-07-19","0"
"24","22","49","11","2018-08-02","0"
"24","22","49","11","2018-08-16","0"
"24","22","49","11","2018-08-30","0"
"24","22","49","11","2018-09-13","0"
"24","22","49","11","2018-09-27","0"
"24","22","49","11","2018-10-11","0"
"24","22","49","11","2018-10-25","0"
"24","22","49","11","2018-11-08","0"
"24","22","49","11","2018-11-22","0"
"24","22","49","11","2018-12-06","0"
"24","22","49","11","2018-12-20","0"
"24","22","49","11","2019-01-03","0"
"24","22","49","11","2019-01-17","0"
"24","22","49","11","2019-01-31","0"
"24","22","49","11","2019-02-14","0"
"24","22","49","11","2019-02-28","0"
"12","11","25","6","2019-03-14","0"
"22","20","46","10","2019-04-11","0"
"24","22","49","11","2019-04-25","0"
"10","9","21","5","2019-05-09","0"
"15","14","32","7","2019-05-23","0"
"24","22","49","11","2019-06-06","0"
"24","22","49","11","2019-06-20","0"
"26","24","53","12","2019-07-04","0"
"24","22","49","11","2019-07-18","0"
"26","24","53","12","2019-08-01","0"
"27","25","56","13","2019-08-15","0"
"26","24","53","12","2019-08-29","0"
"24","22","49","11","2019-09-12","0"
"26","24","53","12","2019-09-26","0"
"24","22","49","11","2019-10-10","0"
"26","24","53","12","2019-10-24","0"
"22","20","46","10","2019-11-07","0"
"24","22","49","11","2019-11-21","0"
"24","22","49","11","2019-12-05","0"
"24","22","49","11","2019-12-19","0"
"26","24","53","12","2020-01-02","0"
"24","22","49","11","2020-01-16","0"
"26","24","33","12","2020-01-30","0"
"22","20","20","10","2020-02-13","0"
"24","22","22","11","2020-02-27","0"
"22","20","20","10","2020-03-12","0"
"24","22","22","11","2020-03-26","0"
"24","22","22","11","2020-04-09","0"
"24","22","22","11","2020-04-23","0"
"24","22","22","11","2020-05-07","0"
"24","22","22","11","2020-05-21","0"
"24","22","22","11","2020-06-04","0"
"24","22","22","11","2020-06-18","0"
"24","22","22","11","2020-07-02","0"
"21","19","19","9","2020-07-16","0"
"27","25","25","13","2020-07-30","0"
"22","20","20","10","2020-08-13","0"
"24","22","22","11","2020-08-27","0"
"24","22","22","11","2020-09-10","0"
"24","22","22","11","2020-09-24","0"
"27","25","25","13","2020-10-08","0"
"19","17","17","9","2020-10-22","0"
"27","25","25","13","2020-11-05","0"
"27","25","25","13","2020-11-19","0"
"26","24","24","12","2020-12-03","0"
"22","20","20","10","2020-12-17","0"
"22","20","20","10","2020-12-31","0"
"29","27","27","13","2021-01-14","0"
"33","30","30","15","2021-01-28","0"
"22","20","20","10","2021-02-11","0"
"24","22","22","11","2021-02-25","0"
"24","22","22","11","2021-03-11","0"
"24","22","22","11","2021-03-25","0"
"24","22","22","11","2021-04-08","0"
"24","22","22","11","2021-04-22","0"
"26","24","24","12","2021-05-06","0"
"24","22","22","11","2021-05-20","0"
