"19","492","1774","4255","4637","4885","date","other"
"7","6","3","4","3","3","2018-03-15","0"
"12","11","6","7","5","5","2018-03-29","0"
"15","14","7","9","6","6","2018-04-12","0"
"23","22","11","14","9","10","2018-04-26","0"
"23","22","11","14","9","10","2018-05-10","0"
"23","22","11","14","9","10","2018-05-24","0"
"23","22","11","14","9","10","2018-06-07","0"
"23","22","11","14","9","10","2018-06-21","0"
"23","22","11","14","9","10","2018-07-05","0"
"23","22","11","14","9","10","2018-07-19","0"
"23","22","11","14","9","10","2018-08-02","0"
"23","22","11","14","9","10","2018-08-16","0"
"23","22","11","14","9","10","2018-08-30","0"
"23","22","11","14","9","10","2018-09-13","0"
"23","22","11","14","9","10","2018-09-27","0"
"23","22","11","14","9","10","2018-10-11","0"
"23","22","11","14","9","10","2018-10-25","0"
"23","22","11","14","9","10","2018-11-08","0"
"23","22","11","14","9","10","2018-11-22","0"
"23","22","11","14","9","10","2018-12-06","0"
"23","22","11","14","9","10","2018-12-20","0"
"21","20","10","13","8","9","2019-01-03","0"
"23","22","11","14","9","10","2019-01-17","0"
"23","22","11","14","9","10","2019-01-31","0"
"23","22","11","14","9","10","2019-02-14","0"
"23","22","11","14","9","10","2019-02-28","0"
"12","11","6","7","5","5","2019-03-14","0"
"8","8","4","5","3","4","2019-03-28","0"
"21","20","10","13","8","9","2019-04-11","0"
"23","22","11","14","9","10","2019-04-25","0"
"10","9","5","6","4","4","2019-05-09","0"
"15","14","7","9","6","6","2019-05-23","0"
"23","22","11","14","9","10","2019-06-06","0"
"23","22","11","14","9","10","2019-06-20","0"
"28","27","13","17","11","12","2019-07-04","0"
"23","22","11","14","9","10","2019-07-18","0"
"23","22","11","14","9","10","2019-08-01","0"
"18","17","9","11","7","8","2019-08-15","0"
"23","22","11","14","9","10","2019-08-29","0"
"21","20","10","13","8","9","2019-09-12","0"
"26","25","13","16","10","11","2019-09-26","0"
"26","25","13","16","10","11","2019-10-10","0"
"23","22","11","14","9","10","2019-10-24","0"
"21","20","10","13","8","9","2019-11-07","0"
"26","25","13","16","10","11","2019-11-21","0"
"21","20","10","13","8","9","2019-12-05","0"
"23","22","11","14","9","10","2019-12-19","0"
"33","31","16","20","13","14","2020-01-02","0"
"25","24","12","15","10","11","2020-01-16","0"
"28","27","13","17","11","12","2020-01-30","0"
"25","24","12","15","10","11","2020-02-13","0"
"26","25","13","16","10","11","2020-02-27","0"
"23","22","11","14","9","10","2020-03-12","0"
"21","20","10","13","8","9","2020-03-26","0"
"23","22","11","14","9","10","2020-04-09","0"
"23","22","11","14","9","10","2020-04-23","0"
"25","24","12","15","10","11","2020-05-07","0"
"23","22","11","14","9","10","2020-05-21","0"
"26","25","13","16","10","11","2020-06-04","0"
"25","24","12","15","10","11","2020-06-18","0"
"31","30","15","19","12","14","2020-07-02","0"
"23","22","11","14","9","10","2020-07-16","0"
"23","22","11","14","9","10","2020-07-30","0"
"21","20","10","13","8","9","2020-08-13","0"
"25","24","12","15","10","11","2020-08-27","0"
"25","24","12","15","10","11","2020-09-10","0"
"23","22","11","14","9","10","2020-09-24","0"
"26","25","13","16","10","11","2020-10-08","0"
"28","27","13","17","11","12","2020-10-22","0"
"28","27","13","17","11","12","2020-11-05","0"
"26","25","13","16","10","11","2020-11-19","0"
"35","33","17","21","14","15","2020-12-03","0"
"21","20","10","13","8","9","2020-12-17","0"
"23","22","11","14","9","10","2020-12-31","0"
"28","27","13","17","11","12","2021-01-14","0"
"30","28","14","18","12","13","2021-01-28","0"
"20","19","9","12","8","9","2021-02-11","0"
"26","25","13","16","10","11","2021-02-25","0"
"23","22","11","14","9","10","2021-03-11","0"
"23","22","11","14","9","10","2021-03-25","0"
"23","22","11","14","9","10","2021-04-08","0"
"25","24","12","15","10","11","2021-04-22","0"
"23","22","11","14","9","10","2021-05-06","0"
"23","22","11","14","9","10","2021-05-20","0"
