"21","122","492","597","5577","date","other"
"13","11","12","12","5","2017-03-02","0"
"18","16","17","17","6","2017-06-08","0"
"21","19","20","20","8","2017-06-22","0"
"23","20","21","21","10","2017-07-06","0"
"22","19","20","20","10","2017-07-20","0"
"21","18","18","18","9","2017-08-03","0"
"22","20","20","20","10","2017-08-17","0"
"10","9","9","9","5","2017-08-31","0"
"14","12","12","12","6","2017-09-14","0"
"14","12","12","12","6","2017-09-28","0"
"15","14","14","14","7","2017-10-12","0"
"14","12","12","12","6","2017-10-26","0"
"15","14","14","14","7","2017-11-09","0"
"15","14","14","14","7","2017-11-23","0"
"17","15","15","15","8","2017-12-07","0"
"15","14","14","14","7","2017-12-21","0"
"12","11","11","11","6","2018-01-04","0"
"12","11","11","11","6","2018-01-18","0"
"14","12","12","12","6","2018-02-01","0"
"17","15","15","15","8","2018-02-15","0"
"14","12","12","12","6","2018-03-01","0"
"15","14","14","14","7","2018-03-15","0"
"12","11","11","11","6","2018-03-29","0"
"14","12","12","12","6","2018-04-12","0"
"24","21","21","21","11","2018-04-26","0"
"24","21","21","21","11","2018-05-10","0"
"24","21","21","21","11","2018-05-24","0"
"24","21","21","21","11","2018-06-07","0"
"24","21","21","21","11","2018-06-21","0"
"24","21","21","21","11","2018-07-05","0"
"24","21","21","21","11","2018-07-19","0"
"24","21","21","21","11","2018-08-02","0"
"24","21","21","21","11","2018-08-16","0"
"27","24","24","24","13","2018-08-30","0"
"24","21","21","21","11","2018-09-13","0"
"24","21","21","21","11","2018-09-27","0"
"24","21","21","21","11","2018-10-11","0"
"24","21","21","21","11","2018-10-25","0"
"24","21","21","21","11","2018-11-08","0"
"24","21","21","21","11","2018-11-22","0"
"24","21","21","21","12","2018-12-06","0"
"24","21","21","21","12","2018-12-20","0"
"24","21","21","21","12","2019-01-03","0"
"24","21","21","21","12","2019-01-17","0"
"24","21","21","21","12","2019-01-31","0"
"24","21","21","21","12","2019-02-14","0"
"24","21","21","21","12","2019-02-28","0"
"12","11","11","11","6","2019-03-14","0"
"3","3","3","3","2","2019-03-28","0"
"22","20","20","20","11","2019-04-11","0"
"24","21","21","21","12","2019-04-25","0"
"9","8","8","8","4","2019-05-09","0"
"15","14","14","14","8","2019-05-23","0"
"26","23","23","23","13","2019-06-06","0"
"26","23","23","23","13","2019-06-20","0"
"26","23","23","23","13","2019-07-04","0"
"22","20","20","20","11","2019-07-18","0"
"27","24","24","24","14","2019-08-01","0"
"21","18","18","18","10","2019-08-15","0"
"29","26","26","26","15","2019-08-29","0"
"22","20","20","20","11","2019-09-12","0"
"24","21","21","21","12","2019-09-26","0"
"24","21","21","21","12","2019-10-10","0"
"24","21","21","21","12","2019-10-24","0"
"22","20","20","20","11","2019-11-07","0"
"24","21","21","21","12","2019-11-21","0"
"29","26","26","26","15","2019-12-05","0"
"28","25","25","25","14","2019-12-19","0"
"29","27","27","27","10","2020-01-02","0"
"29","27","27","27","10","2020-01-16","0"
"34","31","31","31","12","2020-01-30","0"
"29","27","27","27","10","2020-02-13","0"
"34","31","31","31","12","2020-02-27","0"
"34","31","31","31","12","2020-03-12","0"
"39","35","35","35","14","2020-03-26","0"
"36","33","33","33","13","2020-04-09","0"
"34","31","31","31","12","2020-04-23","0"
"36","33","33","33","13","2020-05-07","0"
"32","29","29","29","11","2020-05-21","0"
"34","31","31","31","12","2020-06-04","0"
"34","31","31","31","12","2020-06-18","0"
"34","31","31","31","12","2020-07-02","0"
"29","27","27","27","10","2020-07-16","0"
"44","40","40","40","15","2020-07-30","0"
"27","24","24","24","9","2020-08-13","0"
"34","31","31","31","12","2020-08-27","0"
"41","38","38","38","15","2020-09-10","0"
"41","38","38","38","15","2020-09-24","0"
"39","35","35","35","14","2020-10-08","0"
"41","38","38","38","15","2020-10-22","0"
"41","38","38","38","16","2020-11-05","0"
"36","33","33","33","14","2020-11-19","0"
"41","38","38","38","16","2020-12-03","0"
"44","40","40","40","17","2020-12-17","0"
"32","29","29","29","12","2020-12-31","0"
"41","38","38","38","16","2021-01-14","0"
"34","31","31","31","13","2021-01-28","0"
"24","22","22","22","9","2021-02-11","0"
"32","29","29","29","12","2021-02-25","0"
"34","31","31","31","13","2021-03-11","0"
"34","31","31","31","13","2021-03-25","0"
"34","31","31","31","13","2021-04-08","0"
"34","31","31","31","13","2021-04-22","0"
"34","31","31","31","13","2021-05-06","0"
"34","31","31","31","13","2021-05-20","0"
