"597","599","3799","4085","12095","date","other"
"11","11","8","7","12","2018-03-15","0"
"21","21","16","13","23","2018-03-29","0"
"21","21","16","13","23","2018-04-12","0"
"21","21","16","13","23","2018-04-26","0"
"21","21","16","13","23","2018-05-10","0"
"21","21","16","13","23","2018-05-24","0"
"21","21","16","13","23","2018-06-07","0"
"21","21","16","13","23","2018-06-21","0"
"21","21","16","13","23","2018-07-05","0"
"21","21","16","13","23","2018-07-19","0"
"21","21","16","13","23","2018-08-02","0"
"21","21","16","13","23","2018-08-16","0"
"21","21","16","13","23","2018-08-30","0"
"20","20","15","12","21","2018-09-13","0"
"21","21","16","13","23","2018-09-27","0"
"21","21","16","12","23","2018-10-11","0"
"21","21","16","12","23","2018-10-25","0"
"21","21","16","12","23","2018-11-08","0"
"21","21","16","12","23","2018-11-22","0"
"21","21","16","12","23","2018-12-06","0"
"21","21","16","12","23","2018-12-20","0"
"21","21","16","12","23","2019-01-03","0"
"21","21","16","12","23","2019-01-17","0"
"21","21","16","12","23","2019-01-31","0"
"21","21","16","12","23","2019-02-14","0"
"21","21","16","12","22","2019-02-28","0"
"20","20","16","12","20","2019-03-14","0"
"18","18","15","11","19","2019-03-28","0"
"21","21","17","13","22","2019-04-11","0"
"21","21","17","13","22","2019-04-25","0"
"9","9","7","6","9","2019-05-09","0"
"14","14","11","8","14","2019-05-23","0"
"21","21","17","13","22","2019-06-06","0"
"20","20","16","12","20","2019-06-20","0"
"20","20","16","12","20","2019-07-04","0"
"21","21","17","13","22","2019-07-18","0"
"21","21","17","13","22","2019-08-01","0"
"21","21","17","13","22","2019-08-15","0"
"20","20","16","12","20","2019-08-29","0"
"20","20","16","12","20","2019-09-12","0"
"21","21","17","13","22","2019-09-26","0"
"23","23","19","14","23","2019-10-10","0"
"20","20","17","12","20","2019-10-24","0"
"20","20","17","12","20","2019-11-07","0"
"21","21","18","13","21","2019-11-21","0"
"24","24","21","15","24","2019-12-05","0"
"24","24","21","15","24","2019-12-19","0"
"20","20","17","12","20","2020-01-02","0"
"31","31","18","13","21","2020-01-16","0"
"31","31","18","13","21","2020-01-30","0"
"31","31","18","13","21","2020-02-13","0"
"31","31","18","13","21","2020-02-27","0"
"31","31","18","13","21","2020-03-12","0"
"35","35","21","15","24","2020-03-26","0"
"29","29","17","12","20","2020-04-09","0"
"29","29","17","12","20","2020-04-23","0"
"31","31","18","13","21","2020-05-07","0"
"29","29","17","12","20","2020-05-21","0"
"31","31","18","13","21","2020-06-04","0"
"33","33","19","14","23","2020-06-18","0"
"38","38","22","16","26","2020-07-02","0"
"29","29","17","12","20","2020-07-16","0"
"35","35","20","14","24","2020-07-30","0"
"27","27","15","10","17","2020-08-13","0"
"35","35","19","14","23","2020-08-27","0"
"35","35","19","14","23","2020-09-10","0"
"33","33","18","13","21","2020-09-24","0"
"33","33","18","13","21","2020-10-08","0"
"29","29","16","11","19","2020-10-22","0"
"38","38","21","15","24","2020-11-05","0"
"38","38","21","15","24","2020-11-19","0"
"44","44","24","17","29","2020-12-03","0"
"31","31","17","12","20","2020-12-17","0"
"33","33","18","13","21","2020-12-31","0"
"31","31","17","12","20","2021-01-14","0"
"40","40","22","15","26","2021-01-28","0"
"24","24","14","9","16","2021-02-11","0"
"35","35","21","14","23","2021-02-25","0"
"31","31","18","12","20","2021-03-11","0"
"31","31","18","12","20","2021-03-25","0"
"33","33","19","13","21","2021-04-08","0"
"31","31","18","12","20","2021-04-22","0"
"33","33","19","13","21","2021-05-06","0"
"33","33","19","13","21","2021-05-20","0"
