"19","492","493","599","1662","1663","1721","1774","3839","4667","10397","21978","date","other"
"53","53","13","53","24","27","12","28","28","53","8","31","2020-12-30","0"
"44","44","11","44","20","23","10","24","24","44","6","26","2021-01-13","0"
"53","53","13","53","24","27","12","28","28","53","8","31","2021-01-27","0"
"29","29","7","29","14","15","6","16","16","29","4","17","2021-02-10","0"
"50","50","12","50","23","26","11","27","27","50","7","29","2021-02-24","0"
"41","41","10","41","19","21","9","22","22","41","6","24","2021-03-10","0"
"41","41","10","41","19","21","9","22","22","41","6","24","2021-03-24","0"
"41","41","10","41","19","21","9","22","22","41","6","24","2021-04-07","0"
"44","44","11","44","20","23","10","24","24","44","6","26","2021-04-21","0"
"44","44","11","44","20","23","10","24","24","44","6","26","2021-05-05","0"
"38","38","9","38","18","20","8","20","20","38","6","22","2021-05-19","0"
