"113","492","597","599","3799","4085","date","other"
"34","24","","23","22","19","2017-02-17","0"
"38","27","","24","26","23","2017-03-03","0"
"38","27","","24","26","23","2017-03-17","0"
"38","27","","24","26","23","2017-03-31","0"
"38","27","","24","26","24","2017-04-14","0"
"38","27","","24","26","24","2017-04-28","0"
"38","27","","24","26","24","2017-05-12","0"
"39","28","","23","27","25","2017-05-26","0"
"36","26","","21","25","23","2017-06-09","0"
"39","28","","23","28","25","2017-06-23","0"
"40","28","","23","29","25","2017-07-07","0"
"38","26","","21","28","23","2017-07-21","0"
"32","22","","18","24","20","2017-08-04","0"
"35","24","","20","26","21","2017-08-18","0"
"21","14","","12","15","13","2017-09-01","0"
"25","17","","14","18","15","2017-09-15","0"
"28","19","","16","20","17","2017-09-29","0"
"28","19","","16","20","17","2017-10-13","0"
"28","19","","16","20","17","2017-10-27","0"
"28","19","","16","20","17","2017-11-10","0"
"28","19","","16","20","17","2017-11-24","0"
"22","15","","13","16","14","2017-12-08","0"
"25","17","","14","18","15","2017-12-22","0"
"28","19","","16","20","17","2018-01-05","0"
"25","17","","14","18","15","2018-01-19","0"
"22","15","","13","16","13","2018-02-02","0"
"25","17","","14","18","15","2018-02-16","0"
"28","19","","16","20","17","2018-03-02","0"
"22","15","","13","16","14","2018-03-16","0"
"35","23","","20","25","21","2018-03-30","0"
"28","19","","16","21","17","2018-04-13","0"
"50","33","","29","35","31","2018-04-27","0"
"48","32","","28","34","30","2018-05-11","0"
"48","32","","28","34","30","2018-05-25","0"
"44","30","3","26","32","28","2018-06-08","0"
"55","40","12","36","42","38","2018-06-22","0"
"55","40","12","36","42","38","2018-07-06","0"
"55","40","12","36","42","38","2018-07-20","0"
"55","40","12","36","42","38","2018-08-03","0"
"55","40","12","36","42","38","2018-08-17","0"
"55","40","12","36","42","38","2018-08-31","0"
"55","40","12","36","42","38","2018-09-14","0"
"55","40","12","36","42","38","2018-09-28","0"
"55","40","12","36","42","38","2018-10-12","0"
"55","40","12","36","42","38","2018-10-26","0"
"55","40","12","36","42","38","2018-11-09","0"
"55","40","12","36","42","38","2018-11-23","0"
"55","40","12","36","42","38","2018-12-07","0"
"55","40","12","36","42","38","2018-12-21","0"
"59","43","13","39","45","41","2019-01-04","0"
"55","40","12","36","42","38","2019-01-18","0"
"55","40","12","36","42","38","2019-02-01","0"
"55","40","12","36","42","38","2019-02-15","0"
"55","40","12","36","42","38","2019-03-01","0"
"20","14","4","13","15","14","2019-03-15","0"
"12","9","3","8","9","8","2019-03-29","0"
"51","37","11","33","39","35","2019-04-12","0"
"55","40","12","36","42","38","2019-04-26","0"
"16","11","3","10","12","11","2019-05-10","0"
"56","29","9","26","31","27","2019-05-24","0"
"79","41","12","36","43","38","2019-06-07","0"
"73","38","11","33","40","35","2019-06-21","0"
"102","53","15","46","55","49","2019-07-05","0"
"73","38","11","33","40","35","2019-07-19","0"
"79","41","12","36","43","38","2019-08-02","0"
"68","35","10","31","37","33","2019-08-16","0"
"90","47","14","41","49","43","2019-08-30","0"
"73","38","11","33","40","35","2019-09-13","0"
"85","44","13","39","46","41","2019-09-27","0"
"85","44","13","39","46","41","2019-10-11","0"
"79","41","12","36","43","38","2019-10-25","0"
"79","41","12","36","43","38","2019-11-08","0"
"85","44","13","39","46","41","2019-11-22","0"
"79","41","12","36","43","38","2019-12-06","0"
"85","44","13","39","46","41","2019-12-20","0"
"68","35","10","31","37","33","2020-01-03","0"
"85","44","13","39","46","41","2020-01-17","0"
"85","44","13","39","46","41","2020-01-31","0"
"73","38","11","33","40","35","2020-02-14","0"
"96","50","15","44","52","46","2020-02-28","0"
"85","44","13","39","46","41","2020-03-13","0"
"79","41","12","36","43","38","2020-03-27","0"
"79","41","12","36","43","38","2020-04-10","0"
"79","41","12","36","43","38","2020-04-24","0"
"85","44","13","39","46","41","2020-05-08","0"
"85","44","13","39","46","41","2020-05-22","0"
"79","41","12","36","43","38","2020-06-05","0"
"73","38","11","33","40","35","2020-06-19","0"
"79","41","12","36","43","38","2020-07-03","0"
"73","38","11","33","40","35","2020-07-17","0"
"73","38","11","33","40","35","2020-07-31","0"
"73","38","11","33","40","35","2020-08-14","0"
"79","41","12","36","43","38","2020-08-28","0"
"85","44","13","39","46","41","2020-09-11","0"
"73","38","11","33","40","35","2020-09-25","0"
"85","44","13","39","46","41","2020-10-09","0"
"96","50","15","44","52","46","2020-10-23","0"
"85","44","13","39","46","41","2020-11-06","0"
"90","47","14","41","49","43","2020-11-20","0"
"102","53","15","46","55","49","2020-12-04","0"
"119","62","18","54","65","57","2020-12-18","0"
"90","47","14","41","49","43","2021-01-01","0"
"90","47","14","41","49","43","2021-01-15","0"
"85","44","13","39","46","41","2021-01-29","0"
"68","35","10","31","37","33","2021-02-12","0"
"79","41","12","36","43","38","2021-02-26","0"
"79","41","12","36","43","38","2021-03-12","0"
"85","44","13","39","46","41","2021-03-26","0"
"79","41","12","36","43","38","2021-04-09","0"
"85","44","13","39","46","41","2021-04-23","0"
"80","42","13","36","44","39","2021-05-07","0"
"80","42","13","36","44","39","2021-05-21","0"
