"19","21","492","597","date","other"
"9","9","9","9","2017-11-24","0"
"13","13","13","13","2017-12-08","0"
"14","14","14","14","2017-12-22","0"
"16","16","16","16","2018-01-05","0"
"13","13","13","13","2018-01-19","0"
"14","14","14","14","2018-02-02","0"
"14","14","14","14","2018-02-16","0"
"14","14","14","14","2018-03-02","0"
"11","11","11","11","2018-03-16","0"
"16","16","16","16","2018-03-30","0"
"14","14","14","15","2018-04-13","0"
"22","22","22","23","2018-04-27","0"
"22","22","22","23","2018-05-11","0"
"23","23","23","24","2018-05-25","0"
"23","23","23","24","2018-06-08","0"
"23","23","23","24","2018-06-22","0"
"23","23","23","24","2018-07-06","0"
"24","23","23","24","2018-07-20","0"
"24","23","23","24","2018-08-03","0"
"24","23","23","24","2018-08-17","0"
"24","23","23","24","2018-08-31","0"
"24","23","23","24","2018-09-14","0"
"24","23","23","24","2018-09-28","0"
"24","23","23","24","2018-10-12","0"
"24","23","23","24","2018-10-26","0"
"24","23","23","24","2018-11-09","0"
"24","23","23","24","2018-11-23","0"
"24","23","23","24","2018-12-07","0"
"24","23","23","24","2018-12-21","0"
"25","24","24","25","2019-01-04","0"
"25","24","24","25","2019-01-18","0"
"25","24","24","25","2019-02-01","0"
"25","24","24","25","2019-02-15","0"
"25","24","24","25","2019-03-01","0"
"11","10","10","11","2019-03-15","0"
"2","2","2","2","2019-03-29","0"
"23","22","22","23","2019-04-12","0"
"25","24","24","25","2019-04-26","0"
"9","9","9","9","2019-05-10","0"
"18","17","17","18","2019-05-24","0"
"25","24","24","25","2019-06-07","0"
"25","24","24","25","2019-06-21","0"
"27","26","26","27","2019-07-05","0"
"29","27","27","29","2019-07-19","0"
"27","26","26","27","2019-08-02","0"
"23","22","22","23","2019-08-16","0"
"25","24","24","25","2019-08-30","0"
"23","22","22","23","2019-09-13","0"
"25","24","24","25","2019-09-27","0"
"25","24","24","25","2019-10-11","0"
"29","27","27","29","2019-10-25","0"
"30","29","29","30","2019-11-08","0"
"25","24","24","25","2019-11-22","0"
"29","28","28","29","2019-12-06","0"
"51","50","50","51","2019-12-20","0"
"45","44","44","45","2020-01-03","0"
"45","44","44","45","2020-01-17","0"
"51","50","50","51","2020-01-31","0"
"45","44","44","45","2020-02-14","0"
"45","44","44","45","2020-02-28","0"
"45","44","44","45","2020-03-13","0"
"48","47","47","48","2020-03-27","0"
"45","44","44","45","2020-04-10","0"
"64","63","63","64","2020-04-24","0"
"48","47","47","48","2020-05-08","0"
"42","41","41","42","2020-05-22","0"
"51","50","50","51","2020-06-05","0"
"45","44","44","45","2020-06-19","0"
"45","44","44","45","2020-07-03","0"
"45","44","44","45","2020-07-17","0"
"64","63","63","64","2020-07-31","0"
"39","38","38","39","2020-08-14","0"
"45","44","44","46","2020-08-28","0"
"42","41","41","43","2020-09-11","0"
"45","44","44","46","2020-09-25","0"
"48","47","47","49","2020-10-09","0"
"51","50","50","53","2020-10-23","0"
"55","53","53","56","2020-11-06","0"
"51","50","50","53","2020-11-20","0"
"51","50","50","53","2020-12-04","0"
"45","44","44","46","2020-12-18","0"
"48","47","47","49","2021-01-01","0"
"48","47","47","49","2021-01-15","0"
"45","44","44","46","2021-01-29","0"
"35","35","35","36","2021-02-12","0"
"55","53","53","56","2021-02-26","0"
"45","44","44","46","2021-03-12","0"
"45","44","44","46","2021-03-26","0"
"48","47","47","49","2021-04-09","0"
"51","50","50","53","2021-04-23","0"
"48","47","47","49","2021-05-07","0"
"45","44","44","46","2021-05-21","0"
