"21","492","1773","4136","4182","4305","4400","4711","4726","5395","7250","7481","date","other"
"9","9","3","3","3","3","3","3","3","3","3","3","2018-03-14","0"
"4","4","1","1","2","1","1","1","1","1","1","1","2018-03-28","0"
"20","20","6","6","7","6","6","6","6","6","6","6","2018-04-11","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-04-25","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-05-09","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-05-23","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-06-06","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-06-20","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-07-04","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-07-18","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-08-01","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-08-15","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-08-29","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-09-12","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-09-26","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-10-10","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-10-24","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-11-07","0"
"31","31","10","10","11","9","10","9","9","10","10","9","2018-11-21","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2018-12-05","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2018-12-19","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-01-02","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-01-16","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-01-30","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-02-13","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-02-27","0"
"16","16","5","5","6","5","5","4","5","5","5","5","2019-03-13","0"
"4","4","1","1","2","1","1","1","1","1","1","1","2019-03-27","0"
"27","27","9","9","9","8","9","7","8","9","9","8","2019-04-10","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-04-24","0"
"16","16","5","5","6","5","5","4","5","5","5","5","2019-05-08","0"
"18","18","6","6","6","5","6","5","5","6","6","5","2019-05-22","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2019-06-05","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-06-19","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2019-07-03","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2019-07-17","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-07-31","0"
"27","27","9","9","9","8","9","7","8","9","9","8","2019-08-14","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2019-08-28","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-09-11","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-09-25","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2019-10-09","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-10-23","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2019-11-06","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2019-11-20","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2019-12-04","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2019-12-18","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2020-01-01","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2020-01-15","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2020-01-29","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2020-02-12","0"
"40","40","13","13","14","12","13","10","12","13","13","12","2020-02-26","0"
"38","38","12","12","13","11","12","10","11","12","12","11","2020-03-11","0"
"27","27","9","9","9","8","9","7","8","9","9","8","2020-03-25","0"
"29","29","9","9","10","8","9","7","8","9","9","8","2020-04-08","0"
"29","29","9","9","10","8","9","7","8","9","9","8","2020-04-22","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2020-05-06","0"
"29","29","9","9","10","8","9","7","8","9","9","8","2020-05-20","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2020-06-03","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2020-06-17","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2020-07-01","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2020-07-15","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2020-07-29","0"
"29","29","9","9","10","8","9","7","8","9","9","8","2020-08-12","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2020-08-26","0"
"31","31","10","10","11","9","10","8","9","10","10","9","2020-09-09","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2020-09-23","0"
"33","33","11","11","12","10","11","9","10","11","11","10","2020-10-07","0"
"27","27","9","9","9","8","9","7","8","9","9","8","2020-10-21","0"
"38","38","12","12","13","11","12","10","11","12","12","11","2020-11-04","0"
"40","40","13","13","14","12","13","10","12","13","13","12","2020-11-18","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2020-12-02","0"
"40","40","13","13","14","12","13","10","12","13","13","12","2020-12-16","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2020-12-30","0"
"35","35","11","11","13","10","11","9","10","11","11","10","2021-01-13","0"
