"9","21","492","597","599","701","date","other"
"17","17","17","18","17","17","2020-04-22","0"
"33","33","34","37","33","33","2020-05-06","0"
"29","29","30","32","29","29","2020-05-20","0"
"35","35","36","39","35","35","2020-06-03","0"
"31","31","32","34","31","31","2020-06-17","0"
"27","27","28","30","27","27","2020-07-01","0"
"25","25","26","27","25","25","2020-07-15","0"
"44","44","45","48","44","44","2020-07-29","0"
"19","19","19","21","19","19","2020-08-12","0"
"31","31","32","34","31","31","2020-08-26","0"
"29","29","30","32","29","29","2020-09-09","0"
"35","35","36","39","35","35","2020-09-23","0"
"31","31","32","34","31","31","2020-10-07","0"
"27","27","28","30","27","27","2020-10-21","0"
"35","35","36","39","35","35","2020-11-04","0"
"41","41","43","46","41","41","2020-11-18","0"
"35","35","36","39","35","35","2020-12-02","0"
"39","39","41","43","39","39","2020-12-16","0"
"33","33","34","37","33","33","2020-12-30","0"
"41","41","43","46","41","41","2021-01-13","0"
"41","41","43","46","41","41","2021-01-27","0"
"17","17","17","18","17","17","2021-02-10","0"
"33","33","34","37","33","33","2021-02-24","0"
"29","29","30","32","29","29","2021-03-10","0"
"31","31","32","34","31","31","2021-03-24","0"
"31","31","32","34","31","31","2021-04-07","0"
"31","31","32","34","31","31","2021-04-21","0"
"29","29","30","32","29","29","2021-05-05","0"
