"19","21","492","4667","21978","date","other"
"11","11","10","11","7","2019-09-11","0"
"24","25","23","24","15","2019-09-25","0"
"24","25","23","24","15","2019-10-09","0"
"23","24","21","23","14","2019-10-23","0"
"23","24","21","23","14","2019-11-06","0"
"23","24","21","23","14","2019-11-20","0"
"21","22","20","21","14","2019-12-04","0"
"30","31","29","30","20","2019-12-18","0"
"24","25","23","24","16","2020-01-01","0"
"38","39","36","38","25","2020-01-15","0"
"23","24","21","23","15","2020-01-29","0"
"23","24","21","23","15","2020-02-12","0"
"23","24","21","23","15","2020-02-26","0"
"23","24","21","23","15","2020-03-11","0"
"24","25","23","24","16","2020-03-25","0"
"26","27","24","26","17","2020-04-08","0"
"21","22","20","21","14","2020-04-22","0"
"23","24","21","23","15","2020-05-06","0"
"26","27","24","26","17","2020-05-20","0"
"21","22","20","21","14","2020-06-03","0"
"23","24","21","23","15","2020-06-17","0"
"23","24","21","23","15","2020-07-01","0"
"18","19","17","18","12","2020-07-15","0"
"23","24","21","23","15","2020-07-29","0"
"18","19","17","18","12","2020-08-12","0"
"23","24","21","23","15","2020-08-26","0"
"21","22","20","21","14","2020-09-09","0"
"21","22","20","21","14","2020-09-23","0"
"30","31","29","30","20","2020-10-07","0"
"26","27","24","26","17","2020-10-21","0"
"24","25","23","24","16","2020-11-04","0"
"23","24","21","23","15","2020-11-18","0"
"24","25","23","24","16","2020-12-02","0"
"23","24","21","23","15","2020-12-16","0"
"27","28","26","27","18","2020-12-30","0"
"30","31","29","30","20","2021-01-13","0"
"24","25","23","24","16","2021-01-27","0"
"15","16","14","15","10","2021-02-10","0"
"24","25","23","24","16","2021-02-24","0"
"21","22","20","21","14","2021-03-10","0"
"21","22","20","21","14","2021-03-24","0"
"21","22","20","21","14","2021-04-07","0"
"21","22","20","21","14","2021-04-21","0"
"21","22","20","21","14","2021-05-05","0"
"21","22","20","21","14","2021-05-19","0"
