"9","19","492","597","21978","999999","date","other"
"63","64","64","64","7","1","2021-01-13","0"
"63","64","64","64","7","1","2021-01-27","0"
"31","32","32","32","3","1","2021-02-10","0"
"51","52","52","52","6","1","2021-02-24","0"
"55","56","56","56","6","1","2021-03-10","0"
"55","56","56","56","6","1","2021-03-24","0"
"55","56","56","56","6","1","2021-04-07","0"
"55","56","56","56","6","1","2021-04-21","0"
"55","56","56","56","6","1","2021-05-05","0"
