"9","492","599","1662","1755","3810","3942","4182","4328","7332","8945","12472","220585","date","other"
"21","17","21","","","","14","","17","","","","","2017-07-19","0"
"34","24","32","","","","21","5","29","","","","","2017-08-02","0"
"35","24","33","","","","22","7","31","","","","","2017-08-16","0"
"19","13","18","","","","12","4","17","","","","","2017-08-30","0"
"38","27","35","","","","24","7","33","","","","","2017-09-13","0"
"36","25","33","","","","22","7","31","","","","","2017-09-27","0"
"40","27","36","","","","24","7","35","","","","","2017-10-11","0"
"41","28","37","","","","25","8","37","","","","","2017-10-25","0"
"39","26","35","","","","24","7","35","1","","","","2017-11-08","0"
"44","30","39","1","1","","28","8","42","6","","","","2017-11-22","0"
"45","30","40","5","6","","29","8","43","7","","","","2017-12-06","0"
"46","31","41","6","7","","30","9","44","8","","","","2017-12-20","0"
"37","24","32","6","6","","24","7","35","7","","","","2018-01-03","0"
"48","31","42","8","7","","30","10","44","10","","","","2018-01-17","0"
"46","29","40","8","8","","29","11","42","10","","","","2018-01-31","0"
"47","30","41","8","8","","30","12","43","10","","","","2018-02-14","0"
"44","27","38","8","8","","27","11","39","9","","","","2018-02-28","0"
"44","27","38","8","8","","27","11","40","9","","","","2018-03-14","0"
"47","30","41","8","8","","30","12","44","10","","","","2018-03-28","0"
"47","30","41","8","8","","31","12","44","10","","","","2018-04-11","0"
"47","30","41","8","8","","31","12","44","10","","","","2018-04-25","0"
"51","32","44","9","9","","33","13","47","11","","","","2018-05-09","0"
"51","32","44","9","9","","33","13","47","11","","","","2018-05-23","0"
"51","32","44","10","10","","34","13","47","11","","","","2018-06-06","0"
"51","32","44","10","10","","34","13","47","11","","","","2018-06-20","0"
"52","33","45","11","11","","35","14","48","13","","","","2018-07-04","0"
"52","33","45","11","11","","35","14","48","13","","","","2018-07-18","0"
"52","33","45","11","11","","35","14","48","13","","","","2018-08-01","0"
"52","33","46","11","11","","36","14","48","13","","","","2018-08-15","0"
"52","33","46","11","11","","37","14","49","13","","","","2018-08-29","0"
