"84","87","1036","13906","date","other"
"27","27","26","21","2017-02-17","0"
"39","39","38","30","2017-03-03","0"
"25","24","23","19","2017-10-27","0"
"25","24","23","19","2017-11-10","0"
"28","27","26","21","2017-11-24","0"
"28","27","26","21","2017-12-08","0"
"28","27","26","21","2017-12-22","0"
"28","27","26","21","2018-01-05","0"
"25","24","23","19","2018-01-19","0"
"25","24","23","19","2018-02-02","0"
"25","24","23","19","2018-02-16","0"
"34","33","32","26","2018-03-02","0"
"31","30","29","24","2018-03-16","0"
"31","30","29","24","2018-03-30","0"
"34","33","32","26","2018-04-13","0"
"43","42","41","33","2018-04-27","0"
"43","42","41","33","2018-05-11","0"
"43","42","41","33","2018-05-25","0"
"40","39","38","31","2018-06-08","0"
"43","42","41","33","2018-06-22","0"
"43","42","41","33","2018-07-06","0"
"43","42","41","33","2018-07-20","0"
"43","42","41","33","2018-08-03","0"
"46","45","44","35","2018-08-17","0"
"43","42","41","33","2018-08-31","0"
"43","42","41","33","2018-09-14","0"
"49","48","47","38","2018-09-28","0"
"43","42","41","33","2018-10-12","0"
"43","42","41","33","2018-10-26","0"
"43","42","41","33","2018-11-09","0"
"43","42","41","33","2018-11-23","0"
"43","42","41","33","2018-12-07","0"
"43","42","41","33","2018-12-21","0"
"43","42","41","33","2019-01-04","0"
"43","42","41","33","2019-01-18","0"
"43","42","41","33","2019-02-01","0"
"43","42","41","33","2019-02-15","0"
"43","42","41","33","2019-03-01","0"
"28","27","26","21","2019-03-15","0"
"12","12","11","10","2019-03-29","0"
"40","39","37","32","2019-04-12","0"
"43","42","40","34","2019-04-26","0"
"12","12","11","10","2019-05-10","0"
"31","30","29","24","2019-05-24","0"
"46","45","43","36","2019-06-07","0"
"43","43","40","35","2019-06-21","0"
"43","43","40","35","2019-07-05","0"
"49","49","46","40","2019-07-19","0"
"46","46","43","38","2019-08-02","0"
"43","43","40","35","2019-08-16","0"
"43","43","40","35","2019-08-30","0"
"44","43","40","36","2019-09-13","0"
"47","46","43","39","2019-09-27","0"
"50","49","46","41","2019-10-11","0"
"44","43","40","36","2019-10-25","0"
"41","41","37","33","2019-11-08","0"
"47","47","43","39","2019-11-22","0"
"54","54","49","45","2019-12-06","0"
"58","58","51","48","2019-12-20","0"
"42","42","37","34","2020-01-03","0"
"55","55","49","45","2020-01-17","0"
"45","45","40","37","2020-01-31","0"
"64","64","57","53","2020-02-14","0"
"45","45","40","37","2020-02-28","0"
"42","42","37","34","2020-03-13","0"
"45","45","40","37","2020-03-27","0"
"48","48","43","40","2020-04-10","0"
"42","42","37","34","2020-04-24","0"
"45","45","40","37","2020-05-08","0"
"51","51","46","42","2020-05-22","0"
"58","58","51","48","2020-06-05","0"
"42","42","37","34","2020-06-19","0"
"45","45","40","37","2020-07-03","0"
"39","39","34","32","2020-07-17","0"
"45","45","40","37","2020-07-31","0"
"42","42","37","34","2020-08-14","0"
"45","45","40","37","2020-08-28","0"
"45","45","40","37","2020-09-11","0"
"58","58","51","48","2020-09-25","0"
"55","55","49","45","2020-10-09","0"
"48","48","43","40","2020-10-23","0"
"51","51","46","42","2020-11-06","0"
"55","55","49","45","2020-11-20","0"
"61","61","54","50","2020-12-04","0"
"71","71","63","58","2020-12-18","0"
"55","55","49","45","2021-01-01","0"
"61","61","54","50","2021-01-15","0"
"61","61","54","50","2021-01-29","0"
"42","42","37","34","2021-02-12","0"
"48","48","43","40","2021-02-26","0"
"45","45","40","37","2021-03-12","0"
"48","48","43","40","2021-03-26","0"
"45","45","40","37","2021-04-09","0"
"45","45","40","37","2021-04-23","0"
"45","45","40","37","2021-05-07","0"
"48","48","43","40","2021-05-21","0"
