"492","597","599","21978","999999","date","other"
"18","18","16","5","1","2017-10-12","0"
"15","15","13","4","1","2017-10-26","0"
"13","13","11","3","1","2017-11-09","0"
"13","13","11","3","1","2017-11-23","0"
"16","16","14","4","0","2017-12-07","0"
"15","15","13","4","","2017-12-21","0"
"15","15","13","4","","2018-01-04","0"
"13","13","11","3","","2018-01-18","0"
"13","13","11","3","","2018-02-01","0"
"13","13","11","3","","2018-02-15","0"
"18","18","16","5","","2018-03-01","0"
"15","15","13","4","","2018-03-15","0"
"13","13","11","3","","2018-03-29","0"
"15","15","13","4","","2018-04-12","0"
"23","23","20","6","","2018-04-26","0"
"23","23","20","6","","2018-05-10","0"
"23","23","20","6","","2018-05-24","0"
"23","23","20","6","","2018-06-07","0"
"23","23","20","6","","2018-06-21","0"
"23","23","20","6","","2018-07-05","0"
"23","23","20","6","","2018-07-19","0"
"23","23","20","6","","2018-08-02","0"
"23","23","20","6","","2018-08-16","0"
"23","23","20","6","","2018-08-30","0"
"23","23","20","6","","2018-09-13","0"
"23","23","20","6","","2018-09-27","0"
"23","23","20","6","","2018-10-11","0"
"23","23","20","6","","2018-10-25","0"
"23","23","20","6","","2018-11-08","0"
"23","23","20","6","","2018-11-22","0"
"23","23","20","6","","2018-12-06","0"
"23","23","20","6","","2018-12-20","0"
"23","23","20","6","","2019-01-03","0"
"23","23","20","6","","2019-01-17","0"
"23","23","20","6","","2019-01-31","0"
"23","23","20","6","","2019-02-14","0"
"23","23","20","6","","2019-02-28","0"
"15","15","13","4","","2019-03-14","0"
"7","7","6","2","","2019-03-28","0"
"21","21","19","6","","2019-04-11","0"
"23","23","20","8","","2019-04-25","0"
"8","8","7","4","","2019-05-09","0"
"15","15","13","6","","2019-05-23","0"
"23","23","20","10","","2019-06-06","0"
"26","26","23","11","","2019-06-20","0"
"26","26","23","11","","2019-07-04","0"
"23","23","20","10","","2019-07-18","0"
"25","25","21","11","","2019-08-01","0"
"25","25","21","11","","2019-08-15","0"
"25","25","21","11","","2019-08-29","0"
"21","21","19","9","","2019-09-12","0"
"21","21","19","9","","2019-09-26","0"
"23","23","20","10","","2019-10-10","0"
"23","23","20","10","","2019-10-24","0"
"23","23","20","10","","2019-11-07","0"
"25","25","21","11","","2019-11-21","0"
"25","25","21","11","","2019-12-05","0"
"30","30","26","14","","2019-12-19","0"
"23","23","20","11","","2020-01-02","0"
"23","23","20","11","","2020-01-16","0"
"25","25","21","12","","2020-01-30","0"
"23","23","20","11","","2020-02-13","0"
"26","26","23","13","","2020-02-27","0"
"21","21","19","10","","2020-03-12","0"
"21","21","19","10","","2020-03-26","0"
"21","21","19","10","","2020-04-09","0"
"21","21","19","10","","2020-04-23","0"
"25","25","21","12","","2020-05-07","0"
"23","23","20","11","","2020-05-21","0"
"23","23","20","11","","2020-06-04","0"
"21","21","19","11","","2020-06-18","0"
"23","23","20","12","","2020-07-02","0"
"20","20","17","10","","2020-07-16","0"
"25","25","21","13","","2020-07-30","0"
"25","25","21","13","","2020-08-13","0"
"26","26","23","14","","2020-08-27","0"
"21","21","19","11","","2020-09-10","0"
"21","21","19","11","","2020-09-24","0"
"26","26","23","14","","2020-10-08","0"
"25","25","21","13","","2020-10-22","0"
"33","33","29","17","","2020-11-05","0"
"26","26","23","14","","2020-11-19","0"
"28","28","24","15","","2020-12-03","0"
"31","31","27","16","","2020-12-17","0"
"30","30","26","15","","2020-12-31","0"
"23","23","20","12","","2021-01-14","0"
"29","29","25","15","","2021-01-28","0"
"24","24","21","12","","2021-02-11","0"
"27","27","24","14","","2021-02-25","0"
"24","24","21","12","","2021-03-11","0"
"24","24","21","12","","2021-03-25","0"
"24","24","21","12","","2021-04-08","0"
"24","24","21","12","","2021-04-22","0"
"24","24","21","12","","2021-05-06","0"
"24","24","21","12","","2021-05-20","0"
