"19","1663","4150","4667","21978","999999","date","other"
"19","","4","18","5","1","2017-07-05","0"
"23","","5","21","6","1","2017-07-19","0"
"20","","4","18","5","1","2017-08-02","0"
"21","","5","20","6","1","2017-08-16","0"
"12","","3","11","3","1","2017-08-30","0"
"21","","6","20","6","1","2017-09-13","0"
"23","","6","21","6","1","2017-09-27","0"
"23","","6","21","6","1","2017-10-11","0"
"23","","6","21","6","1","2017-10-25","0"
"23","","6","21","6","1","2017-11-08","0"
"24","","6","21","6","1","2017-11-22","0"
"22","","6","20","6","1","2017-12-06","0"
"15","","4","14","4","","2017-12-20","0"
"21","","5","18","5","","2018-01-03","0"
"19","","5","17","5","","2018-01-17","0"
"19","","5","17","5","","2018-01-31","0"
"21","","5","18","5","","2018-02-14","0"
"21","","5","18","5","","2018-02-28","0"
"15","","4","14","4","","2018-03-14","0"
"21","","5","18","5","","2018-03-28","0"
"19","","5","17","5","","2018-04-11","0"
"26","","6","23","9","","2018-04-25","0"
"24","","6","21","8","","2018-05-09","0"
"24","","6","21","8","","2018-05-23","0"
"24","","6","21","8","","2018-06-06","0"
"24","","6","21","8","","2018-06-20","0"
"24","","6","21","8","","2018-07-04","0"
"24","","6","21","8","","2018-07-18","0"
"24","","6","21","8","","2018-08-01","0"
"24","","6","21","8","","2018-08-15","0"
"24","","6","21","8","","2018-08-29","0"
"24","","6","21","8","","2018-09-12","0"
"24","","6","21","8","","2018-09-26","0"
"24","","6","21","8","","2018-10-10","0"
"24","","6","21","8","","2018-10-24","0"
"24","3","6","21","8","","2018-11-07","0"
"24","5","6","21","8","","2018-11-21","0"
"24","5","6","21","8","","2018-12-05","0"
"24","5","6","21","8","","2018-12-19","0"
"24","5","6","21","8","","2019-01-02","0"
"24","5","6","21","8","","2019-01-16","0"
"24","5","6","21","8","","2019-01-30","0"
"24","5","6","21","8","","2019-02-13","0"
"24","5","6","21","8","","2019-02-27","0"
"15","3","4","14","5","","2019-03-13","0"
"5","1","1","5","2","","2019-03-27","0"
"22","5","6","20","7","","2019-04-10","0"
"24","5","6","21","8","","2019-04-24","0"
"10","2","3","9","3","","2019-05-08","0"
"17","4","4","15","6","","2019-05-22","0"
"26","5","6","23","9","","2019-06-05","0"
"26","5","6","23","9","","2019-06-19","0"
"24","5","6","21","8","","2019-07-03","0"
"26","5","6","23","9","","2019-07-17","0"
"22","5","6","20","7","","2019-07-31","0"
"24","5","6","21","8","","2019-08-14","0"
"22","5","6","20","7","","2019-08-28","0"
"26","5","6","23","9","","2019-09-11","0"
"26","5","6","23","9","","2019-09-25","0"
"27","6","7","24","9","","2019-10-09","0"
"24","5","6","8","8","","2019-10-23","0"
"22","5","6","","7","","2019-11-06","0"
"26","5","6","","9","","2019-11-20","0"
"24","5","6","","9","","2019-12-04","0"
"26","5","6","","10","","2019-12-18","0"
"19","4","5","","7","","2020-01-01","0"
"24","5","6","","9","","2020-01-15","0"
"24","5","6","","9","","2020-01-29","0"
"27","6","7","","10","","2020-02-12","0"
"24","5","6","","9","","2020-02-26","0"
"24","5","6","","9","","2020-03-11","0"
"26","5","6","","10","","2020-03-25","0"
"24","5","6","","9","","2020-04-08","0"
"22","5","6","","8","","2020-04-22","0"
"24","5","6","","9","","2020-05-06","0"
"22","5","6","","8","","2020-05-20","0"
"24","5","6","","9","","2020-06-03","0"
"26","5","6","","10","","2020-06-17","0"
"24","5","6","","9","","2020-07-01","0"
"19","4","5","","7","","2020-07-15","0"
"27","6","7","","10","","2020-07-29","0"
"19","4","5","","7","","2020-08-12","0"
"24","5","6","","9","","2020-08-26","0"
"34","7","9","","13","","2020-09-09","0"
"24","5","6","","9","","2020-09-23","0"
"27","6","7","","10","","2020-10-07","0"
"21","4","5","","8","","2020-10-21","0"
"29","6","7","","11","","2020-11-04","0"
"26","5","6","","10","","2020-11-18","0"
"27","6","7","","11","","2020-12-02","0"
"26","5","6","","11","","2020-12-16","0"
"27","5","6","","11","","2020-12-30","0"
"29","6","7","","11","","2021-01-13","0"
"30","6","7","","12","","2021-01-27","0"
"20","4","5","","8","","2021-02-10","0"
"29","6","7","","11","","2021-02-24","0"
"25","5","6","","10","","2021-03-10","0"
"25","5","6","","10","","2021-03-24","0"
"27","5","6","","11","","2021-04-07","0"
"25","5","6","","10","","2021-04-21","0"
"27","5","6","","11","","2021-05-05","0"
"25","5","6","","10","","2021-05-19","0"
