"492","597","3799","date","other"
"2","2","1","2017-06-23","0"
"21","21","12","2017-07-07","0"
"20","20","11","2017-07-21","0"
"18","18","11","2017-08-04","0"
"18","18","11","2017-08-18","0"
"11","11","7","2017-09-01","0"
"17","17","10","2017-09-15","0"
"17","17","10","2017-09-29","0"
"17","17","10","2017-10-13","0"
"14","14","8","2017-10-27","0"
"12","12","7","2017-11-10","0"
"14","14","8","2017-11-24","0"
"15","15","9","2017-12-08","0"
"14","14","8","2017-12-22","0"
"18","18","11","2018-01-05","0"
"14","14","8","2018-01-19","0"
"15","15","9","2018-02-02","0"
"15","15","9","2018-02-16","0"
"14","14","8","2018-03-02","0"
"12","12","7","2018-03-16","0"
"12","12","7","2018-03-30","0"
"14","14","8","2018-04-13","0"
"21","21","13","2018-04-27","0"
"21","21","13","2018-05-11","0"
"21","21","13","2018-05-25","0"
"21","21","13","2018-06-08","0"
"21","21","13","2018-06-22","0"
"21","21","13","2018-07-06","0"
"21","21","13","2018-07-20","0"
"21","21","13","2018-08-03","0"
"21","21","13","2018-08-17","0"
"21","21","13","2018-08-31","0"
"21","21","13","2018-09-14","0"
"21","21","13","2018-09-28","0"
"21","21","13","2018-10-12","0"
"21","21","13","2018-10-26","0"
"21","21","13","2018-11-09","0"
"21","21","13","2018-11-23","0"
"23","23","14","2018-12-07","0"
"21","21","13","2018-12-21","0"
"21","21","13","2019-01-04","0"
"21","21","13","2019-01-18","0"
"21","21","13","2019-02-01","0"
"21","21","13","2019-02-15","0"
"21","21","13","2019-03-01","0"
"11","11","7","2019-03-15","0"
"6","6","4","2019-03-29","0"
"20","20","12","2019-04-12","0"
"21","21","13","2019-04-26","0"
"6","6","4","2019-05-10","0"
"18","18","11","2019-05-24","0"
"23","23","14","2019-06-07","0"
"27","27","17","2019-06-21","0"
"21","21","13","2019-07-05","0"
"20","20","12","2019-07-19","0"
"23","23","14","2019-08-02","0"
"20","20","12","2019-08-16","0"
"23","23","14","2019-08-30","0"
"24","24","15","2019-09-13","0"
"21","21","13","2019-09-27","0"
"23","23","14","2019-10-11","0"
"21","21","13","2019-10-25","0"
"20","20","12","2019-11-08","0"
"21","21","13","2019-11-22","0"
"21","21","13","2019-12-06","0"
"24","24","15","2019-12-20","0"
"26","26","16","2020-01-03","0"
"26","26","14","2020-01-17","0"
"29","29","12","2020-01-31","0"
"41","40","18","2020-02-14","0"
"34","33","15","2020-02-28","0"
"37","35","16","2020-03-13","0"
"34","33","16","2020-03-27","0"
"34","33","16","2020-04-10","0"
"34","33","16","2020-04-24","0"
"32","31","15","2020-05-08","0"
"30","29","14","2020-05-22","0"
"34","33","16","2020-06-05","0"
"30","29","14","2020-06-19","0"
"32","31","15","2020-07-03","0"
"34","33","16","2020-07-17","0"
"37","35","17","2020-07-31","0"
"27","27","13","2020-08-14","0"
"34","33","16","2020-08-28","0"
"46","44","21","2020-09-11","0"
"39","38","18","2020-09-25","0"
"32","31","15","2020-10-09","0"
"41","40","19","2020-10-23","0"
"39","38","18","2020-11-06","0"
"39","38","18","2020-11-20","0"
"39","38","18","2020-12-04","0"
"37","35","17","2020-12-18","0"
"39","38","18","2021-01-01","0"
"39","38","18","2021-01-15","0"
"30","29","14","2021-01-29","0"
"21","20","10","2021-02-12","0"
"34","33","16","2021-02-26","0"
"32","31","15","2021-03-12","0"
"37","35","17","2021-03-26","0"
"32","31","15","2021-04-09","0"
"37","35","17","2021-04-23","0"
"34","33","16","2021-05-07","0"
"32","31","15","2021-05-21","0"
