"492","493","1752","21978","date","other"
"6","7","","2","2018-03-14","0"
"13","14","","3","2018-03-28","0"
"16","18","","4","2018-04-11","0"
"20","23","","6","2018-04-25","0"
"22","25","","6","2018-05-09","0"
"22","25","","6","2018-05-23","0"
"22","25","","6","2018-06-06","0"
"22","25","","6","2018-06-20","0"
"22","25","","6","2018-07-04","0"
"22","44","","6","2018-07-18","0"
"22","47","","6","2018-08-01","0"
"22","47","","6","2018-08-15","0"
"22","47","","6","2018-08-29","0"
"22","47","","6","2018-09-12","0"
"22","47","1","6","2018-09-26","0"
"22","47","5","6","2018-10-10","0"
"22","47","5","6","2018-10-24","0"
"22","47","5","6","2018-11-07","0"
"22","47","5","6","2018-11-21","0"
"22","47","5","6","2018-12-05","0"
"22","47","5","6","2018-12-19","0"
"22","47","5","6","2019-01-02","0"
"22","47","5","6","2019-01-16","0"
"22","47","5","6","2019-01-30","0"
"22","47","5","6","2019-02-13","0"
"22","47","5","6","2019-02-27","0"
"13","27","3","3","2019-03-13","0"
"2","3","0","0","2019-03-27","0"
"19","40","4","5","2019-04-10","0"
"22","47","5","7","2019-04-24","0"
"11","24","3","4","2019-05-08","0"
"13","27","3","5","2019-05-22","0"
"27","57","6","10","2019-06-05","0"
"28","60","6","10","2019-06-19","0"
"22","47","5","8","2019-07-03","0"
"24","50","6","9","2019-07-17","0"
"22","47","6","8","2019-07-31","0"
"17","37","5","6","2019-08-14","0"
"25","54","7","9","2019-08-28","0"
"20","44","6","7","2019-09-11","0"
"22","47","6","8","2019-09-25","0"
"24","50","8","9","2019-10-09","0"
"22","47","7","8","2019-10-23","0"
"20","44","7","7","2019-11-06","0"
"24","50","8","9","2019-11-20","0"
"20","44","7","8","2019-12-04","0"
"20","44","7","8","2019-12-18","0"
"22","47","7","9","2020-01-01","0"
"22","47","7","9","2020-01-15","0"
"22","33","7","9","2020-01-29","0"
"22","22","7","9","2020-02-12","0"
"22","22","7","9","2020-02-26","0"
"24","24","8","10","2020-03-11","0"
"19","19","6","8","2020-03-25","0"
"25","25","8","10","2020-04-08","0"
"22","22","7","9","2020-04-22","0"
"22","22","7","9","2020-05-06","0"
"20","20","7","8","2020-05-20","0"
"25","25","8","10","2020-06-03","0"
"22","22","7","9","2020-06-17","0"
"22","22","7","9","2020-07-01","0"
"19","19","6","8","2020-07-15","0"
"27","27","9","11","2020-07-29","0"
"20","20","7","8","2020-08-12","0"
"28","28","9","12","2020-08-26","0"
"22","22","7","9","2020-09-09","0"
"24","24","8","10","2020-09-23","0"
"27","27","9","11","2020-10-07","0"
"20","20","7","8","2020-10-21","0"
"35","35","11","14","2020-11-04","0"
"28","28","9","12","2020-11-18","0"
"24","24","8","10","2020-12-02","0"
"25","25","8","10","2020-12-16","0"
"27","27","9","11","2020-12-30","0"
"27","27","9","11","2021-01-13","0"
"31","31","10","13","2021-01-27","0"
"20","20","7","8","2021-02-10","0"
"25","25","8","10","2021-02-24","0"
"24","24","8","10","2021-03-10","0"
"22","22","7","9","2021-03-24","0"
"25","25","8","10","2021-04-07","0"
"22","22","7","9","2021-04-21","0"
"22","22","7","9","2021-05-05","0"
"22","22","7","9","2021-05-19","0"
