"784","1027","1721","date","other"
"2","2","","2017-11-10","0"
"15","15","","2017-11-24","0"
"12","12","","2017-12-08","0"
"13","13","","2017-12-22","0"
"12","12","","2018-01-05","0"
"16","16","","2018-01-19","0"
"12","12","","2018-02-02","0"
"16","16","","2018-02-16","0"
"15","15","","2018-03-02","0"
"12","12","","2018-03-16","0"
"16","16","","2018-03-30","0"
"16","16","","2018-04-13","0"
"23","23","","2018-04-27","0"
"23","23","","2018-05-11","0"
"23","23","","2018-05-25","0"
"24","24","","2018-06-08","0"
"24","24","","2018-06-22","0"
"25","24","","2018-07-06","0"
"25","24","","2018-07-20","0"
"25","24","3","2018-08-03","0"
"25","24","6","2018-08-17","0"
"25","24","8","2018-08-31","0"
"25","24","6","2018-09-14","0"
"25","24","5","2018-09-28","0"
"25","24","5","2018-10-12","0"
"25","24","5","2018-10-26","0"
"25","24","6","2018-11-09","0"
"26","25","7","2018-11-23","0"
"26","25","7","2018-12-07","0"
"27","26","8","2018-12-21","0"
"27","26","9","2019-01-04","0"
"27","26","11","2019-01-18","0"
"27","26","11","2019-02-01","0"
"28","27","14","2019-02-15","0"
"29","28","16","2019-03-01","0"
"19","18","10","2019-03-15","0"
"6","6","3","2019-03-29","0"
"27","26","15","2019-04-12","0"
"31","30","24","2019-04-26","0"
"11","11","9","2019-05-10","0"
"23","22","18","2019-05-24","0"
"32","31","26","2019-06-07","0"
"33","31","28","2019-06-21","0"
"34","32","29","2019-07-05","0"
"38","35","35","2019-07-19","0"
"38","35","35","2019-08-02","0"
"30","28","28","2019-08-16","0"
"35","33","32","2019-08-30","0"
"33","31","31","2019-09-13","0"
"38","36","37","2019-09-27","0"
"36","34","35","2019-10-11","0"
"36","34","34","2019-10-25","0"
"33","32","32","2019-11-08","0"
"36","34","34","2019-11-22","0"
"36","34","36","2019-12-06","0"
"39","36","40","2019-12-20","0"
"33","32","34","2020-01-03","0"
"41","39","42","2020-01-17","0"
"36","34","37","2020-01-31","0"
"33","32","34","2020-02-14","0"
"46","44","48","2020-02-28","0"
"33","32","34","2020-03-13","0"
"36","34","37","2020-03-27","0"
"33","32","33","2020-04-10","0"
"33","32","33","2020-04-24","0"
"36","34","36","2020-05-08","0"
"33","32","33","2020-05-22","0"
"39","36","39","2020-06-05","0"
"36","34","36","2020-06-19","0"
"36","34","36","2020-07-03","0"
"31","29","31","2020-07-17","0"
"36","34","36","2020-07-31","0"
"31","29","31","2020-08-14","0"
"41","39","41","2020-08-28","0"
"39","36","39","2020-09-11","0"
"33","32","33","2020-09-25","0"
"41","39","41","2020-10-09","0"
"39","36","39","2020-10-23","0"
"39","36","39","2020-11-06","0"
"44","41","44","2020-11-20","0"
"39","36","39","2020-12-04","0"
"33","32","33","2020-12-18","0"
"33","32","33","2021-01-01","0"
"41","39","41","2021-01-15","0"
"44","41","44","2021-01-29","0"
"26","24","26","2021-02-12","0"
"39","36","39","2021-02-26","0"
"36","34","36","2021-03-12","0"
"41","39","41","2021-03-26","0"
"36","34","36","2021-04-09","0"
"41","39","41","2021-04-23","0"
"36","34","36","2021-05-07","0"
"39","36","39","2021-05-21","0"
