"493","701","21978","324176","999999","date","other"
"3","2","","","0","2017-02-15","0"
"35","31","","","1","2017-03-01","0"
"3","2","","","0","2017-03-15","0"
"3","2","","","","2018-03-14","0"
"8","7","","","","2018-03-28","0"
"13","11","","","","2018-04-11","0"
"38","33","","","","2018-04-25","0"
"35","31","","","","2018-05-09","0"
"35","31","","","","2018-05-23","0"
"33","29","","","","2018-06-06","0"
"35","31","","","","2018-06-20","0"
"35","31","","","","2018-07-04","0"
"53","31","","","","2018-07-18","0"
"56","31","","","","2018-08-01","0"
"56","31","","","","2018-08-15","0"
"56","31","","","","2018-08-29","0"
"56","31","","","","2018-09-12","0"
"56","31","","","","2018-09-26","0"
"56","31","","","","2018-10-10","0"
"56","31","","","","2018-10-24","0"
"56","31","","","","2018-11-07","0"
"56","31","","","","2018-11-21","0"
"56","31","","","","2018-12-05","0"
"56","31","","","","2018-12-19","0"
"56","31","","","","2019-01-02","0"
"56","31","","","","2019-01-16","0"
"56","31","","7","","2019-01-30","0"
"56","31","","11","","2019-02-13","0"
"56","31","","11","","2019-02-27","0"
"32","18","","6","","2019-03-13","0"
"12","7","","2","","2019-03-27","0"
"48","27","1","10","","2019-04-10","0"
"57","32","5","12","","2019-04-24","0"
"24","14","2","5","","2019-05-08","0"
"37","21","3","8","","2019-05-22","0"
"65","37","6","14","","2019-06-05","0"
"57","32","5","12","","2019-06-19","0"
"57","32","5","12","","2019-07-03","0"
"53","30","5","11","","2019-07-17","0"
"57","32","5","12","","2019-07-31","0"
"57","32","5","12","","2019-08-14","0"
"61","34","5","13","","2019-08-28","0"
"53","30","5","11","","2019-09-11","0"
"65","37","6","14","","2019-09-25","0"
"57","32","5","12","","2019-10-09","0"
"57","32","5","12","","2019-10-23","0"
"53","30","5","11","","2019-11-06","0"
"65","37","6","14","","2019-11-20","0"
"61","34","6","13","","2019-12-04","0"
"69","39","7","15","","2019-12-18","0"
"61","34","6","13","","2020-01-01","0"
"73","41","8","15","","2020-01-15","0"
"41","34","6","13","","2020-01-29","0"
"21","32","6","12","","2020-02-12","0"
"23","34","6","13","","2020-02-26","0"
"23","34","6","13","","2020-03-11","0"
"26","39","7","15","","2020-03-25","0"
"21","32","6","12","","2020-04-08","0"
"23","34","6","13","","2020-04-22","0"
"23","34","6","13","","2020-05-06","0"
"23","34","6","13","","2020-05-20","0"
"23","34","6","13","","2020-06-03","0"
"23","34","6","13","","2020-06-17","0"
"23","34","6","13","","2020-07-01","0"
"20","30","6","11","","2020-07-15","0"
"21","32","6","12","","2020-07-29","0"
"39","59","11","22","","2020-08-12","0"
"30","46","9","17","","2020-08-26","0"
"23","34","6","13","","2020-09-09","0"
"18","27","5","10","","2020-09-23","0"
"23","34","6","13","","2020-10-07","0"
"24","37","7","14","","2020-10-21","0"
"26","39","7","15","","2020-11-04","0"
"23","34","6","13","","2020-11-18","0"
"35","53","10","20","","2020-12-02","0"
"27","41","8","15","","2020-12-16","0"
"20","30","6","11","","2020-12-30","0"
"26","39","7","15","","2021-01-13","0"
"26","39","7","15","","2021-01-27","0"
"12","18","3","7","","2021-02-10","0"
"24","37","7","14","","2021-02-24","0"
"21","32","6","12","","2021-03-10","0"
"21","32","6","12","","2021-03-24","0"
"21","32","6","12","","2021-04-07","0"
"21","32","6","12","","2021-04-21","0"
"21","32","6","12","","2021-05-05","0"
"21","32","6","12","","2021-05-19","0"
