"9","19","492","597","3871","4004","4026","4094","4166","4182","12472","date","other"
"5","5","5","5","2","2","2","2","2","2","2","2020-02-27","0"
"23","23","23","23","12","12","12","12","12","12","12","2020-03-12","0"
"23","23","23","23","12","12","12","12","12","12","12","2020-03-26","0"
"23","23","23","23","12","12","12","12","12","12","12","2020-04-09","0"
"24","24","24","24","13","13","13","13","13","13","13","2020-04-23","0"
"21","21","21","21","11","11","11","11","11","11","11","2020-05-07","0"
"20","20","20","20","10","10","10","10","10","10","10","2020-05-21","0"
"21","21","21","21","11","11","11","11","11","11","11","2020-06-04","0"
"21","21","21","21","11","11","11","11","11","11","11","2020-06-18","0"
"21","21","21","21","11","11","11","11","11","11","11","2020-07-02","0"
"20","20","20","20","10","10","10","10","10","10","10","2020-07-16","0"
"23","23","23","23","12","12","12","11","12","12","12","2020-07-30","0"
"18","18","18","18","9","9","9","9","9","9","9","2020-08-13","0"
"18","19","19","19","9","9","9","9","9","9","9","2020-08-27","0"
"20","21","21","21","11","11","11","11","11","11","11","2020-09-10","0"
"24","26","26","26","13","13","13","13","13","13","13","2020-09-24","0"
"18","19","19","19","9","9","9","9","9","9","9","2020-10-08","0"
"19","19","19","19","9","9","9","9","9","9","9","2020-10-22","0"
"27","27","27","27","14","14","14","14","14","14","14","2020-11-05","0"
"26","26","26","26","13","13","13","13","13","13","13","2020-11-19","0"
"21","21","21","21","11","11","11","11","11","11","11","2020-12-03","0"
"19","19","19","19","9","9","9","9","9","9","9","2020-12-17","0"
"21","21","21","21","11","11","11","11","11","11","11","2020-12-31","0"
"24","24","24","24","12","12","12","12","12","12","12","2021-01-14","0"
"33","33","33","33","16","16","16","16","16","16","16","2021-01-28","0"
"14","14","14","14","7","7","7","7","7","7","7","2021-02-11","0"
"23","23","23","23","11","11","11","11","11","11","11","2021-02-25","0"
"19","19","19","19","9","9","9","9","9","9","9","2021-03-11","0"
"21","21","21","21","11","11","11","11","11","11","11","2021-03-25","0"
"21","21","21","21","11","11","11","11","11","11","11","2021-04-08","0"
"21","21","21","21","11","11","11","11","11","11","11","2021-04-22","0"
"21","21","21","21","11","11","11","11","11","11","11","2021-05-06","0"
