"9","122","1666","1684","1770","4182","date","other"
"14","14","7","2","2","","2017-06-09","0"
"25","26","15","6","6","","2017-06-23","0"
"26","27","17","7","7","","2017-07-07","0"
"26","27","17","7","7","","2017-07-21","0"
"24","25","16","7","7","","2017-08-04","0"
"22","23","15","6","6","","2017-08-18","0"
"15","16","10","4","4","","2017-09-01","0"
"25","26","17","7","7","","2017-09-15","0"
"25","27","17","7","7","","2017-09-29","0"
"27","29","19","8","8","","2017-10-13","0"
"27","29","19","8","8","","2017-10-27","0"
"25","27","18","7","7","","2017-11-10","0"
"24","26","17","8","8","","2017-11-24","0"
"24","26","17","8","8","","2017-12-08","0"
"25","27","19","8","9","","2017-12-22","0"
"23","25","17","8","9","","2018-01-05","0"
"23","25","17","8","9","","2018-01-19","0"
"23","25","17","8","9","","2018-02-02","0"
"25","27","19","9","10","","2018-02-16","0"
"27","31","21","10","11","4","2018-03-02","0"
"21","24","16","8","9","4","2018-03-16","0"
"27","31","22","10","11","5","2018-03-30","0"
"23","27","19","9","9","5","2018-04-13","0"
"29","34","24","12","12","6","2018-04-27","0"
"29","34","24","12","12","6","2018-05-11","0"
"29","34","25","12","13","6","2018-05-25","0"
"29","34","25","12","13","6","2018-06-08","0"
"29","34","25","12","13","6","2018-06-22","0"
"29","34","25","12","13","6","2018-07-06","0"
"29","34","25","12","13","5","2018-07-20","0"
"30","36","27","14","16","7","2018-08-03","0"
"30","36","27","14","16","7","2018-08-17","0"
"31","37","29","15","17","7","2018-08-31","0"
"31","37","29","15","17","7","2018-09-14","0"
"31","37","29","15","17","8","2018-09-28","0"
"31","37","30","15","17","9","2018-10-12","0"
"31","37","30","15","17","9","2018-10-26","0"
"31","37","30","15","17","9","2018-11-09","0"
"32","38","30","15","18","10","2018-11-23","0"
"32","38","30","15","18","10","2018-12-07","0"
"32","38","30","15","18","10","2018-12-21","0"
"32","38","30","15","18","10","2019-01-04","0"
"32","38","30","15","18","11","2019-01-18","0"
"32","38","30","15","18","11","2019-02-01","0"
"32","38","30","15","18","11","2019-02-15","0"
"32","38","30","15","18","11","2019-03-01","0"
"21","24","19","10","12","7","2019-03-15","0"
"23","27","21","11","13","8","2019-03-29","0"
"30","35","28","14","17","10","2019-04-12","0"
"32","38","30","15","18","11","2019-04-26","0"
"11","14","11","5","6","4","2019-05-10","0"
"25","30","26","12","17","10","2019-05-24","0"
"35","42","37","17","24","14","2019-06-07","0"
"35","42","37","17","24","14","2019-06-21","0"
"35","43","38","18","24","14","2019-07-05","0"
"35","43","38","18","24","14","2019-07-19","0"
"33","40","35","17","22","13","2019-08-02","0"
"33","40","35","17","23","13","2019-08-16","0"
"35","44","38","19","25","14","2019-08-30","0"
"33","41","35","18","23","13","2019-09-13","0"
"33","41","35","18","23","13","2019-09-27","0"
"35","44","38","19","25","14","2019-10-11","0"
"35","44","38","19","25","14","2019-10-25","0"
"33","41","35","18","23","13","2019-11-08","0"
"33","41","35","18","23","13","2019-11-22","0"
"41","50","38","19","25","14","2019-12-06","0"
"55","66","46","23","30","17","2019-12-20","0"
"42","50","35","18","23","13","2020-01-03","0"
"48","58","41","20","27","15","2020-01-17","0"
"45","54","38","19","25","14","2020-01-31","0"
"45","54","39","19","25","14","2020-02-14","0"
"119","143","103","50","66","37","2020-02-28","0"
"42","50","36","18","24","13","2020-03-13","0"
"45","54","40","19","26","14","2020-03-27","0"
"42","50","37","18","25","13","2020-04-10","0"
"43","51","38","19","26","14","2020-04-24","0"
"49","59","44","23","30","16","2020-05-08","0"
"43","51","38","20","27","14","2020-05-22","0"
"49","59","44","23","31","16","2020-06-05","0"
"56","67","50","26","35","18","2020-06-19","0"
"49","59","44","23","31","16","2020-07-03","0"
"43","51","38","20","27","14","2020-07-17","0"
"53","63","47","24","33","17","2020-07-31","0"
"46","55","41","21","29","15","2020-08-14","0"
"46","55","41","21","29","15","2020-08-28","0"
"53","63","47","24","33","17","2020-09-11","0"
"49","60","44","23","32","16","2020-09-25","0"
"56","68","50","26","36","18","2020-10-09","0"
"46","56","41","21","30","15","2020-10-23","0"
"62","76","56","29","41","20","2020-11-06","0"
"59","72","53","27","39","19","2020-11-20","0"
"56","68","50","26","36","18","2020-12-04","0"
"46","56","41","21","30","15","2020-12-18","0"
"56","68","50","26","36","18","2021-01-01","0"
"53","64","47","24","34","17","2021-01-15","0"
"53","64","47","24","34","17","2021-01-29","0"
"33","40","29","15","21","11","2021-02-12","0"
"49","60","44","23","32","16","2021-02-26","0"
"46","56","41","21","30","15","2021-03-12","0"
"46","56","41","21","30","15","2021-03-26","0"
"46","56","41","21","30","15","2021-04-09","0"
"46","56","41","21","30","15","2021-04-23","0"
"49","60","44","23","32","16","2021-05-07","0"
"46","56","41","21","30","15","2021-05-21","0"
