"19","1663","1719","1774","3859","10397","date","other"
"20","4","","9","12","","2017-08-18","0"
"15","3","","7","9","","2017-09-01","0"
"26","5","5","13","16","","2017-09-15","0"
"26","5","5","13","16","","2017-09-29","0"
"26","5","5","13","16","","2017-10-13","0"
"26","5","1","14","16","","2017-10-27","0"
"26","5","","14","16","","2017-11-10","0"
"26","5","","14","16","","2017-11-24","0"
"27","6","","15","17","1","2017-12-08","0"
"27","6","1","15","17","1","2017-12-22","0"
"27","6","","15","17","5","2018-01-05","0"
"27","6","","15","17","5","2018-01-19","0"
"27","6","","15","17","5","2018-02-02","0"
"27","6","","15","17","5","2018-02-16","0"
"27","6","","15","18","5","2018-03-02","0"
"25","6","","15","17","4","2018-03-16","0"
"30","8","","18","20","5","2018-03-30","0"
"26","7","","15","17","4","2018-04-13","0"
"30","8","","18","20","5","2018-04-27","0"
"30","8","","18","20","5","2018-05-11","0"
"30","8","","18","20","5","2018-05-25","0"
"30","8","","18","20","5","2018-06-08","0"
"30","8","","18","20","5","2018-06-22","0"
"30","8","","18","20","5","2018-07-06","0"
"30","8","","18","20","5","2018-07-20","0"
"30","8","","18","20","5","2018-08-03","0"
"30","8","","18","20","5","2018-08-17","0"
"30","8","","18","20","5","2018-08-31","0"
"30","8","","18","20","5","2018-09-14","0"
"30","8","","18","20","5","2018-09-28","0"
"30","8","","18","20","5","2018-10-12","0"
"30","8","","18","20","5","2018-10-26","0"
"30","8","","18","20","5","2018-11-09","0"
"30","8","","18","20","5","2018-11-23","0"
"30","8","","18","20","5","2018-12-07","0"
"30","8","","18","20","5","2018-12-21","0"
"28","7","","17","19","5","2019-01-04","0"
"28","7","","17","19","5","2019-01-18","0"
"30","8","","18","20","5","2019-02-01","0"
"30","8","","18","20","5","2019-02-15","0"
"30","8","","18","20","5","2019-03-01","0"
"21","6","","13","14","4","2019-03-15","0"
"13","3","","8","9","2","2019-03-29","0"
"28","7","","17","19","5","2019-04-12","0"
"30","8","","18","20","5","2019-04-26","0"
"11","3","","6","7","2","2019-05-10","0"
"24","6","","14","17","4","2019-05-24","0"
"31","8","","18","21","5","2019-06-07","0"
"31","8","","18","21","5","2019-06-21","0"
"31","8","","18","21","5","2019-07-05","0"
"35","9","","21","24","6","2019-07-19","0"
"31","8","","18","21","5","2019-08-02","0"
"29","7","","17","20","5","2019-08-16","0"
"35","9","","21","24","6","2019-08-30","0"
"33","9","","19","23","5","2019-09-13","0"
"35","9","","21","24","6","2019-09-27","0"
"31","8","","18","21","5","2019-10-11","0"
"33","9","","19","23","5","2019-10-25","0"
"29","7","","17","20","5","2019-11-08","0"
"31","8","","18","21","5","2019-11-22","0"
"33","9","","19","23","5","2019-12-06","0"
"33","9","","19","23","5","2019-12-20","0"
"27","7","","15","18","4","2020-01-03","0"
"29","7","","17","20","5","2020-01-17","0"
"29","7","","17","20","5","2020-01-31","0"
"35","9","","21","24","6","2020-02-14","0"
"44","11","","26","30","7","2020-02-28","0"
"29","7","","17","20","5","2020-03-13","0"
"42","11","","24","29","7","2020-03-27","0"
"29","7","","17","20","5","2020-04-10","0"
"31","8","","18","21","5","2020-04-24","0"
"31","8","","18","21","5","2020-05-08","0"
"29","7","","17","20","5","2020-05-22","0"
"31","8","","18","21","5","2020-06-05","0"
"31","8","","18","21","5","2020-06-19","0"
"31","8","","18","21","5","2020-07-03","0"
"35","9","","21","24","6","2020-07-17","0"
"31","8","","18","21","5","2020-07-31","0"
"29","7","","17","20","5","2020-08-14","0"
"35","9","","21","24","6","2020-08-28","0"
"38","10","","22","26","6","2020-09-11","0"
"29","7","","17","20","5","2020-09-25","0"
"38","10","","22","26","6","2020-10-09","0"
"31","8","","18","21","5","2020-10-23","0"
"33","9","","19","23","5","2020-11-06","0"
"35","9","","21","24","6","2020-11-20","0"
"38","10","","22","26","6","2020-12-04","0"
"31","8","","18","21","5","2020-12-18","0"
"47","12","","27","32","8","2021-01-01","0"
"40","10","","23","27","6","2021-01-15","0"
"29","7","","17","20","5","2021-01-29","0"
"22","6","","13","15","4","2021-02-12","0"
"33","9","","19","23","5","2021-02-26","0"
"31","8","","18","21","5","2021-03-12","0"
"31","8","","18","21","5","2021-03-26","0"
"31","8","","18","21","5","2021-04-09","0"
"31","8","","18","21","5","2021-04-23","0"
"31","8","","18","21","5","2021-05-07","0"
"31","8","","18","21","5","2021-05-21","0"
