"19","492","597","1773","date","other"
"5","4","5","","2017-12-21","0"
"20","18","21","","2018-01-04","0"
"20","18","21","5","2018-01-18","0"
"13","12","14","7","2018-02-01","0"
"16","15","17","9","2018-02-15","0"
"20","18","21","10","2018-03-01","0"
"12","11","12","6","2018-03-15","0"
"15","14","15","8","2018-03-29","0"
"18","17","19","9","2018-04-12","0"
"23","21","24","12","2018-04-26","0"
"23","21","24","12","2018-05-10","0"
"23","21","24","12","2018-05-24","0"
"23","21","24","12","2018-06-07","0"
"23","21","24","12","2018-06-21","0"
"23","21","24","12","2018-07-05","0"
"23","21","24","12","2018-07-19","0"
"23","21","24","12","2018-08-02","0"
"23","21","24","12","2018-08-16","0"
"23","21","24","12","2018-08-30","0"
"23","21","24","12","2018-09-13","0"
"23","21","24","12","2018-09-27","0"
"23","21","24","12","2018-10-11","0"
"23","21","24","12","2018-10-25","0"
"23","21","24","12","2018-11-08","0"
"23","21","24","12","2018-11-22","0"
"23","21","24","12","2018-12-06","0"
"23","21","24","12","2018-12-20","0"
"23","21","24","12","2019-01-03","0"
"23","21","24","12","2019-01-17","0"
"23","21","24","12","2019-01-31","0"
"23","21","24","12","2019-02-14","0"
"23","21","24","12","2019-02-28","0"
"18","17","19","9","2019-03-14","0"
"8","8","9","4","2019-03-28","0"
"23","21","24","12","2019-04-11","0"
"23","21","24","12","2019-04-25","0"
"10","9","10","5","2019-05-09","0"
"15","14","15","8","2019-05-23","0"
"23","21","24","12","2019-06-06","0"
"23","21","24","12","2019-06-20","0"
"23","21","24","12","2019-07-04","0"
"25","23","26","13","2019-07-18","0"
"23","21","24","12","2019-08-01","0"
"25","23","26","13","2019-08-15","0"
"25","23","26","13","2019-08-29","0"
"23","21","24","12","2019-09-12","0"
"28","26","29","15","2019-09-26","0"
"30","27","31","15","2019-10-10","0"
"23","21","24","12","2019-10-24","0"
"21","20","22","11","2019-11-07","0"
"23","21","24","12","2019-11-21","0"
"26","24","27","14","2019-12-05","0"
"25","23","26","13","2019-12-19","0"
"33","30","34","17","2020-01-02","0"
"25","23","26","13","2020-01-16","0"
"26","24","27","14","2020-01-30","0"
"25","23","26","13","2020-02-13","0"
"25","23","26","13","2020-02-27","0"
"23","21","24","12","2020-03-12","0"
"23","21","24","12","2020-03-26","0"
"23","21","24","12","2020-04-09","0"
"23","21","24","12","2020-04-23","0"
"26","24","27","14","2020-05-07","0"
"28","26","29","15","2020-05-21","0"
"26","24","27","14","2020-06-04","0"
"31","29","33","16","2020-06-18","0"
"23","21","24","12","2020-07-02","0"
"25","23","26","13","2020-07-16","0"
"23","21","24","12","2020-07-30","0"
"23","21","24","12","2020-08-13","0"
"23","21","24","12","2020-08-27","0"
"21","20","22","11","2020-09-10","0"
"30","27","31","15","2020-09-24","0"
"30","27","31","15","2020-10-08","0"
"33","30","34","17","2020-10-22","0"
"28","26","29","15","2020-11-05","0"
"26","24","27","14","2020-11-19","0"
"26","24","27","14","2020-12-03","0"
"28","26","29","15","2020-12-17","0"
"25","23","26","13","2020-12-31","0"
"15","24","27","14","2021-01-14","0"
"26","24","27","14","2021-01-28","0"
"15","14","15","8","2021-02-11","0"
"25","23","26","13","2021-02-25","0"
"25","23","26","13","2021-03-11","0"
"25","23","26","13","2021-03-25","0"
"23","21","24","12","2021-04-08","0"
"24","22","25","13","2021-04-22","0"
"24","22","25","13","2021-05-06","0"
"27","25","29","15","2021-05-20","0"
