"19","492","597","599","1663","3799","4085","4234","4726","6650","12095","date","other"
"13","13","13","12","","2","2","","","12","13","2017-10-27","0"
"20","20","20","19","","5","7","","","21","23","2017-11-10","0"
"17","17","17","16","","6","6","","","18","20","2017-11-24","0"
"14","14","14","13","1","5","5","","","15","16","2017-12-08","0"
"17","17","17","16","1","6","7","","","19","20","2017-12-22","0"
"11","11","11","10","","4","4","","","12","13","2018-01-05","0"
"14","14","14","12","","5","6","","","15","17","2018-01-19","0"
"17","17","17","15","","6","7","","","19","21","2018-02-02","0"
"19","19","19","17","","8","8","","","21","23","2018-02-16","0"
"21","21","21","19","","9","9","","","23","26","2018-03-02","0"
"10","10","10","9","","4","4","","","11","12","2018-03-16","0"
"21","21","21","18","","9","9","","","23","26","2018-03-30","0"
"13","13","13","11","","6","6","","","14","16","2018-04-13","0"
"22","23","23","19","","10","10","","","25","28","2018-04-27","0"
"22","23","23","19","","11","10","","","25","28","2018-05-11","0"
"22","23","23","19","","11","10","","","25","28","2018-05-25","0"
"22","23","23","19","","11","10","","","25","28","2018-06-08","0"
"21","23","22","18","","11","10","","","25","28","2018-06-22","0"
"21","23","22","18","","12","10","","","25","29","2018-07-06","0"
"21","23","22","18","","12","10","","","25","29","2018-07-20","0"
"21","23","22","18","","12","10","","","25","29","2018-08-03","0"
"21","23","22","18","","12","10","","","25","30","2018-08-17","0"
"21","23","22","18","","12","10","","","25","30","2018-08-31","0"
"21","23","22","18","","12","10","","","25","30","2018-09-14","0"
"21","23","22","18","","13","10","","","25","30","2018-09-28","0"
"21","22","22","18","","14","11","","","24","31","2018-10-12","0"
"21","22","22","18","","14","11","","","24","31","2018-10-26","0"
"21","22","22","18","","14","11","","","24","31","2018-11-09","0"
"21","22","22","18","","14","11","","","24","31","2018-11-23","0"
"21","22","22","18","","14","11","","","24","31","2018-12-07","0"
"21","22","22","18","","14","11","","","24","31","2018-12-21","0"
"21","22","22","18","","14","11","","","24","31","2019-01-04","0"
"21","22","22","18","","14","11","","","25","32","2019-01-18","0"
"21","22","23","18","","14","11","","","25","33","2019-02-01","0"
"21","22","23","18","","14","11","","","25","33","2019-02-15","0"
"21","22","23","18","","14","11","","","25","33","2019-03-01","0"
"12","13","13","10","","8","6","","","14","19","2019-03-15","0"
"3","3","3","3","","2","2","","","4","5","2019-03-29","0"
"20","20","21","17","","13","10","","","23","31","2019-04-12","0"
"21","22","23","18","","14","12","","","25","33","2019-04-26","0"
"8","8","8","6","","5","4","","","9","12","2019-05-10","0"
"16","18","19","14","7","13","12","9","12","21","26","2019-05-24","0"
"22","25","27","19","10","18","17","12","17","29","36","2019-06-07","0"
"22","25","27","19","10","18","17","12","17","29","36","2019-06-21","0"
"22","25","27","19","10","18","17","12","17","29","37","2019-07-05","0"
"22","25","27","19","10","19","18","12","17","30","38","2019-07-19","0"
"22","25","27","19","10","19","18","12","17","30","38","2019-08-02","0"
"22","25","27","19","8","19","18","12","17","30","38","2019-08-16","0"
