"21","492","4345","4667","12095","date","other"
"2","2","2","2","2","2019-12-19","0"
"26","27","18","18","18","2020-01-02","0"
"26","27","18","18","18","2020-01-16","0"
"28","29","20","20","20","2020-01-30","0"
"30","31","21","21","21","2020-02-13","0"
"30","31","21","21","21","2020-02-27","0"
"26","27","18","18","18","2020-03-12","0"
"32","33","23","23","23","2020-03-26","0"
"28","29","20","20","20","2020-04-09","0"
"30","31","21","21","21","2020-04-23","0"
"34","35","24","24","24","2020-05-07","0"
"24","24","17","17","17","2020-05-21","0"
"34","35","24","24","24","2020-06-04","0"
"30","31","21","21","21","2020-06-18","0"
"32","33","23","23","23","2020-07-02","0"
"30","31","21","21","21","2020-07-16","0"
"28","29","20","20","20","2020-07-30","0"
"32","33","23","23","23","2020-08-13","0"
"26","27","18","18","18","2020-08-27","0"
"26","27","18","18","18","2020-09-10","0"
"32","33","23","23","23","2020-09-24","0"
"32","33","23","23","23","2020-10-08","0"
"26","27","18","18","18","2020-10-22","0"
"36","38","26","26","26","2020-11-05","0"
"39","40","27","27","27","2020-11-19","0"
"45","47","32","32","32","2020-12-03","0"
"32","33","23","23","23","2020-12-17","0"
"36","38","26","26","26","2020-12-31","0"
"36","38","26","26","26","2021-01-14","0"
"41","42","29","29","29","2021-01-28","0"
"17","18","12","12","12","2021-02-11","0"
"30","31","21","21","21","2021-02-25","0"
"30","31","21","21","21","2021-03-11","0"
"30","31","21","21","21","2021-03-25","0"
"30","31","21","21","21","2021-04-08","0"
"30","31","21","21","21","2021-04-22","0"
"30","31","21","21","21","2021-05-06","0"
