"492","597","1664","4094","date","other"
"10","16","6","5","2017-10-13","0"
"17","27","11","9","2017-10-27","0"
"16","24","10","9","2017-11-10","0"
"18","27","12","10","2017-11-24","0"
"21","32","14","12","2017-12-08","0"
"22","33","15","13","2017-12-22","0"
"20","31","15","12","2018-01-05","0"
"22","33","16","13","2018-01-19","0"
"19","28","14","11","2018-02-02","0"
"22","33","16","13","2018-02-16","0"
"22","33","16","13","2018-03-02","0"
"20","31","15","12","2018-03-16","0"
"22","33","17","13","2018-03-30","0"
"22","33","17","13","2018-04-13","0"
"22","33","17","13","2018-04-27","0"
"22","33","17","13","2018-05-11","0"
"22","33","18","13","2018-05-25","0"
"22","33","18","13","2018-06-08","0"
"22","33","18","13","2018-06-22","0"
"22","33","18","13","2018-07-06","0"
"23","33","19","14","2018-07-20","0"
"23","33","19","14","2018-08-03","0"
"23","33","19","14","2018-08-17","0"
"23","33","19","14","2018-08-31","0"
"23","33","19","14","2018-09-14","0"
"23","33","20","14","2018-09-28","0"
"23","33","20","14","2018-10-12","0"
"23","33","20","14","2018-10-26","0"
"23","33","20","14","2018-11-09","0"
"23","33","20","14","2018-11-23","0"
"23","33","20","14","2018-12-07","0"
"23","33","20","14","2018-12-21","0"
"23","33","20","14","2019-01-04","0"
"23","33","19","14","2019-01-18","0"
"23","33","19","14","2019-02-01","0"
"23","33","19","14","2019-02-15","0"
"23","33","19","14","2019-03-01","0"
"21","31","18","13","2019-03-15","0"
"21","31","18","13","2019-03-29","0"
"23","33","19","14","2019-04-12","0"
"23","33","19","14","2019-04-26","0"
"8","12","7","5","2019-05-10","0"
"16","23","14","9","2019-05-24","0"
"25","36","21","14","2019-06-07","0"
"25","36","21","14","2019-06-21","0"
"23","33","20","13","2019-07-05","0"
"25","36","21","14","2019-07-19","0"
"27","39","23","15","2019-08-02","0"
"23","33","20","13","2019-08-16","0"
"25","36","21","14","2019-08-30","0"
"23","33","20","13","2019-09-13","0"
"27","39","23","15","2019-09-27","0"
"25","36","21","14","2019-10-11","0"
"25","36","21","14","2019-10-25","0"
"23","33","20","13","2019-11-08","0"
"25","36","22","14","2019-11-22","0"
"25","36","22","14","2019-12-06","0"
"25","36","22","14","2019-12-20","0"
"21","31","19","12","2020-01-03","0"
"25","36","22","14","2020-01-17","0"
"25","36","22","14","2020-01-31","0"
"27","39","24","15","2020-02-14","0"
"25","36","22","14","2020-02-28","0"
"23","33","20","13","2020-03-13","0"
"23","33","20","13","2020-03-27","0"
"25","36","22","14","2020-04-10","0"
"25","36","22","14","2020-04-24","0"
"25","36","22","14","2020-05-08","0"
"23","33","20","13","2020-05-22","0"
"25","36","22","14","2020-06-05","0"
"25","36","22","14","2020-06-19","0"
"25","36","22","14","2020-07-03","0"
"23","33","20","13","2020-07-17","0"
"27","39","24","15","2020-07-31","0"
"21","31","19","12","2020-08-14","0"
"25","36","22","14","2020-08-28","0"
"23","33","20","13","2020-09-11","0"
"25","36","22","14","2020-09-25","0"
"25","36","22","14","2020-10-09","0"
"23","33","20","13","2020-10-23","0"
"25","36","22","14","2020-11-06","0"
"29","41","25","16","2020-11-20","0"
"30","44","27","17","2020-12-04","0"
"34","49","30","19","2020-12-18","0"
"23","33","20","13","2021-01-01","0"
"29","41","25","16","2021-01-15","0"
"29","41","25","16","2021-01-29","0"
"20","28","17","11","2021-02-12","0"
"27","39","24","15","2021-02-26","0"
"25","36","22","14","2021-03-12","0"
"25","36","22","14","2021-03-26","0"
"27","39","24","15","2021-04-09","0"
"27","39","24","15","2021-04-23","0"
"25","36","22","14","2021-05-07","0"
"25","36","22","14","2021-05-21","0"
