"9","113","122","128","12095","date","other"
"12","13","12","12","","2018-09-27","0"
"21","22","21","22","","2018-10-11","0"
"21","22","21","22","","2018-10-25","0"
"21","22","21","22","","2018-11-08","0"
"22","23","22","23","","2018-11-22","0"
"22","23","22","23","","2018-12-06","0"
"22","23","22","23","","2018-12-20","0"
"22","23","22","23","","2019-01-03","0"
"22","23","22","23","","2019-01-17","0"
"22","23","22","24","","2019-01-31","0"
"22","23","22","24","","2019-02-14","0"
"22","23","22","24","","2019-02-28","0"
"14","15","14","15","","2019-03-14","0"
"8","8","8","9","","2019-03-28","0"
"22","23","22","24","","2019-04-11","0"
"20","21","20","22","","2019-04-25","0"
"8","8","8","9","","2019-05-09","0"
"14","15","15","16","","2019-05-23","0"
"24","25","25","27","","2019-06-06","0"
"24","25","25","27","","2019-06-20","0"
"19","20","20","21","","2019-07-04","0"
"22","23","23","25","","2019-07-18","0"
"22","23","23","25","","2019-08-01","0"
"22","23","23","25","","2019-08-15","0"
"22","23","23","25","","2019-08-29","0"
"22","23","23","25","","2019-09-12","0"
"17","18","18","20","","2019-09-26","0"
"16","16","16","18","","2019-10-10","0"
"20","21","21","23","","2019-10-24","0"
"20","21","21","23","","2019-11-07","0"
"19","20","20","21","","2019-11-21","0"
"22","23","23","25","","2019-12-05","0"
"27","28","28","30","","2019-12-19","0"
"20","21","21","23","","2020-01-02","0"
"22","23","23","25","","2020-01-16","0"
"22","23","23","25","","2020-01-30","0"
"22","23","23","25","","2020-02-13","0"
"22","24","23","26","","2020-02-27","0"
"25","27","26","30","","2020-03-12","0"
"28","30","29","32","","2020-03-26","0"
"34","36","35","39","","2020-04-09","0"
"27","29","28","31","","2020-04-23","0"
"30","32","31","33","","2020-05-07","0"
"27","29","28","31","","2020-05-21","0"
"27","29","28","31","","2020-06-04","0"
"25","27","26","28","","2020-06-18","0"
"32","34","33","36","","2020-07-02","0"
"30","32","31","33","","2020-07-16","0"
"30","32","31","33","","2020-07-30","0"
"30","32","31","33","","2020-08-13","0"
"34","36","35","39","","2020-08-27","0"
"30","32","31","33","","2020-09-10","0"
"27","29","28","31","","2020-09-24","0"
"30","32","31","33","","2020-10-08","0"
"37","39","38","41","","2020-10-22","0"
"39","41","40","44","","2020-11-05","0"
"34","36","35","39","","2020-11-19","0"
"39","41","40","44","","2020-12-03","0"
"34","36","35","39","","2020-12-17","0"
"39","41","40","44","","2020-12-31","0"
"30","32","31","33","","2021-01-14","0"
"30","32","31","33","","2021-01-28","0"
"25","27","26","28","4","2021-02-11","0"
"37","39","38","41","6","2021-02-25","0"
"32","34","33","36","5","2021-03-11","0"
"32","34","33","36","5","2021-03-25","0"
"34","36","35","39","5","2021-04-08","0"
"32","34","33","36","5","2021-04-22","0"
"34","36","35","39","5","2021-05-06","0"
"32","34","33","36","5","2021-05-20","0"
