"21","492","599","1664","1667","1742","1755","3839","3942","4166","4182","4234","5716","5900","date","other"
"14","20","6","","","8","","","3","8","","","","","2018-02-14","0"
"22","31","10","","","14","","","6","13","","","","","2018-02-28","0"
"21","29","9","","","14","","","6","13","","","","","2018-03-14","0"
"21","29","9","","","14","","","7","13","","","","","2018-03-28","0"
"23","32","9","2","","15","","","8","14","","","","","2018-04-11","0"
"22","32","9","5","","15","","","8","14","","","","","2018-04-25","0"
"24","34","10","5","","16","","","9","15","","","","","2018-05-09","0"
"22","32","9","5","","15","0","","8","14","","","","","2018-05-23","0"
"23","33","9","6","","16","5","","9","15","","","","","2018-06-06","0"
"23","33","9","6","","16","5","5","9","15","","","","4","2018-06-20","0"
"23","33","9","6","","16","5","5","9","15","","","","6","2018-07-04","0"
"25","35","10","6","","17","5","5","10","16","","","","7","2018-07-18","0"
"23","33","9","6","","16","5","5","9","15","","","","7","2018-08-01","0"
"23","33","9","6","","16","5","5","9","15","","","","7","2018-08-15","0"
"23","33","9","6","","16","5","5","9","15","","","","8","2018-08-29","0"
"23","33","9","6","","16","5","5","9","15","","","","8","2018-09-12","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2018-09-26","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2018-10-10","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2018-10-24","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2018-11-07","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2018-11-21","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2018-12-05","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2018-12-19","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2019-01-02","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2019-01-16","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2019-01-30","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2019-02-13","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2019-02-27","0"
"15","21","6","4","","10","3","4","6","10","","","","5","2019-03-13","0"
"8","12","3","2","","6","2","2","3","5","","","","3","2019-03-27","0"
"25","35","10","6","","17","5","6","10","16","","","","9","2019-04-10","0"
"23","33","9","6","","16","5","6","9","15","","","","8","2019-04-24","0"
"12","17","5","3","","8","3","3","5","8","","3","","4","2019-05-08","0"
"12","17","5","3","","8","3","3","6","8","","3","","5","2019-05-22","0"
"23","33","9","6","","16","6","6","11","15","","5","","9","2019-06-05","0"
"24","33","9","6","","16","6","6","12","15","","5","","9","2019-06-19","0"
"24","33","9","6","","16","6","6","12","15","","5","","9","2019-07-03","0"
"26","35","10","6","","17","6","6","13","16","","5","","10","2019-07-17","0"
"26","35","10","6","","17","6","6","13","16","","5","","10","2019-07-31","0"
"24","33","9","6","","16","6","6","12","15","","5","","9","2019-08-14","0"
"24","33","9","6","","16","6","6","13","16","","5","","9","2019-08-28","0"
"26","35","10","6","","17","6","6","14","17","","5","","10","2019-09-11","0"
"24","33","9","6","","16","6","6","13","16","","5","","9","2019-09-25","0"
"26","35","10","6","","17","6","6","14","17","","5","","10","2019-10-09","0"
"26","35","10","6","","17","6","6","14","17","","5","","10","2019-10-23","0"
"24","33","9","6","","16","6","6","13","16","","5","","9","2019-11-06","0"
"29","40","11","7","","19","7","7","16","19","","6","","11","2019-11-20","0"
"29","35","10","6","","17","6","6","14","17","","5","","10","2019-12-04","0"
"41","40","11","7","","19","7","7","16","19","","6","","11","2019-12-18","0"
"32","31","8","6","","15","6","6","12","15","","5","","8","2020-01-01","0"
"39","38","10","7","","18","7","7","15","18","","6","","10","2020-01-15","0"
"32","31","8","6","","15","6","6","12","15","","5","","8","2020-01-29","0"
"34","34","9","6","","16","6","6","13","16","","5","","9","2020-02-12","0"
"36","36","10","6","","17","6","6","14","17","","5","","10","2020-02-26","0"
"41","41","11","7","","19","7","7","16","19","","6","","11","2020-03-11","0"
"32","32","8","6","","16","6","6","13","16","","6","","8","2020-03-25","0"
"36","38","10","6","","18","8","6","16","18","","8","5","10","2020-04-08","0"
"39","40","10","7","","19","8","7","17","19","","8","6","10","2020-04-22","0"
"36","38","10","6","","18","8","6","17","18","","8","6","10","2020-05-06","0"
"34","36","9","6","","17","8","6","16","17","","8","6","10","2020-05-20","0"
"39","41","10","7","","19","9","7","18","19","","9","7","11","2020-06-03","0"
"36","39","10","6","","18","9","6","17","18","","9","6","11","2020-06-17","0"
"34","36","9","6","","17","8","6","16","17","","8","6","10","2020-07-01","0"
"29","31","9","5","","15","9","6","15","15","4","7","6","10","2020-07-15","0"
"36","39","11","6","","18","11","9","18","19","5","9","8","13","2020-07-29","0"
"32","34","9","6","","16","10","8","16","17","5","8","7","12","2020-08-12","0"
"32","34","9","6","","16","10","8","17","17","5","8","7","12","2020-08-26","0"
"36","40","11","6","","18","12","10","19","19","5","10","8","14","2020-09-09","0"
"44","48","13","8","","22","14","12","23","23","7","12","9","17","2020-09-23","0"
"36","40","11","6","","19","12","11","19","19","6","10","8","14","2020-10-07","0"
"41","45","12","7","","22","13","12","22","22","7","11","9","16","2020-10-21","0"
"36","40","11","6","","19","12","11","19","19","6","10","8","14","2020-11-04","0"
"53","58","16","9","","28","19","16","28","28","9","16","11","20","2020-11-18","0"
"39","43","12","8","","22","14","12","21","21","7","12","8","15","2020-12-02","0"
"35","38","11","8","","20","13","12","19","19","6","12","8","14","2020-12-16","0"
"43","46","13","10","","25","16","15","23","23","7","14","10","17","2020-12-30","0"
"43","46","12","10","","26","17","17","25","25","6","14","10","19","2021-01-13","0"
"50","54","14","11","","30","20","20","30","30","7","17","11","23","2021-01-27","0"
"28","30","8","6","","17","11","11","17","17","4","9","6","13","2021-02-10","0"
"40","43","12","9","","25","17","16","25","25","6","14","10","18","2021-02-24","0"
"35","38","11","8","3","22","15","14","22","22","5","12","9","16","2021-03-10","0"
"35","38","11","8","5","22","15","14","22","22","5","12","9","16","2021-03-24","0"
"35","38","11","8","5","22","15","14","22","22","5","12","9","16","2021-04-07","0"
"35","38","11","8","5","22","15","14","22","22","5","12","9","16","2021-04-21","0"
"35","38","11","9","5","22","15","14","22","22","5","12","9","16","2021-05-05","0"
