"19","122","493","1695","1742","4085","4231","4434","date","other"
"12","8","14","4","4","2","4","4","2017-08-03","0"
"32","20","35","11","11","5","12","9","2017-08-17","0"
"15","9","16","5","5","3","6","4","2017-08-31","0"
"27","17","30","9","9","5","11","8","2017-09-14","0"
"34","22","","12","12","8","15","11","2017-09-28","0"
"35","22","","12","12","8","15","12","2017-10-12","0"
"26","16","","9","9","6","11","9","2017-10-26","0"
"33","21","","11","11","7","14","11","2017-11-09","0"
"33","21","","11","11","7","14","11","2017-11-23","0"
"31","20","","10","10","7","13","10","2017-12-07","0"
"26","16","","9","9","6","11","8","2017-12-21","0"
"31","20","","10","10","7","13","9","2018-01-04","0"
"23","15","","8","8","5","10","7","2018-01-18","0"
"28","18","","9","9","6","12","9","2018-02-01","0"
"26","16","","9","9","6","11","8","2018-02-15","0"
"23","15","","8","8","5","10","7","2018-03-01","0"
"23","15","","8","8","5","10","7","2018-03-15","0"
"23","15","","8","8","5","10","7","2018-03-29","0"
"21","13","","7","7","5","9","6","2018-04-12","0"
"36","23","","12","12","8","15","11","2018-04-26","0"
"36","23","","12","12","8","15","11","2018-05-10","0"
"36","23","","12","12","8","15","11","2018-05-24","0"
"36","23","","12","12","8","15","11","2018-06-07","0"
"36","23","","12","12","8","15","11","2018-06-21","0"
"36","23","","12","12","8","15","11","2018-07-05","0"
"36","23","12","12","12","8","15","11","2018-07-19","0"
"36","23","13","12","12","8","15","11","2018-08-02","0"
"36","23","13","12","12","8","15","11","2018-08-16","0"
"36","23","13","12","12","8","15","11","2018-08-30","0"
"36","23","13","12","12","8","15","11","2018-09-13","0"
"36","23","13","12","12","8","15","11","2018-09-27","0"
"36","23","13","12","12","8","15","11","2018-10-11","0"
"36","23","13","12","12","8","15","11","2018-10-25","0"
"36","23","13","12","12","8","15","11","2018-11-08","0"
"36","23","13","12","12","8","15","11","2018-11-22","0"
"36","23","13","12","12","8","15","11","2018-12-06","0"
"36","23","12","12","12","8","15","11","2018-12-20","0"
"36","23","12","12","12","8","15","11","2019-01-03","0"
"36","23","12","12","12","8","15","11","2019-01-17","0"
"36","23","12","12","12","8","15","11","2019-01-31","0"
"36","23","12","12","12","8","15","11","2019-02-14","0"
"36","23","12","12","12","8","15","11","2019-02-28","0"
"21","13","7","7","7","5","9","6","2019-03-14","0"
"10","7","3","3","3","2","4","3","2019-03-28","0"
"36","23","12","12","12","8","15","11","2019-04-11","0"
"36","23","12","12","12","8","15","11","2019-04-25","0"
"15","10","5","5","5","3","6","5","2019-05-09","0"
"26","16","9","9","9","6","11","8","2019-05-23","0"
"37","23","12","12","12","8","15","11","2019-06-06","0"
"37","23","12","12","12","8","15","11","2019-06-20","0"
"45","28","15","15","15","10","18","13","2019-07-04","0"
"37","23","12","12","12","8","15","11","2019-07-18","0"
"37","23","12","12","12","8","15","11","2019-08-01","0"
"37","23","12","12","12","8","15","11","2019-08-15","0"
"40","25","13","13","13","9","16","12","2019-08-29","0"
"34","21","11","11","11","7","14","10","2019-09-12","0"
"37","23","12","12","12","8","15","11","2019-09-26","0"
"37","23","12","12","12","8","15","11","2019-10-10","0"
"34","21","11","11","11","7","14","10","2019-10-24","0"
"37","23","12","12","12","8","15","11","2019-11-07","0"
"40","25","13","13","13","9","16","12","2019-11-21","0"
"34","21","11","11","11","7","14","10","2019-12-05","0"
"40","25","13","13","13","9","16","12","2019-12-19","0"
"34","21","11","11","11","7","14","10","2020-01-02","0"
"40","25","13","13","13","9","16","12","2020-01-16","0"
"39","25","12","12","12","8","15","11","2020-01-30","0"
"54","38","14","14","14","9","17","13","2020-02-13","0"
"47","33","12","12","12","8","15","11","2020-02-27","0"
"57","40","15","15","15","10","18","13","2020-03-12","0"
"50","35","13","13","13","9","16","12","2020-03-26","0"
"47","33","12","12","12","8","15","11","2020-04-09","0"
"44","31","11","11","11","7","14","10","2020-04-23","0"
"47","33","12","12","12","8","15","11","2020-05-07","0"
"44","31","10","12","11","7","15","11","2020-05-21","0"
"55","39","13","15","14","9","18","14","2020-06-04","0"
"51","36","12","14","13","9","17","13","2020-06-18","0"
"51","36","12","14","13","9","17","13","2020-07-02","0"
"41","29","9","11","10","7","14","10","2020-07-16","0"
"48","34","11","13","12","8","16","12","2020-07-30","0"
"41","29","9","11","10","7","14","10","2020-08-13","0"
"65","46","15","18","16","11","22","16","2020-08-27","0"
"45","32","10","12","11","7","15","11","2020-09-10","0"
"65","46","15","18","16","11","22","16","2020-09-24","0"
"48","34","11","13","12","8","16","12","2020-10-08","0"
"51","36","12","14","13","9","17","13","2020-10-22","0"
"48","34","11","13","12","8","16","12","2020-11-05","0"
"62","44","14","17","15","10","21","15","2020-11-19","0"
"51","36","12","14","13","9","17","13","2020-12-03","0"
"65","46","15","18","16","11","22","16","2020-12-17","0"
"53","39","13","15","14","9","18","14","2020-12-31","0"
"30","36","12","14","13","9","17","13","2021-01-14","0"
"42","51","17","20","18","12","24","18","2021-01-28","0"
"22","27","9","10","9","6","13","9","2021-02-11","0"
"38","46","15","18","16","11","22","16","2021-02-25","0"
"28","34","11","13","12","8","16","12","2021-03-11","0"
"28","34","11","13","12","8","16","12","2021-03-25","0"
"34","36","12","14","13","9","17","13","2021-04-08","0"
"55","39","13","15","14","9","18","14","2021-04-22","0"
"48","34","11","13","12","8","16","12","2021-05-06","0"
"51","36","12","14","13","9","17","13","2021-05-20","0"
