"492","1664","1667","1759","3871","3964","date","other"
"2","1","1","1","1","","2016-12-23","0"
"27","14","16","13","16","8","2017-01-06","0"
"30","16","18","14","19","11","2017-01-20","0"
"31","16","19","14","20","11","2017-02-03","0"
"29","15","18","13","19","10","2017-02-17","0"
"31","16","19","14","20","11","2017-03-03","0"
"27","14","16","12","17","9","2017-03-17","0"
"31","16","19","14","20","11","2017-03-31","0"
"31","16","19","14","20","11","2017-04-14","0"
"31","16","19","14","20","11","2017-04-28","0"
"31","16","19","14","20","11","2017-05-12","0"
"31","16","19","14","20","11","2017-05-26","0"
"30","15","19","13","20","11","2017-06-09","0"
"32","16","20","14","21","12","2017-06-23","0"
"32","16","20","14","21","12","2017-07-07","0"
"30","15","19","13","20","11","2017-07-21","0"
"30","15","19","13","20","11","2017-08-04","0"
"27","14","17","12","18","10","2017-08-18","0"
"16","8","10","7","11","6","2017-09-01","0"
"23","11","14","10","15","9","2017-09-15","0"
"25","13","16","11","17","9","2017-09-29","0"
"27","14","17","12","18","10","2017-10-13","0"
"18","9","11","8","12","7","2017-10-27","0"
"25","13","16","11","17","9","2017-11-10","0"
"25","13","16","11","17","9","2017-11-24","0"
"24","11","14","10","15","9","2017-12-08","0"
"24","11","15","10","15","9","2017-12-22","0"
"28","14","18","12","18","11","2018-01-05","0"
"24","11","15","10","15","9","2018-01-19","0"
"33","16","21","14","21","13","2018-02-02","0"
"24","11","15","10","15","9","2018-02-16","0"
"28","14","18","12","18","11","2018-03-02","0"
"19","9","12","8","12","7","2018-03-16","0"
"26","13","17","11","17","10","2018-03-30","0"
"19","9","12","8","12","7","2018-04-13","0"
"33","16","21","14","21","13","2018-04-27","0"
"36","18","24","15","24","15","2018-05-11","0"
"34","17","23","15","23","15","2018-05-25","0"
"32","16","22","14","21","14","2018-06-08","0"
"35","18","24","16","23","16","2018-06-22","0"
"36","18","25","16","24","16","2018-07-06","0"
"36","18","25","16","24","16","2018-07-20","0"
"36","18","25","16","24","16","2018-08-03","0"
"36","18","25","16","24","16","2018-08-17","0"
"36","18","25","16","24","16","2018-08-31","0"
"36","18","25","16","24","16","2018-09-14","0"
"36","18","25","16","24","16","2018-09-28","0"
"36","18","25","16","24","16","2018-10-12","0"
"36","18","25","16","24","16","2018-10-26","0"
"36","18","25","16","24","16","2018-11-09","0"
"36","18","25","16","24","16","2018-11-23","0"
"36","18","25","16","24","16","2018-12-07","0"
"36","18","25","16","24","16","2018-12-21","0"
"36","18","25","16","24","16","2019-01-04","0"
"36","18","25","16","24","16","2019-01-18","0"
"36","18","25","16","24","16","2019-02-01","0"
"36","18","25","16","24","16","2019-02-15","0"
"36","18","25","16","24","16","2019-03-01","0"
"23","12","16","10","15","10","2019-03-15","0"
"13","6","9","6","9","6","2019-03-29","0"
"33","17","23","15","22","15","2019-04-12","0"
"36","18","25","16","24","16","2019-04-26","0"
"10","5","7","5","7","5","2019-05-10","0"
"29","15","20","13","19","13","2019-05-24","0"
"37","19","26","17","24","17","2019-06-07","0"
"40","20","28","18","26","18","2019-06-21","0"
"37","19","26","17","24","17","2019-07-05","0"
"34","18","24","16","22","16","2019-07-19","0"
"34","18","24","16","22","16","2019-08-02","0"
"34","18","24","16","22","16","2019-08-16","0"
"37","19","26","17","24","17","2019-08-30","0"
"37","19","26","17","24","17","2019-09-13","0"
"37","19","26","17","24","17","2019-09-27","0"
"40","20","28","18","26","18","2019-10-11","0"
"40","20","28","18","26","18","2019-10-25","0"
"32","16","22","15","21","15","2019-11-08","0"
"34","18","24","16","22","16","2019-11-22","0"
"37","19","26","17","24","17","2019-12-06","0"
"34","18","24","16","22","16","2019-12-20","0"
"37","19","26","17","24","17","2020-01-03","0"
"37","19","26","17","24","17","2020-01-17","0"
"37","19","26","17","24","17","2020-01-31","0"
"37","19","26","17","24","17","2020-02-14","0"
"45","23","32","21","29","21","2020-02-28","0"
"34","18","24","16","22","16","2020-03-13","0"
"34","18","24","16","22","16","2020-03-27","0"
"37","19","26","17","24","17","2020-04-10","0"
"37","19","26","17","24","17","2020-04-24","0"
"37","19","26","17","24","17","2020-05-08","0"
"34","18","24","16","22","16","2020-05-22","0"
"40","20","28","18","26","18","2020-06-05","0"
"34","18","24","16","22","16","2020-06-19","0"
"37","19","26","17","24","17","2020-07-03","0"
"32","16","22","15","21","15","2020-07-17","0"
"40","20","28","18","26","18","2020-07-31","0"
"24","12","17","11","15","11","2020-08-14","0"
"19","10","13","9","12","9","2020-09-11","0"
"37","19","26","17","24","17","2020-09-25","0"
"40","20","28","18","26","18","2020-10-09","0"
"50","26","35","23","33","23","2020-10-23","0"
"37","19","26","17","24","17","2020-11-06","0"
"48","24","33","22","31","22","2020-11-20","0"
"40","20","28","18","26","18","2020-12-04","0"
"50","26","35","23","33","23","2020-12-18","0"
"50","26","35","23","33","23","2021-01-01","0"
"45","23","32","21","29","21","2021-01-15","0"
"37","19","26","17","24","17","2021-01-29","0"
"30","16","21","13","20","14","2021-02-12","0"
"43","23","31","19","29","21","2021-02-26","0"
"38","20","27","17","25","18","2021-03-12","0"
"43","23","31","19","29","21","2021-03-26","0"
"41","21","29","18","27","19","2021-04-09","0"
"38","20","27","17","25","18","2021-04-23","0"
"38","20","27","17","25","18","2021-05-07","0"
"41","21","29","18","27","20","2021-05-21","0"
