"21","492","597","599","date","other"
"3","6","9","9","2018-03-16","0"
"8","14","20","20","2018-03-30","0"
"9","17","24","25","2018-04-13","0"
"12","21","31","32","2018-04-27","0"
"12","21","31","32","2018-05-11","0"
"12","21","31","32","2018-05-25","0"
"12","21","31","32","2018-06-08","0"
"12","21","31","32","2018-06-22","0"
"12","21","31","32","2018-07-06","0"
"12","21","31","32","2018-07-20","0"
"12","21","31","32","2018-08-03","0"
"12","21","31","32","2018-08-17","0"
"12","21","31","32","2018-08-31","0"
"12","21","31","32","2018-09-14","0"
"12","21","31","32","2018-09-28","0"
"12","21","31","32","2018-10-12","0"
"12","21","31","32","2018-10-26","0"
"12","21","31","32","2018-11-09","0"
"12","21","31","32","2018-11-23","0"
"12","21","31","32","2018-12-07","0"
"12","21","31","32","2018-12-21","0"
"12","21","31","32","2019-01-04","0"
"12","21","31","32","2019-01-18","0"
"12","21","31","32","2019-02-01","0"
"12","21","31","32","2019-02-15","0"
"12","21","31","32","2019-03-01","0"
"8","14","20","21","2019-03-15","0"
"3","5","7","7","2019-03-29","0"
"12","21","31","32","2019-04-12","0"
"12","21","31","32","2019-04-26","0"
"4","8","11","11","2019-05-10","0"
"10","16","23","29","2019-05-24","0"
"14","22","32","41","2019-06-07","0"
"14","22","32","41","2019-06-21","0"
"14","22","32","41","2019-07-05","0"
"14","22","32","41","2019-07-19","0"
"14","22","32","41","2019-08-02","0"
"13","20","30","38","2019-08-16","0"
"15","24","34","44","2019-08-30","0"
"14","22","32","41","2019-09-13","0"
"14","22","32","41","2019-09-27","0"
"18","28","41","53","2019-10-11","0"
"14","22","32","41","2019-10-25","0"
"14","22","32","41","2019-11-08","0"
"15","24","34","44","2019-11-22","0"
"15","24","34","44","2019-12-06","0"
"19","30","43","56","2019-12-20","0"
"14","22","32","41","2020-01-03","0"
"14","22","32","41","2020-01-17","0"
"16","25","37","47","2020-01-31","0"
"14","22","32","41","2020-02-14","0"
"15","24","34","44","2020-02-28","0"
"14","22","32","41","2020-03-13","0"
"15","24","34","44","2020-03-27","0"
"13","20","30","38","2020-04-10","0"
"13","20","30","38","2020-04-24","0"
"14","22","32","41","2020-05-08","0"
"16","25","37","47","2020-05-22","0"
"14","22","32","41","2020-06-05","0"
"13","20","30","38","2020-06-19","0"
"14","22","32","41","2020-07-03","0"
"13","20","30","38","2020-07-17","0"
"17","27","39","50","2020-07-31","0"
"12","19","27","35","2020-08-14","0"
"14","22","32","41","2020-08-28","0"
"15","24","34","44","2020-09-11","0"
"15","24","34","44","2020-09-25","0"
"15","24","34","44","2020-10-09","0"
"15","24","34","44","2020-10-23","0"
"18","28","41","53","2020-11-06","0"
"19","30","43","56","2020-11-20","0"
"16","25","37","47","2020-12-04","0"
"15","24","34","44","2020-12-18","0"
"15","24","34","44","2021-01-01","0"
"14","22","32","41","2021-01-15","0"
"16","25","37","47","2021-01-29","0"
"11","17","25","32","2021-02-12","0"
"15","24","34","44","2021-02-26","0"
"14","22","32","41","2021-03-12","0"
"14","22","32","41","2021-03-26","0"
"15","24","34","44","2021-04-09","0"
"14","22","32","41","2021-04-23","0"
"14","22","32","41","2021-05-07","0"
"14","22","32","41","2021-05-21","0"
