"492","597","1654","1664","4094","4182","date","other"
"19","30","10","14","11","10","2017-06-23","0"
"20","32","11","16","12","11","2017-07-07","0"
"19","30","11","15","12","10","2017-07-21","0"
"17","28","10","14","11","9","2017-08-04","0"
"17","28","10","14","11","9","2017-08-18","0"
"11","19","7","9","7","6","2017-09-01","0"
"14","24","9","11","9","8","2017-09-15","0"
"14","24","9","11","9","8","2017-09-29","0"
"16","26","9","13","10","9","2017-10-13","0"
"10","17","6","8","7","6","2017-10-27","0"
"17","28","10","14","11","9","2017-11-10","0"
"14","24","9","11","9","8","2017-11-24","0"
"14","24","9","11","9","8","2017-12-08","0"
"14","22","8","12","9","8","2017-12-22","0"
"17","27","10","14","11","9","2018-01-05","0"
"14","22","8","12","9","8","2018-01-19","0"
"12","19","7","10","8","7","2018-02-02","0"
"20","32","12","17","13","11","2018-02-16","0"
"18","29","11","15","12","10","2018-03-02","0"
"15","24","9","13","10","9","2018-03-16","0"
"14","22","8","12","9","8","2018-03-30","0"
"15","24","9","13","10","9","2018-04-13","0"
"21","34","13","18","14","12","2018-04-27","0"
"21","34","13","18","14","12","2018-05-11","0"
"21","34","13","18","14","12","2018-05-25","0"
"21","34","13","18","14","12","2018-06-08","0"
"21","34","13","18","14","12","2018-06-22","0"
"21","34","13","18","14","12","2018-07-06","0"
"21","34","13","18","14","12","2018-07-20","0"
"21","34","13","18","14","12","2018-08-03","0"
"21","34","13","18","14","12","2018-08-17","0"
"21","34","13","18","14","12","2018-08-31","0"
"21","34","13","18","14","12","2018-09-14","0"
"21","34","13","18","14","12","2018-09-28","0"
"21","34","13","18","14","12","2018-10-12","0"
"21","34","13","18","14","12","2018-10-26","0"
"21","34","13","18","14","12","2018-11-09","0"
"21","34","13","18","14","12","2018-11-23","0"
"21","34","13","18","14","12","2018-12-07","0"
"21","34","13","18","14","12","2018-12-21","0"
"21","34","13","18","14","12","2019-01-04","0"
"21","34","13","18","14","12","2019-01-18","0"
"21","34","12","18","14","12","2019-02-01","0"
"21","34","12","18","14","12","2019-02-15","0"
"21","34","12","18","14","12","2019-03-01","0"
"14","22","8","12","9","8","2019-03-15","0"
"5","7","3","4","3","3","2019-03-29","0"
"20","32","11","17","13","11","2019-04-12","0"
"21","34","12","18","14","12","2019-04-26","0"
"6","10","3","5","4","3","2019-05-10","0"
"15","27","9","14","10","9","2019-05-24","0"
"21","38","13","20","14","12","2019-06-07","0"
"21","38","13","20","14","12","2019-06-21","0"
"23","41","14","21","15","13","2019-07-05","0"
"21","38","13","20","14","12","2019-07-19","0"
"20","35","12","19","13","11","2019-08-02","0"
"20","35","12","19","13","11","2019-08-16","0"
"21","38","13","20","14","12","2019-08-30","0"
"20","35","12","19","13","11","2019-09-13","0"
"20","35","12","19","13","11","2019-09-27","0"
"21","38","13","20","14","12","2019-10-11","0"
"21","38","13","20","14","12","2019-10-25","0"
"18","33","11","17","12","10","2019-11-08","0"
"21","38","13","20","14","12","2019-11-22","0"
"21","38","13","20","14","12","2019-12-06","0"
"23","41","14","21","15","13","2019-12-20","0"
"27","49","17","26","18","15","2020-01-03","0"
"21","38","13","20","14","12","2020-01-17","0"
"21","38","13","20","14","12","2020-01-31","0"
"21","38","13","20","14","12","2020-02-14","0"
"21","38","13","20","14","12","2020-02-28","0"
"20","35","12","19","13","11","2020-03-13","0"
"21","38","13","20","14","12","2020-03-27","0"
"20","35","12","19","13","11","2020-04-10","0"
"20","35","12","19","13","11","2020-04-24","0"
"23","41","14","21","15","13","2020-05-08","0"
"20","35","12","19","13","11","2020-05-22","0"
"21","38","13","20","14","12","2020-06-05","0"
"21","38","13","20","14","12","2020-06-19","0"
"21","38","13","20","14","12","2020-07-03","0"
"20","35","12","19","13","11","2020-07-17","0"
"26","46","16","24","17","15","2020-07-31","0"
"18","33","11","17","12","10","2020-08-14","0"
"21","38","13","20","14","12","2020-08-28","0"
"26","46","16","24","17","15","2020-09-11","0"
"23","41","14","21","15","13","2020-09-25","0"
"26","46","16","24","17","15","2020-10-09","0"
"21","38","13","20","14","12","2020-10-23","0"
"24","43","15","23","16","14","2020-11-06","0"
"29","52","18","28","19","16","2020-11-20","0"
"26","46","16","26","17","15","2020-12-04","0"
"27","49","17","27","18","15","2020-12-18","0"
"29","52","18","29","19","16","2021-01-01","0"
"24","43","15","24","16","14","2021-01-15","0"
"24","43","15","24","16","14","2021-01-29","0"
"18","33","11","18","12","10","2021-02-12","0"
"23","41","14","24","15","13","2021-02-26","0"
"21","38","13","22","14","12","2021-03-12","0"
"23","41","14","24","15","13","2021-03-26","0"
"21","38","13","22","14","12","2021-04-09","0"
"21","38","13","22","14","12","2021-04-23","0"
"21","38","13","22","14","12","2021-05-07","0"
"21","38","13","22","14","12","2021-05-21","0"
