"492","597","701","1677","5350","date","other"
"","11","11","5","5","2019-01-17","0"
"","21","21","10","10","2019-01-31","0"
"7","21","21","10","10","2019-02-14","0"
"20","21","21","10","10","2019-02-28","0"
"10","11","11","5","5","2019-03-14","0"
"3","3","3","1","1","2019-03-28","0"
"20","21","21","10","10","2019-04-11","0"
"20","21","21","10","10","2019-04-25","0"
"7","8","8","4","4","2019-05-09","0"
"9","9","9","5","5","2019-05-23","0"
"23","24","24","12","12","2019-06-06","0"
"21","22","22","11","11","2019-06-20","0"
"21","22","22","11","11","2019-07-04","0"
"23","24","24","12","12","2019-07-18","0"
"21","22","22","11","11","2019-08-01","0"
"18","19","19","9","9","2019-08-15","0"
"21","22","22","11","11","2019-08-29","0"
"20","20","20","10","10","2019-09-12","0"
"21","22","22","11","11","2019-09-26","0"
"23","24","24","12","12","2019-10-10","0"
"21","22","22","11","11","2019-10-24","0"
"20","20","20","10","10","2019-11-07","0"
"21","22","22","11","11","2019-11-21","0"
"24","26","24","13","13","2019-12-05","0"
"23","25","23","12","12","2019-12-19","0"
"20","21","20","10","10","2020-01-02","0"
"29","31","29","15","15","2020-01-16","0"
"23","25","23","12","12","2020-01-30","0"
"23","25","23","12","12","2020-02-13","0"
"20","21","20","10","10","2020-02-27","0"
"21","23","21","11","11","2020-03-12","0"
"29","31","29","11","11","2020-03-26","0"
"31","33","31","11","11","2020-04-09","0"
"31","33","31","11","11","2020-04-23","0"
"31","33","31","11","11","2020-05-07","0"
"29","31","29","10","10","2020-05-21","0"
"29","31","29","10","10","2020-06-04","0"
"33","35","33","12","12","2020-06-18","0"
"33","36","33","12","12","2020-07-02","0"
"24","27","24","9","9","2020-07-16","0"
"33","36","33","12","13","2020-07-30","0"
"22","24","22","8","9","2020-08-13","0"
"27","29","27","9","10","2020-08-27","0"
"33","36","33","12","13","2020-09-10","0"
"31","34","31","11","12","2020-09-24","0"
"33","36","33","12","13","2020-10-08","0"
"33","36","33","12","13","2020-10-22","0"
"42","46","42","15","16","2020-11-05","0"
"42","46","42","15","16","2020-11-19","0"
"35","39","35","13","14","2020-12-03","0"
"35","39","35","13","14","2020-12-17","0"
"31","34","31","11","12","2020-12-31","0"
"40","44","40","14","15","2021-01-14","0"
"40","44","40","14","15","2021-01-28","0"
"18","19","18","6","7","2021-02-11","0"
"31","34","31","11","12","2021-02-25","0"
"31","34","31","11","12","2021-03-11","0"
"31","34","31","11","12","2021-03-25","0"
"31","34","31","11","12","2021-04-08","0"
"31","34","31","11","12","2021-04-22","0"
"31","34","31","11","12","2021-05-06","0"
