"492","699","1756","1773","3859","3871","4004","4791","4840","5390","7368","10816","date","other"
"18","21","16","16","15","16","16","","16","16","17","14","2017-11-23","0"
"25","29","22","23","21","22","22","","22","22","24","20","2017-12-07","0"
"23","27","20","22","20","20","20","2","21","20","22","19","2017-12-21","0"
"25","29","22","24","21","22","22","14","23","22","24","20","2018-01-04","0"
"27","31","24","26","23","24","24","16","25","24","26","22","2018-01-18","0"
"33","36","30","32","29","30","30","22","31","30","32","28","2018-02-01","0"
"30","33","27","29","27","27","27","21","28","27","29","26","2018-02-15","0"
"35","39","32","34","31","32","32","24","33","32","34","30","2018-03-01","0"
"30","33","27","29","27","27","27","21","28","27","29","26","2018-03-15","0"
"35","39","32","34","31","32","32","24","33","32","34","30","2018-03-29","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-04-12","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-04-26","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-05-10","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-05-24","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-06-07","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-06-21","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-07-05","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-07-19","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-08-02","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-08-16","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-08-30","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-09-13","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-09-27","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-10-11","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-10-25","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-11-08","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-11-22","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-12-06","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2018-12-20","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2019-01-03","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2019-01-17","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2019-01-31","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2019-02-14","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2019-02-28","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2019-03-14","0"
"33","36","30","32","29","30","30","22","31","30","32","28","2019-03-28","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2019-04-11","0"
"36","39","32","34","31","32","32","24","33","32","34","30","2019-04-25","0"
"15","17","14","15","13","14","14","10","14","14","15","13","2019-05-09","0"
"21","23","19","20","19","19","19","14","20","19","20","17","2019-05-23","0"
"38","40","33","36","33","33","33","25","35","33","36","31","2019-06-06","0"
"38","40","33","36","33","33","33","25","36","33","36","31","2019-06-20","0"
"35","37","31","33","31","31","31","23","33","31","33","29","2019-07-04","0"
"38","40","33","36","33","33","33","25","36","33","36","31","2019-07-18","0"
"38","40","33","36","33","33","33","25","36","33","36","31","2019-08-01","0"
