"21","113","122","1643","1698","1720","3834","3871","3964","4085","4182","4434","4791","5577","7743","date","other"
"","","17","","","","","","","","","","","6","","2017-02-16","0"
"","","20","","","","","","","","","","","7","","2017-03-02","0"
"","","14","","","","","","","","","","","5","","2017-06-08","0"
"","","19","","","","","","","","","","","7","","2017-06-22","0"
"","","20","","","","","","","","","","","7","","2017-07-06","0"
"","","19","","","","","","","","","","","7","","2017-07-20","0"
"","","17","","","","","","","","","","","6","","2017-08-03","0"
"","","19","","","","","","","","","","","7","","2017-08-17","0"
"","","9","","","","","","","","","","","3","","2017-08-31","0"
"","","15","","","","","","","","","","","6","","2017-09-14","0"
"","","12","","","","","","","","","","","5","","2017-09-28","0"
"","","17","","","","","","","","","","","6","","2017-10-12","0"
"","","14","","","","","","","","","","","5","","2017-10-26","0"
"","","11","","","","","","","","","","","4","","2017-11-09","0"
"","","13","","","","","","","","","","","5","","2017-11-23","0"
"","","14","","","","","","","","","","","5","","2017-12-07","0"
"","","13","","","","","","","","","","","4","","2017-12-21","0"
"","","16","","","","","","","","","","","5","","2018-01-04","0"
"","","13","","","","","","","","","","","4","","2018-01-18","0"
"","","16","","","","","","","","","","","5","","2018-02-01","0"
"","","14","","","","","","","","","","","5","","2018-02-15","0"
"","","16","","","","","","","","","","","5","","2018-03-01","0"
"","","13","","","","","","","","","","","4","","2018-03-15","0"
"","","13","","","","","","","","","","","4","","2018-03-29","0"
"","","16","","","","","","","","","","","5","","2018-04-12","0"
"","","24","","","","","","","","","","","8","","2018-04-26","0"
"","","22","","","","","","","","","","","7","","2018-05-10","0"
"","","24","","","","","","","","","","","8","","2018-05-24","0"
"","","20","","","","","","","","","","","7","","2018-06-07","0"
"","","22","","","","","","","","","","","7","","2018-06-21","0"
"","","22","","","","","","","","","","","7","","2018-07-05","0"
"","","24","","","","","","","","","","","8","","2018-07-19","0"
"","","22","","","","","","","","","","","8","","2018-08-02","0"
"","","22","","","","","","","","","","","8","","2018-08-16","0"
"","","22","","","","","","","","","","","8","","2018-08-30","0"
"","","22","","","","","","","","","","","8","","2018-09-13","0"
"","","22","","","","","","","","","","","8","","2018-09-27","0"
"","","22","","","","","","","","","","","8","","2018-10-11","0"
"","","22","","","","","","","","","","","8","","2018-10-25","0"
"","","22","","","","","","","","","","","9","","2018-11-08","0"
"","","22","","","","","","","","","","","9","","2018-11-22","0"
"","","22","","","","","","","","","","","9","","2018-12-06","0"
"","","22","","","","","","","","","","","9","","2018-12-20","0"
"","","22","","","","","","","","","","","9","","2019-01-03","0"
"","","22","","","","","","","","","","","9","","2019-01-17","0"
"","","22","","","","","","","","","","","9","","2019-01-31","0"
"","","22","","","","","","","","","","","9","","2019-02-14","0"
"","","22","","","","","","","","","","","9","","2019-02-28","0"
"","","11","","","","","","","","","","","5","","2019-03-14","0"
"","","3","","","","","","","","","","","1","","2019-03-28","0"
"","","20","","","","","","","","","","","8","","2019-04-11","0"
"","","22","","","","","","","","","","","9","","2019-04-25","0"
"","","8","","","","","","","","","","","3","","2019-05-09","0"
"","","19","","","","","","","","","","","7","","2019-05-23","0"
"","","29","","","","","","","","","","","11","","2019-06-06","0"
"","","29","","","","","","","","","","","11","","2019-06-20","0"
"","","29","","","","","","","","","","","11","","2019-07-04","0"
"","","29","","","","","","","","","","","11","","2019-07-18","0"
"","","29","","","","","","","","","","","11","","2019-08-01","0"
"","","25","","","","","","","","","","","9","","2019-08-15","0"
"","","29","","","","","","","","","","","11","","2019-08-29","0"
"","","25","","","","","","","","","","","9","","2019-09-12","0"
"","","29","","","","","","","","","","","11","","2019-09-26","0"
"","","29","","","","","","","","","","","11","","2019-10-10","0"
"","","31","","","","","","","","","","","12","","2019-10-24","0"
"","","25","","","","","","","","","","","9","","2019-11-07","0"
"","","31","","","","","","","","","","","12","","2019-11-21","0"
"","","29","","","","","","","","","","","11","","2019-12-05","0"
"","","31","","","","","","","","","","","12","","2019-12-19","0"
"","","25","","","","","","","","","","","9","","2020-01-02","0"
"","","27","","","","","","","","","","","10","","2020-01-16","0"
"","","29","","","","","","","","","","","11","","2020-01-30","0"
"","","27","","","","","","","","","","","10","","2020-02-13","0"
"","","29","","","","","","","","","","","11","","2020-02-27","0"
"","","27","","","","","","","","","","","10","","2020-03-12","0"
"","","29","","","","","","","","","","","11","","2020-03-26","0"
"","","31","","","","","","","","","","","12","","2020-04-09","0"
"","","27","","","","","","","","","","","10","","2020-04-23","0"
