"492","597","599","1621","4182","date","other"
"57","47","37","40","37","2018-04-26","0"
"58","48","38","41","38","2018-05-10","0"
"58","48","38","41","38","2018-05-24","0"
"58","48","38","41","38","2018-06-07","0"
"58","48","38","41","38","2018-06-21","0"
"58","48","38","41","38","2018-07-05","0"
"58","48","38","41","38","2018-07-19","0"
"58","48","38","41","38","2018-08-02","0"
"58","48","38","41","38","2018-08-16","0"
"58","48","38","41","38","2018-08-30","0"
"58","48","38","41","38","2018-09-13","0"
"58","48","38","41","38","2018-09-27","0"
"58","48","38","41","38","2018-10-11","0"
"58","48","38","41","38","2018-10-25","0"
"58","48","38","41","38","2018-11-08","0"
"58","48","38","41","38","2018-11-22","0"
"58","48","38","41","38","2018-12-06","0"
"58","48","38","41","38","2018-12-20","0"
"58","48","38","41","38","2019-01-03","0"
"58","48","38","41","38","2019-01-17","0"
"58","48","38","41","38","2019-01-31","0"
"58","48","38","41","38","2019-02-14","0"
"58","48","38","41","38","2019-02-28","0"
"58","48","38","41","38","2019-03-14","0"
"54","45","35","38","35","2019-03-28","0"
"58","48","38","41","38","2019-04-11","0"
"58","48","38","41","38","2019-04-25","0"
"25","21","16","18","16","2019-05-09","0"
"37","31","24","26","24","2019-05-23","0"
"58","48","38","41","38","2019-06-06","0"
"66","55","43","47","43","2019-06-20","0"
"58","48","38","41","38","2019-07-04","0"
"58","48","38","41","38","2019-07-18","0"
"62","51","41","44","41","2019-08-01","0"
"58","48","38","41","38","2019-08-15","0"
"54","45","35","38","35","2019-08-29","0"
"62","51","41","44","41","2019-09-12","0"
"58","48","38","41","38","2019-09-26","0"
"62","51","41","44","41","2019-10-10","0"
"62","51","41","44","41","2019-10-24","0"
"54","45","35","38","35","2019-11-07","0"
"58","48","38","41","38","2019-11-21","0"
"58","48","38","41","38","2019-12-05","0"
"66","55","43","47","43","2019-12-19","0"
"62","51","41","44","41","2020-01-02","0"
"70","58","46","50","46","2020-01-16","0"
"62","51","41","44","41","2020-01-30","0"
"62","51","41","44","41","2020-02-13","0"
"62","51","41","44","41","2020-02-27","0"
"62","51","41","44","41","2020-03-12","0"
"58","48","38","41","38","2020-03-26","0"
"66","55","43","47","43","2020-04-09","0"
"58","48","38","41","38","2020-04-23","0"
"70","58","46","50","46","2020-05-07","0"
"62","51","41","44","41","2020-05-21","0"
"62","51","41","44","41","2020-06-04","0"
"66","55","43","47","43","2020-06-18","0"
"58","48","38","41","38","2020-07-02","0"
"54","45","35","38","35","2020-07-16","0"
"58","48","38","41","38","2020-07-30","0"
"50","41","33","35","33","2020-08-13","0"
"58","48","38","41","38","2020-08-27","0"
"66","55","43","47","43","2020-09-10","0"
"70","58","46","50","46","2020-09-24","0"
"75","62","49","53","49","2020-10-08","0"
"62","51","41","44","41","2020-10-22","0"
"58","48","38","41","38","2020-11-05","0"
"70","58","46","50","46","2020-11-19","0"
"75","62","49","53","49","2020-12-03","0"
"62","51","41","44","41","2020-12-17","0"
"70","58","46","50","46","2020-12-31","0"
"54","45","35","38","35","2021-01-14","0"
"83","69","54","59","54","2021-01-28","0"
"29","24","19","21","19","2021-02-11","0"
"66","55","43","47","43","2021-02-25","0"
"54","45","35","38","35","2021-03-11","0"
"58","48","38","41","38","2021-03-25","0"
"58","48","38","41","38","2021-04-08","0"
"62","51","41","44","41","2021-04-22","0"
"58","48","38","41","38","2021-05-06","0"
