"21","23","23","17","14","14","14","14","","8","5","2020-12-18","0"
"25","28","28","21","17","16","17","17","","10","6","2021-01-01","0"
"26","30","30","22","18","17","18","18","","10","6","2021-01-15","0"
"24","28","28","21","17","16","17","17","","10","6","2021-01-29","0"
"14","16","16","12","10","9","10","10","","6","4","2021-02-12","0"
"24","28","28","21","17","16","17","17","","10","6","2021-02-26","0"
"23","26","26","19","16","15","16","16","","9","6","2021-03-12","0"
"24","28","28","21","17","16","17","17","","10","6","2021-03-26","0"
"21","25","25","18","15","14","15","15","","9","5","2021-04-09","0"
"21","25","25","18","15","14","15","15","","9","5","2021-04-23","0"
"20","23","23","17","14","13","14","14","","8","5","2021-05-07","0"
"20","23","23","17","14","13","14","14","","8","5","2021-05-21","0"
