"493","599","699","date","other"
"16","14","13","2017-08-17","0"
"12","11","10","2017-08-31","0"
"16","14","13","2017-09-14","0"
"20","18","18","2017-09-28","0"
"22","20","20","2017-10-12","0"
"20","18","18","2017-10-26","0"
"14","13","13","2017-11-09","0"
"18","16","16","2017-11-23","0"
"16","14","14","2017-12-07","0"
"17","15","15","2017-12-21","0"
"17","15","15","2018-01-04","0"
"17","15","15","2018-01-18","0"
"17","15","15","2018-02-01","0"
"15","13","13","2018-02-15","0"
"21","19","19","2018-03-01","0"
"15","13","14","2018-03-15","0"
"13","12","12","2018-03-29","0"
"20","17","18","2018-04-12","0"
"31","27","28","2018-04-26","0"
"31","27","28","2018-05-10","0"
"31","27","28","2018-05-24","0"
"31","27","28","2018-06-07","0"
"32","28","29","2018-06-21","0"
"32","28","29","2018-07-05","0"
"57","30","31","2018-07-19","0"
"55","28","29","2018-08-02","0"
"55","28","29","2018-08-16","0"
"55","28","29","2018-08-30","0"
"55","28","29","2018-09-13","0"
"55","28","29","2018-09-27","0"
"55","28","29","2018-10-11","0"
"55","28","29","2018-10-25","0"
"55","28","29","2018-11-08","0"
"56","29","30","2018-11-22","0"
"56","29","30","2018-12-06","0"
"56","29","30","2018-12-20","0"
"56","29","30","2019-01-03","0"
"56","29","30","2019-01-17","0"
"56","29","30","2019-01-31","0"
"58","30","31","2019-02-14","0"
"58","30","31","2019-02-28","0"
"33","17","18","2019-03-14","0"
"12","6","7","2019-03-28","0"
"54","28","29","2019-04-11","0"
"58","30","31","2019-04-25","0"
"25","13","13","2019-05-09","0"
"37","19","20","2019-05-23","0"
"62","32","33","2019-06-06","0"
"54","28","29","2019-06-20","0"
"54","28","29","2019-07-04","0"
"62","32","33","2019-07-18","0"
"58","30","31","2019-08-01","0"
"46","24","24","2019-08-15","0"
"59","31","32","2019-08-29","0"
"55","29","30","2019-09-12","0"
"59","31","32","2019-09-26","0"
"63","33","34","2019-10-10","0"
"76","40","41","2019-10-24","0"
"59","31","32","2019-11-07","0"
"63","33","34","2019-11-21","0"
"72","38","39","2019-12-05","0"
"59","31","32","2019-12-19","0"
"46","24","25","2020-01-02","0"
"59","31","32","2020-01-16","0"
"42","35","37","2020-01-30","0"
"23","31","32","2020-02-13","0"
"23","31","32","2020-02-27","0"
"30","40","41","2020-03-12","0"
"28","38","39","2020-03-26","0"
"21","29","30","2020-04-09","0"
"25","33","34","2020-04-23","0"
"25","33","34","2020-05-07","0"
"21","29","30","2020-05-21","0"
"23","31","32","2020-06-04","0"
"25","33","34","2020-06-18","0"
"23","31","32","2020-07-02","0"
"21","29","30","2020-07-16","0"
"25","33","34","2020-07-30","0"
"21","29","30","2020-08-13","0"
"26","35","37","2020-08-27","0"
"21","29","30","2020-09-10","0"
"21","29","30","2020-09-24","0"
"26","35","37","2020-10-08","0"
"23","31","32","2020-10-22","0"
"28","38","39","2020-11-05","0"
"25","33","34","2020-11-19","0"
"26","35","37","2020-12-03","0"
"25","33","34","2020-12-17","0"
"26","35","37","2020-12-31","0"
"31","42","43","2021-01-14","0"
"30","40","41","2021-01-28","0"
"18","24","25","2021-02-11","0"
"28","38","39","2021-02-25","0"
"23","31","32","2021-03-11","0"
"23","31","32","2021-03-25","0"
"23","31","32","2021-04-08","0"
"25","33","34","2021-04-22","0"
"23","31","32","2021-05-06","0"
"23","31","32","2021-05-20","0"
