"599","3799","4085","4947","6650","12095","date","other"
"5","4","","3","3","10","2017-03-17","0"
"19","14","","12","11","38","2017-03-31","0"
"19","14","","12","12","39","2017-04-14","0"
"20","14","","12","13","41","2017-04-28","0"
"20","14","","12","13","42","2017-05-12","0"
"20","14","","12","13","43","2017-05-26","0"
"19","13","","11","12","40","2017-06-09","0"
"21","15","","13","14","44","2017-06-23","0"
"21","15","","13","15","45","2017-07-07","0"
"21","16","","13","16","46","2017-07-21","0"
"19","15","","11","14","40","2017-08-04","0"
"19","15","","11","14","41","2017-08-18","0"
"13","10","","7","10","27","2017-09-01","0"
"20","17","","12","17","45","2017-09-15","0"
"20","17","","12","17","46","2017-09-29","0"
"21","18","","13","18","49","2017-10-13","0"
"21","19","","13","18","50","2017-10-27","0"
"21","19","","13","18","50","2017-11-10","0"
"21","19","","13","18","50","2017-11-24","0"
"21","19","","13","18","50","2017-12-08","0"
"21","19","","13","18","50","2017-12-22","0"
"21","19","","13","18","50","2018-01-05","0"
"21","19","","13","18","51","2018-01-19","0"
"21","19","","13","18","52","2018-02-02","0"
"21","20","","15","20","53","2018-02-16","0"
"21","20","","15","20","53","2018-03-02","0"
"20","19","","14","19","50","2018-03-16","0"
"21","20","","15","20","54","2018-03-30","0"
"20","19","","14","19","50","2018-04-13","0"
"21","20","","15","20","54","2018-04-27","0"
"21","20","","15","20","54","2018-05-11","0"
"21","20","","15","20","54","2018-05-25","0"
"21","20","","15","20","54","2018-06-08","0"
"21","21","","15","21","56","2018-06-22","0"
"21","21","","15","22","56","2018-07-06","0"
"21","21","","15","22","56","2018-07-20","0"
"21","21","","15","22","56","2018-08-03","0"
"21","21","","15","23","57","2018-08-17","0"
"21","22","","15","23","58","2018-08-31","0"
"21","22","","15","23","58","2018-09-14","0"
"21","22","","15","23","58","2018-09-28","0"
"21","22","","15","23","58","2018-10-12","0"
"21","22","5","15","23","58","2018-10-26","0"
"21","22","5","15","26","58","2018-11-09","0"
"21","22","5","15","44","59","2018-11-23","0"
"21","22","5","15","44","59","2018-12-07","0"
"21","22","5","15","44","59","2018-12-21","0"
"21","22","5","15","44","59","2019-01-04","0"
"21","22","5","15","44","59","2019-01-18","0"
"21","22","5","15","44","59","2019-02-01","0"
"21","22","5","15","44","59","2019-02-15","0"
"21","22","5","15","44","59","2019-03-01","0"
"15","16","4","11","32","43","2019-03-15","0"
"15","16","4","11","32","43","2019-03-29","0"
"20","21","6","15","42","56","2019-04-12","0"
"23","25","6","17","48","65","2019-04-26","0"
"6","7","2","5","13","17","2019-05-10","0"
"15","16","4","11","33","291","2019-05-24","0"
"21","23","6","16","46","408","2019-06-07","0"
"20","21","6","15","43","379","2019-06-21","0"
"21","23","6","16","46","408","2019-07-05","0"
"21","23","6","16","46","408","2019-07-19","0"
"21","23","6","16","46","408","2019-08-02","0"
"20","21","6","15","43","379","2019-08-16","0"
"23","25","6","17","49","437","2019-08-30","0"
"20","21","6","15","43","379","2019-09-13","0"
"23","25","6","17","49","437","2019-09-27","0"
"20","21","6","15","43","379","2019-10-11","0"
"26","28","7","19","56","495","2019-10-25","0"
"20","21","6","15","43","379","2019-11-08","0"
"23","25","6","17","49","437","2019-11-22","0"
"21","23","6","16","46","408","2019-12-06","0"
"21","23","6","16","46","409","2019-12-20","0"
"23","25","6","17","49","438","2020-01-03","0"
"20","21","6","15","43","380","2020-01-17","0"
"23","25","6","17","49","438","2020-01-31","0"
"23","25","6","17","49","439","2020-02-14","0"
"24","26","7","18","53","469","2020-02-28","0"
"20","21","6","15","43","381","2020-03-13","0"
"23","25","6","17","50","440","2020-03-27","0"
"21","23","6","16","47","411","2020-04-10","0"
"23","25","6","17","50","440","2020-04-24","0"
"23","25","6","17","50","440","2020-05-08","0"
"20","21","6","15","44","382","2020-05-22","0"
"21","23","6","16","47","411","2020-06-05","0"
"23","25","6","17","50","440","2020-06-19","0"
"21","23","6","16","47","411","2020-07-03","0"
"21","23","6","16","47","411","2020-07-17","0"
"30","33","9","23","67","587","2020-07-31","0"
"20","21","6","15","44","382","2020-08-14","0"
"21","23","6","16","47","411","2020-08-28","0"
"20","21","6","15","44","382","2020-09-11","0"
"18","20","5","14","40","352","2020-09-25","0"
"20","21","6","15","44","382","2020-10-09","0"
"21","23","6","16","47","411","2020-10-23","0"
"24","26","7","18","54","470","2020-11-06","0"
"27","30","8","21","60","528","2020-11-20","0"
"26","28","7","19","57","499","2020-12-04","0"
"21","23","6","16","47","411","2020-12-18","0"
"26","28","7","19","57","499","2021-01-01","0"
"24","26","7","18","54","470","2021-01-15","0"
"23","25","6","17","50","440","2021-01-29","0"
"15","16","4","11","34","294","2021-02-12","0"
"27","30","8","21","60","528","2021-02-26","0"
"21","23","6","16","47","411","2021-03-12","0"
"23","25","6","17","50","440","2021-03-26","0"
"21","23","6","16","47","411","2021-04-09","0"
"23","25","6","17","50","440","2021-04-23","0"
"21","23","6","16","47","411","2021-05-07","0"
"23","25","6","17","50","440","2021-05-21","0"
