"19","492","599","date","other"
"3","3","3","2018-03-14","0"
"11","11","11","2018-03-28","0"
"19","18","19","2018-04-11","0"
"22","21","22","2018-04-25","0"
"22","21","22","2018-05-09","0"
"22","21","22","2018-05-23","0"
"22","21","22","2018-06-06","0"
"22","21","22","2018-06-20","0"
"22","21","22","2018-07-04","0"
"22","21","22","2018-07-18","0"
"22","21","22","2018-08-01","0"
"22","21","22","2018-08-15","0"
"22","21","22","2018-08-29","0"
"22","21","22","2018-09-12","0"
"20","20","20","2018-09-26","0"
"22","21","22","2018-10-10","0"
"22","21","22","2018-10-24","0"
"22","21","22","2018-11-07","0"
"22","21","22","2018-11-21","0"
"22","21","22","2018-12-05","0"
"22","21","22","2018-12-19","0"
"22","21","22","2019-01-02","0"
"22","21","22","2019-01-16","0"
"22","21","22","2019-01-30","0"
"22","21","22","2019-02-13","0"
"22","21","22","2019-02-27","0"
"13","12","13","2019-03-13","0"
"19","18","19","2019-04-10","0"
"22","21","22","2019-04-24","0"
"11","11","11","2019-05-08","0"
"13","12","13","2019-05-22","0"
"22","21","22","2019-06-05","0"
"20","20","20","2019-06-19","0"
"24","23","24","2019-07-03","0"
"22","21","22","2019-07-17","0"
"22","21","22","2019-07-31","0"
"25","24","25","2019-08-14","0"
"20","20","20","2019-08-28","0"
"20","20","20","2019-09-11","0"
"24","23","24","2019-09-25","0"
"22","21","22","2019-10-09","0"
"22","21","22","2019-10-23","0"
"20","20","20","2019-11-06","0"
"22","21","22","2019-11-20","0"
"24","23","24","2019-12-04","0"
"27","26","27","2019-12-18","0"
"28","27","28","2020-01-01","0"
"24","23","24","2020-01-15","0"
"22","21","22","2020-01-29","0"
"22","21","22","2020-02-12","0"
"24","23","24","2020-02-26","0"
"28","27","28","2020-03-11","0"
"20","20","20","2020-03-25","0"
"24","23","24","2020-04-08","0"
"26","25","26","2020-04-22","0"
"32","31","32","2020-05-06","0"
"34","33","34","2020-05-20","0"
"34","33","34","2020-06-03","0"
"34","33","34","2020-06-17","0"
"37","35","37","2020-07-01","0"
"27","27","27","2020-07-15","0"
"32","31","32","2020-07-29","0"
"32","31","32","2020-08-12","0"
"32","31","32","2020-08-26","0"
"32","31","32","2020-09-09","0"
"32","31","32","2020-09-23","0"
"41","40","41","2020-10-07","0"
"34","33","34","2020-10-21","0"
"37","35","37","2020-11-04","0"
"34","33","34","2020-11-18","0"
"46","44","46","2020-12-02","0"
"48","47","48","2020-12-16","0"
"37","35","37","2020-12-30","0"
"34","33","34","2021-01-13","0"
"37","35","37","2021-01-27","0"
"30","29","30","2021-02-10","0"
"37","35","37","2021-02-24","0"
"34","33","34","2021-03-10","0"
"34","33","34","2021-03-24","0"
"32","31","32","2021-04-07","0"
"32","31","32","2021-04-21","0"
"32","31","32","2021-05-05","0"
"34","33","34","2021-05-19","0"
