"21","122","492","4231","date","other"
"5","5","5","","2017-01-05","0"
"24","22","22","","2017-01-19","0"
"24","22","22","","2017-02-02","0"
"22","20","20","","2017-02-16","0"
"24","22","22","","2017-03-02","0"
"12","11","11","","2017-03-16","0"
"24","22","22","","2017-03-30","0"
"24","22","22","","2017-04-13","0"
"24","22","22","","2017-04-27","0"
"24","22","22","","2017-05-11","0"
"24","22","22","","2017-05-25","0"
"24","22","22","","2017-06-08","0"
"22","20","20","","2017-06-22","0"
"24","22","22","","2017-07-06","0"
"22","21","21","","2017-07-20","0"
"20","18","18","2","2017-08-03","0"
"23","21","21","","2017-08-17","0"
"13","12","12","","2017-08-31","0"
"20","18","18","","2017-09-14","0"
"16","15","15","","2017-09-28","0"
"16","15","15","","2017-10-12","0"
"16","15","15","","2017-10-26","0"
"13","12","12","","2017-11-09","0"
"20","18","18","","2017-11-23","0"
"14","13","13","","2017-12-07","0"
"20","18","18","","2017-12-21","0"
"20","18","18","","2018-01-04","0"
"14","13","13","","2018-01-18","0"
"18","16","16","","2018-02-01","0"
"21","20","20","","2018-02-15","0"
"20","18","18","","2018-03-01","0"
"13","12","12","","2018-03-15","0"
"18","16","16","","2018-03-29","0"
"18","16","16","","2018-04-12","0"
"27","25","25","","2018-04-26","0"
"25","23","23","","2018-05-10","0"
"25","23","23","","2018-05-24","0"
"23","21","21","","2018-06-07","0"
"25","23","23","","2018-06-21","0"
"25","23","23","","2018-07-05","0"
"25","23","23","","2018-07-19","0"
"25","23","23","","2018-08-02","0"
"25","23","23","","2018-08-16","0"
"25","23","23","","2018-08-30","0"
"27","25","25","","2018-09-13","0"
"25","23","23","","2018-09-27","0"
"25","23","23","","2018-10-11","0"
"25","23","23","","2018-10-25","0"
"23","21","21","","2018-11-08","0"
"25","23","23","","2018-11-22","0"
"25","23","23","","2018-12-06","0"
"25","23","23","","2018-12-20","0"
"25","23","23","","2019-01-03","0"
"25","23","23","","2019-01-17","0"
"25","23","23","","2019-01-31","0"
"25","23","23","","2019-02-14","0"
"25","23","23","","2019-02-28","0"
"14","13","13","","2019-03-14","0"
"4","3","3","","2019-03-28","0"
"23","21","21","","2019-04-11","0"
"25","23","23","","2019-04-25","0"
"9","8","8","","2019-05-09","0"
"23","15","15","","2019-05-23","0"
"38","25","25","","2019-06-06","0"
"35","23","23","","2019-06-20","0"
"40","26","26","","2019-07-04","0"
"40","26","26","","2019-07-18","0"
"43","28","28","","2019-08-01","0"
"30","20","20","","2019-08-15","0"
"38","25","25","","2019-08-29","0"
"30","20","20","","2019-09-12","0"
"35","23","23","","2019-09-26","0"
"35","23","23","","2019-10-10","0"
"38","25","25","","2019-10-24","0"
"35","23","23","","2019-11-07","0"
"35","23","23","","2019-11-21","0"
"35","23","23","","2019-12-05","0"
"43","28","28","","2019-12-19","0"
"53","35","35","","2020-01-02","0"
"40","26","26","","2020-01-16","0"
"33","21","21","","2020-01-30","0"
"35","23","23","","2020-02-13","0"
"40","26","26","","2020-02-27","0"
"35","23","23","","2020-03-12","0"
"48","35","35","","2020-03-26","0"
"48","35","35","","2020-04-09","0"
"55","40","40","","2020-04-23","0"
"45","33","33","","2020-05-07","0"
"48","35","35","","2020-05-21","0"
"51","38","38","","2020-06-04","0"
"42","31","31","","2020-06-18","0"
"45","33","33","","2020-07-02","0"
"39","28","28","","2020-07-16","0"
"45","33","33","","2020-07-30","0"
"68","50","50","","2020-08-13","0"
"48","35","35","","2020-08-27","0"
"42","31","31","","2020-09-10","0"
"45","33","33","","2020-09-24","0"
"51","38","38","","2020-10-08","0"
"55","40","40","","2020-10-22","0"
"55","40","40","","2020-11-05","0"
"64","47","47","","2020-11-19","0"
"48","35","35","","2020-12-03","0"
"68","50","50","","2020-12-17","0"
"55","40","40","","2020-12-31","0"
"58","42","42","","2021-01-14","0"
"55","40","40","","2021-01-28","0"
"39","28","28","","2021-02-11","0"
"48","35","35","","2021-02-25","0"
"45","33","33","","2021-03-11","0"
"45","33","33","","2021-03-25","0"
"45","33","33","","2021-04-08","0"
"45","33","33","","2021-04-22","0"
"45","33","33","","2021-05-06","0"
"45","33","33","","2021-05-20","0"
