"21","122","492","493","date","other"
"5","4","5","5","2018-03-14","0"
"5","4","5","5","2018-03-28","0"
"11","10","11","12","2018-04-11","0"
"20","19","20","22","2018-04-25","0"
"21","20","21","24","2018-05-09","0"
"21","20","21","24","2018-05-23","0"
"21","20","21","24","2018-06-06","0"
"21","20","21","24","2018-06-20","0"
"21","20","21","24","2018-07-04","0"
"21","20","21","42","2018-07-18","0"
"21","20","21","45","2018-08-01","0"
"21","20","21","45","2018-08-15","0"
"21","20","21","45","2018-08-29","0"
"21","20","21","45","2018-09-12","0"
"21","20","21","45","2018-09-26","0"
"21","20","21","45","2018-10-10","0"
"21","20","21","45","2018-10-24","0"
"21","20","21","45","2018-11-07","0"
"21","20","21","45","2018-11-21","0"
"21","20","21","45","2018-12-05","0"
"21","20","21","45","2018-12-19","0"
"21","20","21","45","2019-01-02","0"
"21","20","21","45","2019-01-16","0"
"21","20","21","45","2019-01-30","0"
"21","20","21","45","2019-02-13","0"
"21","20","21","45","2019-02-27","0"
"12","11","12","26","2019-03-13","0"
"3","3","3","6","2019-03-27","0"
"18","17","18","39","2019-04-10","0"
"21","20","21","45","2019-04-24","0"
"9","9","9","19","2019-05-08","0"
"12","11","12","26","2019-05-22","0"
"24","23","24","51","2019-06-05","0"
"21","20","21","45","2019-06-19","0"
"23","21","23","48","2019-07-03","0"
"23","21","23","48","2019-07-17","0"
"20","19","20","42","2019-07-31","0"
"24","23","24","51","2019-08-14","0"
"23","21","23","48","2019-08-28","0"
"23","21","23","48","2019-09-11","0"
"20","19","20","42","2019-09-25","0"
"23","21","23","48","2019-10-09","0"
"21","20","21","45","2019-10-23","0"
"20","19","20","42","2019-11-06","0"
"21","20","21","45","2019-11-20","0"
"21","20","21","45","2019-12-04","0"
"32","30","32","68","2019-12-18","0"
"27","26","27","58","2020-01-01","0"
"30","29","30","57","2020-01-15","0"
"33","32","33","38","2020-01-29","0"
"40","39","40","27","2020-02-12","0"
"33","32","33","23","2020-02-26","0"
"35","34","35","24","2020-03-11","0"
"33","32","33","23","2020-03-25","0"
"31","30","31","21","2020-04-08","0"
"35","34","35","24","2020-04-22","0"
"38","36","38","26","2020-05-06","0"
"31","30","31","21","2020-05-20","0"
"31","30","31","21","2020-06-03","0"
"31","30","31","21","2020-06-17","0"
"33","32","33","23","2020-07-01","0"
"27","26","27","18","2020-07-15","0"
"33","32","33","23","2020-07-29","0"
"31","30","31","21","2020-08-12","0"
"31","30","31","21","2020-08-26","0"
"33","32","33","23","2020-09-09","0"
"40","39","40","27","2020-09-23","0"
"35","34","35","24","2020-10-07","0"
"33","32","33","23","2020-10-21","0"
"47","45","47","32","2020-11-04","0"
"33","32","33","23","2020-11-18","0"
"38","36","38","26","2020-12-02","0"
"40","39","40","27","2020-12-16","0"
"42","41","42","29","2020-12-30","0"
"35","34","35","24","2021-01-13","0"
"42","41","42","29","2021-01-27","0"
"22","21","22","15","2021-02-10","0"
"38","36","38","26","2021-02-24","0"
"29","28","29","20","2021-03-10","0"
"31","30","31","21","2021-03-24","0"
"35","34","35","24","2021-04-07","0"
"31","30","31","21","2021-04-21","0"
"35","34","35","24","2021-05-05","0"
"31","30","31","21","2021-05-19","0"
