"19","699","1644","1669","1693","1756","1773","3859","4182","5363","7782","8122","11104","1100687","date","other"
"28","30","","","3","","14","18","","18","","7","","","2017-08-04","0"
"42","44","","","9","","20","28","","27","","14","","","2017-08-18","0"
"28","30","","","7","","14","19","","18","","10","","","2017-09-01","0"
"49","53","","","12","","25","33","","32","","17","","","2017-09-15","0"
"49","54","","","13","","25","33","","32","","19","","","2017-09-29","0"
"49","54","","","13","","25","33","","32","","19","","","2017-10-13","0"
"50","55","","","14","","26","34","","33","","20","","","2017-10-27","0"
"50","56","","","14","","26","34","","33","","20","","","2017-11-10","0"
"46","52","","","13","","24","32","","31","","19","","","2017-11-24","0"
"39","44","","","11","","20","27","","26","","16","","","2017-12-08","0"
"47","54","","","13","","25","32","","31","","19","","","2017-12-22","0"
"44","50","","","12","","23","29","","29","","17","","","2018-01-05","0"
"40","46","","","11","","21","27","","27","","16","","","2018-01-19","0"
"29","33","","","8","","15","19","","19","","11","","","2018-02-02","0"
"36","41","","","10","","19","25","","24","","14","","","2018-02-16","0"
"45","51","","","12","","25","31","","29","","17","","","2018-03-02","0"
"36","41","","","10","","20","24","","23","","14","","","2018-03-16","0"
"40","45","","","11","","22","27","","25","","15","","","2018-03-30","0"
"32","36","","","9","","18","22","","20","","12","","","2018-04-13","0"
"57","64","","","16","4","32","38","","36","","22","","","2018-04-27","0"
"57","64","","","16","5","32","38","","36","","22","","","2018-05-11","0"
"57","64","","","16","5","32","38","","36","","22","","","2018-05-25","0"
"57","64","3","","16","5","32","38","","36","","22","","","2018-06-08","0"
"58","65","6","","17","6","33","40","","37","","23","","","2018-06-22","0"
"58","65","6","","17","6","33","40","","37","","23","","","2018-07-06","0"
"59","66","6","","16","6","34","40","","37","","23","","","2018-07-20","0"
"59","66","7","","16","6","34","40","","38","","23","","","2018-08-03","0"
"59","67","7","","16","7","34","40","","38","","23","","","2018-08-17","0"
"59","67","7","","16","7","34","40","","38","","23","","","2018-08-31","0"
"59","67","7","","16","7","34","40","","38","","23","","","2018-09-14","0"
"60","68","8","","16","8","35","41","","39","","24","","","2018-09-28","0"
"60","68","8","","16","8","35","41","","39","","24","","","2018-10-12","0"
"60","68","8","","16","8","35","41","","39","","24","","","2018-10-26","0"
"60","68","8","","16","8","35","41","","39","","24","","","2018-11-09","0"
"60","68","8","","16","8","35","41","","39","","24","","","2018-11-23","0"
"60","68","8","","16","8","35","41","","39","","24","","","2018-12-07","0"
"60","68","9","","16","9","35","41","","40","","24","","","2018-12-21","0"
"60","68","9","","16","9","35","41","","40","","24","","","2019-01-04","0"
"60","68","9","","16","9","35","41","","40","","24","","","2019-01-18","0"
"60","68","10","","16","10","35","41","","40","","24","","","2019-02-01","0"
"61","68","10","","16","10","35","41","","40","","24","","","2019-02-15","0"
"61","68","10","","16","10","35","41","","40","","24","","","2019-03-01","0"
"39","44","7","","11","6","23","27","2","26","","16","","","2019-03-15","0"
"13","15","2","","4","2","8","9","1","9","","5","","","2019-03-29","0"
"57","64","10","","16","9","33","39","5","37","","23","","","2019-04-12","0"
"61","69","12","","17","10","35","42","5","40","","25","","","2019-04-26","0"
"22","25","4","","6","4","13","15","2","14","","9","","","2019-05-10","0"
"49","63","11","4","14","8","25","34","4","36","","19","","","2019-05-24","0"
"68","88","15","5","19","11","35","47","5","50","","27","","","2019-06-07","0"
"63","82","14","5","18","10","33","45","5","46","","25","","","2019-06-21","0"
"68","88","15","5","19","11","35","48","5","50","","27","","","2019-07-05","0"
"78","101","17","6","22","13","40","55","6","57","","31","","","2019-07-19","0"
"68","88","16","6","20","12","35","48","6","50","","27","","","2019-08-02","0"
"58","75","14","5","17","10","30","41","6","43","","23","","","2019-08-16","0"
"73","94","17","6","21","13","38","51","8","54","","29","","","2019-08-30","0"
"63","82","15","6","19","11","33","45","7","46","","25","","","2019-09-13","0"
"68","88","16","6","20","12","35","48","7","50","","27","","","2019-09-27","0"
"73","94","17","6","21","13","38","53","8","54","","29","","","2019-10-11","0"
