"597","1664","1665","1738","5350","date","other"
"9","3","5","5","5","2018-03-14","0"
"26","8","15","15","14","2018-03-28","0"
"32","9","18","18","17","2018-04-11","0"
"38","11","21","21","20","2018-04-25","0"
"41","12","23","23","21","2018-05-09","0"
"41","12","23","23","21","2018-05-23","0"
"41","12","23","23","21","2018-06-06","0"
"41","12","23","23","21","2018-06-20","0"
"41","12","23","23","21","2018-07-04","0"
"41","12","23","23","21","2018-07-18","0"
"41","12","23","23","21","2018-08-01","0"
"41","12","23","23","21","2018-08-15","0"
"41","12","23","23","21","2018-08-29","0"
"41","12","23","23","21","2018-09-12","0"
"41","12","23","23","21","2018-09-26","0"
"41","12","23","23","21","2018-10-10","0"
"41","12","23","23","21","2018-10-24","0"
"41","12","23","23","21","2018-11-07","0"
"41","12","23","23","21","2018-11-21","0"
"41","12","23","23","21","2018-12-05","0"
"41","12","23","23","21","2018-12-19","0"
"41","12","23","23","21","2019-01-02","0"
"41","12","23","23","21","2019-01-16","0"
"41","13","24","24","22","2019-01-30","0"
"41","13","24","24","22","2019-02-13","0"
"41","13","24","24","22","2019-02-27","0"
"21","7","12","12","11","2019-03-13","0"
"3","1","2","2","2","2019-03-27","0"
"35","11","21","21","19","2019-04-10","0"
"41","13","24","24","22","2019-04-24","0"
"21","7","12","12","11","2019-05-08","0"
"23","7","14","14","13","2019-05-22","0"
"41","13","24","24","22","2019-06-05","0"
"41","13","24","24","22","2019-06-19","0"
"41","13","24","24","22","2019-07-03","0"
"41","13","24","24","22","2019-07-17","0"
"41","13","24","24","22","2019-07-31","0"
"35","11","21","21","19","2019-08-14","0"
"44","14","26","26","24","2019-08-28","0"
"38","12","22","22","20","2019-09-11","0"
"41","13","24","24","22","2019-09-25","0"
"41","13","24","24","22","2019-10-09","0"
"41","13","24","24","22","2019-10-23","0"
"38","12","22","22","20","2019-11-06","0"
"44","14","26","26","24","2019-11-20","0"
"41","13","24","24","22","2019-12-04","0"
"41","13","24","24","22","2019-12-18","0"
"41","13","24","24","22","2020-01-01","0"
"38","12","22","22","20","2020-01-15","0"
"47","15","27","27","25","2020-01-29","0"
"44","14","26","26","24","2020-02-12","0"
"56","18","33","33","30","2020-02-26","0"
"41","13","24","24","22","2020-03-11","0"
"35","11","21","21","19","2020-03-25","0"
"38","12","22","22","20","2020-04-08","0"
"41","13","24","24","22","2020-04-22","0"
"44","14","26","26","24","2020-05-06","0"
"38","12","22","22","20","2020-05-20","0"
"41","13","24","24","22","2020-06-03","0"
"41","13","24","24","22","2020-06-17","0"
"44","14","26","26","24","2020-07-01","0"
"35","11","21","21","19","2020-07-15","0"
"41","13","24","24","22","2020-07-29","0"
"35","11","21","21","19","2020-08-12","0"
"44","14","26","26","24","2020-08-26","0"
"41","13","24","24","22","2020-09-09","0"
"41","13","24","24","22","2020-09-23","0"
"41","13","24","24","22","2020-10-07","0"
"47","15","27","27","25","2020-10-21","0"
"64","20","38","38","35","2020-11-04","0"
"50","16","29","29","27","2020-11-18","0"
"41","13","24","24","22","2020-12-02","0"
"44","14","26","26","24","2020-12-16","0"
"53","17","31","31","28","2020-12-30","0"
"59","19","34","34","31","2021-01-13","0"
"50","16","29","29","27","2021-01-27","0"
"23","7","14","14","13","2021-02-10","0"
"41","13","24","24","22","2021-02-24","0"
"41","13","24","24","22","2021-03-10","0"
"41","13","24","24","22","2021-03-24","0"
"41","13","24","24","22","2021-04-07","0"
"41","13","24","24","22","2021-04-21","0"
"41","13","24","24","22","2021-05-05","0"
"41","13","24","24","22","2021-05-19","0"
