"21","113","597","1666","date","other"
"10","11","11","3","2017-05-12","0"
"20","22","21","5","2017-05-26","0"
"21","22","21","5","2017-06-09","0"
"21","23","21","6","2017-06-23","0"
"21","23","21","6","2017-07-07","0"
"21","23","21","6","2017-07-21","0"
"18","20","18","5","2017-08-04","0"
"18","20","18","5","2017-08-18","0"
"11","12","11","3","2017-09-01","0"
"15","16","15","4","2017-09-15","0"
"15","16","15","4","2017-09-29","0"
"18","20","18","5","2017-10-13","0"
"14","15","14","4","2017-10-27","0"
"14","15","14","4","2017-11-10","0"
"12","13","12","3","2017-11-24","0"
"15","16","15","4","2017-12-08","0"
"15","16","15","4","2017-12-22","0"
"15","16","15","5","2018-01-05","0"
"14","15","14","5","2018-01-19","0"
"14","15","14","5","2018-02-02","0"
"14","15","14","5","2018-02-16","0"
"17","18","17","6","2018-03-02","0"
"15","16","15","5","2018-03-16","0"
"12","13","12","4","2018-03-30","0"
"12","13","12","4","2018-04-13","0"
"21","23","21","7","2018-04-27","0"
"21","23","21","7","2018-05-11","0"
"21","23","21","7","2018-05-25","0"
"21","23","21","7","2018-06-08","0"
"21","23","21","7","2018-06-22","0"
"21","23","21","7","2018-07-06","0"
"21","23","21","7","2018-07-20","0"
"21","23","21","7","2018-08-03","0"
"21","23","21","7","2018-08-17","0"
"21","23","21","7","2018-08-31","0"
"21","23","21","7","2018-09-14","0"
"21","23","21","7","2018-09-28","0"
"21","23","21","7","2018-10-12","0"
"21","23","21","7","2018-10-26","0"
"21","23","21","7","2018-11-09","0"
"21","23","21","7","2018-11-23","0"
"21","23","21","7","2018-12-07","0"
"21","23","21","7","2018-12-21","0"
"21","23","21","7","2019-01-04","0"
"21","23","21","7","2019-01-18","0"
"21","23","21","7","2019-02-01","0"
"21","23","21","7","2019-02-15","0"
"21","23","21","7","2019-03-01","0"
"12","13","12","4","2019-03-15","0"
"3","3","3","1","2019-03-29","0"
"20","21","20","7","2019-04-12","0"
"21","23","21","7","2019-04-26","0"
"6","7","6","2","2019-05-10","0"
"18","31","19","7","2019-05-24","0"
"23","40","24","9","2019-06-07","0"
"23","40","24","9","2019-06-21","0"
"23","40","24","9","2019-07-05","0"
"23","40","24","9","2019-07-19","0"
"23","41","24","9","2019-08-02","0"
"20","35","21","8","2019-08-16","0"
"23","41","24","9","2019-08-30","0"
"21","38","22","8","2019-09-13","0"
"25","44","26","10","2019-09-27","0"
"23","41","24","9","2019-10-11","0"
"25","44","26","10","2019-10-25","0"
"18","32","19","7","2019-11-08","0"
"21","38","22","8","2019-11-22","0"
"21","38","22","8","2019-12-06","0"
"21","38","22","8","2019-12-20","0"
"25","44","26","10","2020-01-03","0"
"21","38","22","8","2020-01-17","0"
"25","44","26","10","2020-01-31","0"
"28","50","29","11","2020-02-14","0"
"23","41","24","9","2020-02-28","0"
"23","41","24","9","2020-03-13","0"
"25","44","26","10","2020-03-27","0"
"23","41","24","9","2020-04-10","0"
"21","38","22","8","2020-04-24","0"
"23","41","24","9","2020-05-08","0"
"21","38","22","8","2020-05-22","0"
"25","44","26","10","2020-06-05","0"
"21","38","22","8","2020-06-19","0"
"23","41","24","9","2020-07-03","0"
"64","114","67","25","2020-07-17","0"
"23","41","24","9","2020-07-31","0"
"20","35","21","8","2020-08-14","0"
"23","41","24","9","2020-08-28","0"
"20","35","21","8","2020-09-11","0"
"30","53","31","12","2020-09-25","0"
"25","44","26","10","2020-10-09","0"
"21","38","22","8","2020-10-23","0"
"25","44","26","10","2020-11-06","0"
"30","53","31","12","2020-11-20","0"
"25","44","26","10","2020-12-04","0"
"30","53","31","12","2020-12-18","0"
"23","41","24","9","2021-01-01","0"
"31","56","33","12","2021-01-15","0"
"21","38","22","8","2021-01-29","0"
"13","23","14","5","2021-02-12","0"
"26","47","27","10","2021-02-26","0"
"25","44","26","10","2021-03-12","0"
"23","41","24","9","2021-03-26","0"
"23","41","24","9","2021-04-09","0"
"23","41","24","9","2021-04-23","0"
"23","41","24","9","2021-05-07","0"
"25","44","26","10","2021-05-21","0"
