"19","21","492","1625","date","other"
"11","11","11","","2018-03-15","0"
"20","20","20","","2018-03-29","0"
"20","20","20","","2018-04-12","0"
"22","22","22","","2018-04-26","0"
"22","22","22","","2018-05-10","0"
"22","22","22","","2018-05-24","0"
"22","22","22","","2018-06-07","0"
"22","22","22","3","2018-06-21","0"
"22","22","22","5","2018-07-05","0"
"22","22","22","5","2018-07-19","0"
"22","22","22","5","2018-08-02","0"
"22","22","22","5","2018-08-16","0"
"22","22","22","5","2018-08-30","0"
"20","20","20","5","2018-09-13","0"
"22","22","22","5","2018-09-27","0"
"22","22","22","5","2018-10-11","0"
"22","22","22","5","2018-10-25","0"
"22","22","22","5","2018-11-08","0"
"22","22","22","5","2018-11-22","0"
"22","22","22","5","2018-12-06","0"
"22","22","22","5","2018-12-20","0"
"22","22","22","5","2019-01-03","0"
"22","22","22","5","2019-01-17","0"
"22","22","22","5","2019-01-31","0"
"22","22","22","5","2019-02-14","0"
"22","22","22","5","2019-02-28","0"
"22","22","22","5","2019-03-14","0"
"19","19","19","4","2019-03-28","0"
"22","22","22","5","2019-04-11","0"
"22","22","22","5","2019-04-25","0"
"9","9","9","2","2019-05-09","0"
"14","14","14","3","2019-05-23","0"
"25","25","25","6","2019-06-06","0"
"20","20","20","5","2019-06-20","0"
"24","24","24","5","2019-07-04","0"
"22","22","22","5","2019-07-18","0"
"24","24","24","5","2019-08-01","0"
"20","20","20","5","2019-08-15","0"
"22","22","22","5","2019-08-29","0"
"20","20","20","5","2019-09-12","0"
"22","22","22","5","2019-09-26","0"
"22","22","22","5","2019-10-10","0"
"20","20","20","5","2019-10-24","0"
"20","20","20","5","2019-11-07","0"
"20","20","20","5","2019-11-21","0"
"22","22","22","5","2019-12-05","0"
"27","27","27","6","2019-12-19","0"
"20","20","20","5","2020-01-02","0"
"22","22","22","5","2020-01-16","0"
"26","26","26","5","2020-01-30","0"
"37","37","37","6","2020-02-13","0"
"34","34","34","5","2020-02-27","0"
"42","42","42","5","2020-03-12","0"
"57","57","57","5","2020-03-26","0"
"61","61","61","5","2020-04-09","0"
"53","53","53","5","2020-04-23","0"
"57","57","57","5","2020-05-07","0"
"53","53","53","5","2020-05-21","0"
"61","61","61","5","2020-06-04","0"
"57","57","57","5","2020-06-18","0"
"57","57","57","5","2020-07-02","0"
"53","53","53","5","2020-07-16","0"
"77","77","77","7","2020-07-30","0"
"53","53","53","5","2020-08-13","0"
"57","57","57","5","2020-08-27","0"
"57","57","57","5","2020-09-10","0"
"65","65","65","6","2020-09-24","0"
"65","65","65","6","2020-10-08","0"
"49","49","49","4","2020-10-22","0"
"77","77","77","7","2020-11-05","0"
"69","69","69","6","2020-11-19","0"
"65","65","65","6","2020-12-03","0"
"57","57","57","5","2020-12-17","0"
"57","57","57","5","2020-12-31","0"
"57","57","57","5","2021-01-14","0"
"69","69","69","6","2021-01-28","0"
"37","37","37","3","2021-02-11","0"
"57","57","57","5","2021-02-25","0"
"57","57","57","5","2021-03-11","0"
"57","57","57","5","2021-03-25","0"
"61","61","61","5","2021-04-08","0"
"61","61","61","5","2021-04-22","0"
"61","61","61","5","2021-05-06","0"
"61","61","61","5","2021-05-20","0"
