"87","1027","1621","date","other"
"29","29","9","2018-06-21","0"
"31","31","10","2018-07-05","0"
"31","31","10","2018-07-19","0"
"31","31","10","2018-08-02","0"
"31","31","10","2018-08-16","0"
"31","31","10","2018-08-30","0"
"33","33","12","2018-09-13","0"
"41","41","20","2018-09-27","0"
"41","41","20","2018-10-11","0"
"41","41","20","2018-10-25","0"
"41","41","20","2018-11-08","0"
"41","41","20","2018-11-22","0"
"41","41","20","2018-12-06","0"
"41","41","20","2018-12-20","0"
"41","41","20","2019-01-03","0"
"41","41","20","2019-01-17","0"
"41","41","20","2019-01-31","0"
"41","41","20","2019-02-14","0"
"41","41","20","2019-02-28","0"
"21","21","10","2019-03-14","0"
"15","15","7","2019-03-28","0"
"41","41","20","2019-04-11","0"
"41","41","20","2019-04-25","0"
"18","18","9","2019-05-09","0"
"23","23","11","2019-05-23","0"
"41","41","20","2019-06-06","0"
"41","41","20","2019-06-20","0"
"41","41","20","2019-07-04","0"
"47","47","23","2019-07-18","0"
"44","44","21","2019-08-01","0"
"41","41","20","2019-08-15","0"
"44","44","21","2019-08-29","0"
"44","44","21","2019-09-12","0"
"44","44","21","2019-09-26","0"
"44","44","21","2019-10-10","0"
"44","44","21","2019-10-24","0"
"41","41","20","2019-11-07","0"
"50","50","24","2019-11-21","0"
"53","53","26","2019-12-05","0"
"47","47","23","2019-12-19","0"
"50","50","24","2020-01-02","0"
"47","47","23","2020-01-16","0"
"41","41","20","2020-01-30","0"
"48","47","23","2020-02-13","0"
"45","44","21","2020-02-27","0"
"57","56","27","2020-03-12","0"
"51","50","24","2020-03-26","0"
"42","41","20","2020-04-09","0"
"48","47","23","2020-04-23","0"
"45","44","21","2020-05-07","0"
"39","38","19","2020-05-21","0"
"45","44","21","2020-06-04","0"
"42","41","20","2020-06-18","0"
"42","41","20","2020-07-02","0"
"48","47","23","2020-07-16","0"
"48","47","23","2020-07-30","0"
"39","38","19","2020-08-13","0"
"39","38","19","2020-08-27","0"
"39","38","19","2020-09-10","0"
"48","47","23","2020-09-24","0"
"57","56","27","2020-10-08","0"
"45","44","21","2020-10-22","0"
"45","44","21","2020-11-05","0"
"54","53","26","2020-11-19","0"
"48","47","23","2020-12-03","0"
"39","38","19","2020-12-17","0"
"60","59","29","2020-12-31","0"
"42","41","20","2021-01-14","0"
"48","47","23","2021-01-28","0"
"30","29","14","2021-02-11","0"
"48","47","23","2021-02-25","0"
"45","44","21","2021-03-11","0"
"45","44","21","2021-03-25","0"
"42","41","20","2021-04-08","0"
"48","47","23","2021-04-22","0"
"45","44","21","2021-05-06","0"
