"19","21","122","492","493","1625","1628","1659","3871","3942","4345","5537","5752","date","other"
"12","11","","12","14","","","","","","","6","","2016-07-08","0"
"9","9","4","9","10","","","","","","","4","","2016-07-22","0"
"23","22","22","23","26","","9","9","","7","22","9","9","2016-11-25","0"
"31","30","30","31","35","","12","11","","11","30","11","11","2016-12-09","0"
"31","30","30","31","35","","12","11","","11","30","10","11","2016-12-23","0"
"32","30","30","32","36","","13","11","","11","30","10","11","2017-01-06","0"
"32","30","30","32","36","","13","11","","11","30","10","11","2017-01-20","0"
"32","30","30","32","36","","13","11","","11","30","10","11","2017-02-03","0"
"32","30","30","32","36","","13","11","","11","30","10","11","2017-02-17","0"
"30","28","28","30","33","","11","10","","10","28","10","10","2017-03-03","0"
"11","11","11","11","13","","5","4","2","4","11","4","5","2017-05-26","0"
"30","29","29","30","33","","13","11","6","11","29","11","12","2017-06-09","0"
"32","31","31","32","36","1","14","12","7","12","31","12","13","2017-06-23","0"
"33","31","31","33","37","5","15","12","8","12","31","12","14","2017-07-07","0"
"33","31","31","33","37","6","15","12","8","12","31","12","14","2017-07-21","0"
"26","24","24","26","29","5","12","9","6","9","24","9","11","2017-08-04","0"
"28","27","26","28","32","6","13","10","7","10","27","10","12","2017-08-18","0"
"17","16","15","17","19","4","8","6","4","6","16","6","7","2017-09-01","0"
"26","24","24","26","21","7","12","9","6","9","24","9","11","2017-09-15","0"
"31","29","28","31","","18","14","11","7","11","29","11","13","2017-09-29","0"
"33","31","30","33","","19","15","12","8","12","31","12","14","2017-10-13","0"
"26","24","24","26","","15","12","9","6","9","24","9","11","2017-10-27","0"
"28","27","26","28","","16","13","10","7","10","27","10","12","2017-11-10","0"
"24","22","21","24","","14","11","9","6","9","22","9","10","2017-11-24","0"
"19","18","17","19","","11","9","7","5","7","18","7","8","2017-12-08","0"
"24","22","21","24","","14","11","9","6","9","22","9","10","2017-12-22","0"
"27","24","24","26","","16","12","9","7","9","24","9","11","2018-01-05","0"
"22","20","19","21","","13","10","8","6","8","20","8","9","2018-01-19","0"
"27","24","24","26","","16","12","9","7","9","24","9","11","2018-02-02","0"
"27","24","24","26","","16","12","9","7","9","24","9","11","2018-02-16","0"
"17","16","15","17","","10","8","6","5","6","16","6","7","2018-03-02","0"
"27","24","24","26","","16","13","9","7","9","24","9","11","2018-03-16","0"
"22","20","19","21","","13","10","8","6","8","20","8","9","2018-03-30","0"
"24","22","21","24","","14","11","9","6","9","22","9","10","2018-04-13","0"
"34","31","30","33","","20","16","12","9","12","31","12","14","2018-04-27","0"
"34","31","30","33","","20","16","12","9","12","31","12","14","2018-05-11","0"
"34","31","30","33","","20","16","12","9","12","31","12","14","2018-05-25","0"
"34","31","30","33","","20","16","12","9","12","31","12","14","2018-06-08","0"
"34","31","30","33","","20","16","12","9","12","31","12","14","2018-06-22","0"
"34","31","30","33","","20","16","12","9","12","31","12","14","2018-07-06","0"
"36","33","32","35","13","21","17","13","10","13","33","13","15","2018-07-20","0"
