"113","599","6650","21978","999999","date","other"
"10","9","11","2","0","2017-09-28","0"
"18","16","20","4","1","2017-10-12","0"
"12","10","13","3","1","2017-10-26","0"
"13","11","16","3","1","2017-11-09","0"
"17","14","20","4","1","2017-11-23","0"
"12","11","15","4","0","2017-12-07","0"
"21","18","25","6","","2017-12-21","0"
"12","11","15","4","","2018-01-04","0"
"15","14","19","5","","2018-01-18","0"
"14","12","17","4","","2018-02-01","0"
"17","15","21","5","","2018-02-15","0"
"15","14","19","5","","2018-03-01","0"
"14","12","16","4","","2018-03-15","0"
"15","14","18","5","","2018-03-29","0"
"15","14","18","5","","2018-04-12","0"
"24","21","28","7","","2018-04-26","0"
"24","21","28","7","","2018-05-10","0"
"24","21","28","7","","2018-05-24","0"
"24","21","28","7","","2018-06-07","0"
"24","21","28","7","","2018-06-21","0"
"24","21","28","7","","2018-07-05","0"
"24","21","28","7","","2018-07-19","0"
"24","21","28","7","","2018-08-02","0"
"24","21","28","7","","2018-08-16","0"
"24","21","28","7","","2018-08-30","0"
"24","21","28","7","","2018-09-13","0"
"24","21","28","7","","2018-09-27","0"
"24","21","28","7","","2018-10-11","0"
"24","21","28","7","","2018-10-25","0"
"24","21","28","7","","2018-11-08","0"
"24","21","28","7","","2018-11-22","0"
"24","21","28","7","","2018-12-06","0"
"24","21","28","7","","2018-12-20","0"
"22","20","26","7","","2019-01-03","0"
"24","21","28","7","","2019-01-17","0"
"24","21","28","7","","2019-01-31","0"
"25","21","28","7","","2019-02-14","0"
"25","21","28","7","","2019-02-28","0"
"16","14","18","5","","2019-03-14","0"
"11","9","12","3","","2019-03-28","0"
"23","20","26","7","","2019-04-11","0"
"25","21","28","7","","2019-04-25","0"
"11","9","12","3","","2019-05-09","0"
"16","14","18","5","","2019-05-23","0"
"25","21","28","7","","2019-06-06","0"
"27","23","30","8","","2019-06-20","0"
"25","21","28","7","","2019-07-04","0"
"25","21","28","7","","2019-07-18","0"
"25","21","28","7","","2019-08-01","0"
"21","18","24","6","","2019-08-15","0"
"25","21","28","7","","2019-08-29","0"
"23","20","26","7","","2019-09-12","0"
"27","23","30","8","","2019-09-26","0"
"25","21","28","7","","2019-10-10","0"
"25","21","28","7","","2019-10-24","0"
"23","20","26","7","","2019-11-07","0"
"27","23","30","8","","2019-11-21","0"
"23","20","26","7","","2019-12-05","0"
"29","24","32","9","","2019-12-19","0"
"25","21","28","8","","2020-01-02","0"
"29","24","32","9","","2020-01-16","0"
"27","23","31","9","","2020-01-30","0"
"23","20","27","8","","2020-02-13","0"
"30","26","35","11","","2020-02-27","0"
"23","20","27","8","","2020-03-12","0"
"29","24","33","10","","2020-03-26","0"
"25","21","29","9","","2020-04-09","0"
"23","20","27","8","","2020-04-23","0"
"25","21","29","9","","2020-05-07","0"
"23","20","27","8","","2020-05-21","0"
"25","21","29","9","","2020-06-04","0"
"25","21","29","9","","2020-06-18","0"
"25","21","29","9","","2020-07-02","0"
"21","18","25","8","","2020-07-16","0"
"25","21","29","9","","2020-07-30","0"
"21","18","25","8","","2020-08-13","0"
"25","21","29","9","","2020-08-27","0"
"27","23","31","10","","2020-09-10","0"
"30","26","35","11","","2020-09-24","0"
"29","24","33","10","","2020-10-08","0"
"27","23","31","10","","2020-10-22","0"
"25","21","29","9","","2020-11-05","0"
"25","21","29","9","","2020-11-19","0"
"25","21","29","9","","2020-12-03","0"
"30","26","35","11","","2020-12-17","0"
"25","21","29","9","","2020-12-31","0"
"30","26","35","11","","2021-01-14","0"
"41","35","48","15","","2021-01-28","0"
"20","17","23","7","","2021-02-11","0"
"25","21","29","9","","2021-02-25","0"
"27","23","32","10","","2021-03-11","0"
"25","21","30","10","","2021-03-25","0"
"25","21","30","10","","2021-04-08","0"
"25","21","30","10","","2021-04-22","0"
"25","21","30","10","","2021-05-06","0"
"25","21","30","10","","2021-05-20","0"
