"87","113","1445","21978","999999","date","other"
"3","","3","2","0","2017-09-01","0"
"13","","12","7","1","2017-09-15","0"
"13","","12","7","1","2017-09-29","0"
"14","","14","8","1","2017-10-13","0"
"16","","15","9","1","2017-10-27","0"
"13","","12","7","1","2017-11-10","0"
"13","","12","7","1","2017-11-24","0"
"11","","11","6","0","2017-12-08","0"
"16","","15","9","","2017-12-22","0"
"13","","12","7","","2018-01-05","0"
"14","","14","8","","2018-01-19","0"
"16","","15","9","","2018-02-02","0"
"14","","14","8","","2018-02-16","0"
"19","","18","11","","2018-03-02","0"
"13","","12","7","","2018-03-16","0"
"14","","14","8","","2018-03-30","0"
"11","","11","7","","2018-04-13","0"
"22","","21","13","","2018-04-27","0"
"22","","21","13","","2018-05-11","0"
"22","","21","13","","2018-05-25","0"
"22","","21","13","","2018-06-08","0"
"22","","21","14","","2018-06-22","0"
"22","","21","14","","2018-07-06","0"
"22","","21","14","","2018-07-20","0"
"22","","21","14","","2018-08-03","0"
"22","","21","14","","2018-08-17","0"
"22","","21","14","","2018-08-31","0"
"22","","21","14","","2018-09-14","0"
"22","","21","14","","2018-09-28","0"
"22","","21","14","","2018-10-12","0"
"22","","21","14","","2018-10-26","0"
"22","","21","14","","2018-11-09","0"
"22","","21","14","","2018-11-23","0"
"22","","21","14","","2018-12-07","0"
"22","","21","14","","2018-12-21","0"
"20","","20","13","","2019-01-04","0"
"22","","21","14","","2019-01-18","0"
"22","","21","14","","2019-02-01","0"
"22","","21","14","","2019-02-15","0"
"22","","21","14","","2019-03-01","0"
"9","","9","6","","2019-03-15","0"
"5","","5","3","","2019-03-29","0"
"20","","20","13","","2019-04-12","0"
"22","","21","15","","2019-04-26","0"
"8","","8","5","","2019-05-10","0"
"19","","18","14","","2019-05-24","0"
"22","","21","16","","2019-06-07","0"
"24","","23","17","","2019-06-21","0"
"24","","23","17","","2019-07-05","0"
"24","","23","17","","2019-07-19","0"
"25","","24","18","","2019-08-02","0"
"20","","20","15","","2019-08-16","0"
"22","","21","16","","2019-08-30","0"
"20","","20","15","","2019-09-13","0"
"24","","23","17","","2019-09-27","0"
"22","","21","16","","2019-10-11","0"
"24","","23","17","","2019-10-25","0"
"22","","21","17","","2019-11-08","0"
"24","","23","18","","2019-11-22","0"
"25","","24","19","","2019-12-06","0"
"24","","23","18","","2019-12-20","0"
"24","","23","18","","2020-01-03","0"
"20","","20","16","","2020-01-17","0"
"24","","23","18","","2020-01-31","0"
"20","","20","16","","2020-02-14","0"
"24","","23","18","","2020-02-28","0"
"20","","20","16","","2020-03-13","0"
"24","","23","18","","2020-03-27","0"
"25","","24","19","","2020-04-10","0"
"22","","21","17","","2020-04-24","0"
"22","","21","17","","2020-05-08","0"
"24","","23","18","","2020-05-22","0"
"24","","23","18","","2020-06-05","0"
"22","","21","17","","2020-06-19","0"
"22","","21","17","","2020-07-03","0"
"19","","18","15","","2020-07-17","0"
"20","","20","16","","2020-07-31","0"
"19","","18","15","","2020-08-14","0"
"24","","23","18","","2020-08-28","0"
"20","","20","16","","2020-09-11","0"
"22","4","21","17","","2020-09-25","0"
"20","5","20","16","","2020-10-09","0"
"33","8","32","26","","2020-10-23","0"
"24","5","23","18","","2020-11-06","0"
"25","7","24","21","","2020-11-20","0"
"24","6","23","19","","2020-12-04","0"
"22","6","21","18","","2020-12-18","0"
"31","9","30","26","","2021-01-01","0"
"25","7","24","21","","2021-01-15","0"
"20","6","20","17","","2021-01-29","0"
"14","4","14","12","","2021-02-12","0"
"25","7","24","21","","2021-02-26","0"
"22","6","21","18","","2021-03-12","0"
"23","6","21","19","","2021-03-26","0"
"23","6","21","19","","2021-04-09","0"
"23","6","21","19","","2021-04-23","0"
"23","6","21","19","","2021-05-07","0"
"23","6","21","19","","2021-05-21","0"
