"19","21","492","date","other"
"11","10","11","2020-09-23","0"
"26","24","26","2020-10-07","0"
"18","17","18","2020-10-21","0"
"23","21","23","2020-11-04","0"
"27","26","27","2020-11-18","0"
"20","19","20","2020-12-02","0"
"24","23","24","2020-12-16","0"
"24","23","24","2020-12-30","0"
"24","23","24","2021-01-13","0"
"23","21","23","2021-01-27","0"
"12","11","12","2021-02-10","0"
"29","27","29","2021-02-24","0"
"21","20","21","2021-03-10","0"
"21","20","21","2021-03-24","0"
"23","21","23","2021-04-07","0"
"21","20","21","2021-04-21","0"
"21","20","21","2021-05-05","0"
