"21","113","599","21978","999999","date","other"
"21","21","21","11","1","2017-02-02","0"
"21","21","21","11","1","2017-02-16","0"
"21","21","21","11","1","2017-03-02","0"
"20","20","20","10","1","2017-03-16","0"
"21","21","21","11","1","2017-03-30","0"
"21","21","21","11","1","2017-04-13","0"
"21","21","21","11","1","2017-04-27","0"
"21","21","21","11","1","2017-05-11","0"
"21","20","21","11","1","2017-05-25","0"
"21","20","21","12","1","2017-06-08","0"
"20","16","20","12","1","2017-06-22","0"
"21","14","21","13","1","2017-07-06","0"
"20","12","20","12","1","2017-07-20","0"
"18","11","18","11","1","2017-08-03","0"
"20","11","20","12","1","2017-08-17","0"
"9","5","9","6","1","2017-08-31","0"
"15","8","15","9","1","2017-09-14","0"
"15","7","15","9","1","2017-09-28","0"
"17","7","17","10","1","2017-10-12","0"
"12","5","12","7","1","2017-10-26","0"
"15","6","15","9","1","2017-11-09","0"
"14","5","14","9","1","2017-11-23","0"
"17","6","17","12","1","2017-12-07","0"
"16","6","16","11","","2017-12-21","0"
"11","4","11","8","","2018-01-04","0"
"13","4","13","9","","2018-01-18","0"
"11","3","11","8","","2018-02-01","0"
"13","3","13","9","","2018-02-15","0"
"13","3","13","9","","2018-03-01","0"
"14","3","14","10","","2018-03-15","0"
"16","","16","11","","2018-03-29","0"
"16","","16","11","","2018-04-12","0"
"22","","22","15","","2018-04-26","0"
"24","","24","16","","2018-05-10","0"
"22","","22","15","","2018-05-24","0"
"20","","20","14","","2018-06-07","0"
"22","","22","15","","2018-06-21","0"
"22","","22","15","","2018-07-05","0"
"22","","22","15","","2018-07-19","0"
"22","","22","15","","2018-08-02","0"
"22","","22","15","","2018-08-16","0"
"24","","24","16","","2018-08-30","0"
"22","","22","15","","2018-09-13","0"
"22","","22","15","","2018-09-27","0"
"22","","22","15","","2018-10-11","0"
"22","","22","15","","2018-10-25","0"
"22","","22","15","","2018-11-08","0"
"22","","22","15","","2018-11-22","0"
"22","","22","15","","2018-12-06","0"
"22","","22","15","","2018-12-20","0"
"22","","22","15","","2019-01-03","0"
"22","","22","15","","2019-01-17","0"
"22","","22","15","","2019-01-31","0"
"22","","22","15","","2019-02-14","0"
"22","","22","15","","2019-02-28","0"
"14","","14","10","","2019-03-14","0"
"5","","5","3","","2019-03-28","0"
"20","","20","14","","2019-04-11","0"
"22","","22","20","","2019-04-25","0"
"8","","8","9","","2019-05-09","0"
"15","","15","963","","2019-05-23","0"
"26","","26","1605","","2019-06-06","0"
"24","","24","1498","","2019-06-20","0"
"26","","26","1605","","2019-07-04","0"
"24","","24","1498","","2019-07-18","0"
"24","","24","1498","","2019-08-01","0"
"21","","21","1284","","2019-08-15","0"
"24","","24","1498","","2019-08-29","0"
"22","","22","1391","","2019-09-12","0"
"26","","26","1605","","2019-09-26","0"
"24","","24","1498","","2019-10-10","0"
"24","","24","1498","","2019-10-24","0"
"21","","21","1284","","2019-11-07","0"
"22","","22","1391","","2019-11-21","0"
"24","","24","1498","","2019-12-05","0"
"26","","26","1605","","2019-12-19","0"
"21","","21","1284","","2020-01-02","0"
"22","","22","1391","","2020-01-16","0"
"24","","24","1498","","2020-01-30","0"
"21","","21","1284","","2020-02-13","0"
"24","","24","1498","","2020-02-27","0"
"22","","22","1391","","2020-03-12","0"
"26","2","26","1605","","2020-03-26","0"
"26","5","26","1605","","2020-04-09","0"
"22","5","22","1391","","2020-04-23","0"
"26","5","26","1605","","2020-05-07","0"
"22","5","22","1391","","2020-05-21","0"
"24","5","24","1498","","2020-06-04","0"
"22","5","22","1391","","2020-06-18","0"
"24","5","24","1498","","2020-07-02","0"
"21","4","21","1284","","2020-07-16","0"
"24","5","24","1498","","2020-07-30","0"
"24","5","24","1498","","2020-08-13","0"
"24","5","24","1498","","2020-08-27","0"
"24","5","24","1498","","2020-09-10","0"
"24","5","24","1498","","2020-09-24","0"
"27","6","27","1712","","2020-10-08","0"
"29","6","29","1819","","2020-10-22","0"
"26","5","26","1605","","2020-11-05","0"
"26","5","26","1605","","2020-11-19","0"
"31","6","31","1926","","2020-12-03","0"
"31","6","31","1926","","2020-12-17","0"
"22","5","22","1391","","2020-12-31","0"
"31","6","31","1926","","2021-01-14","0"
"31","6","31","1926","","2021-01-28","0"
"19","4","19","1177","","2021-02-11","0"
"22","5","22","1391","","2021-02-25","0"
"24","5","24","1498","","2021-03-11","0"
"24","5","24","1498","","2021-03-25","0"
"27","6","27","1712","","2021-04-08","0"
"24","5","24","1498","","2021-04-22","0"
"26","5","26","1605","","2021-05-06","0"
"24","5","24","1498","","2021-05-20","0"
