"113","492","597","1036","1667","1721","4085","4345","5179","6650","7208","10397","12095","date","other"
"11","11","11","","","2","","","","","","","","2017-09-01","0"
"16","15","15","","","5","","","","","","","","2017-09-15","0"
"14","12","12","","","4","1","","","","","","0","2017-09-29","0"
"24","20","20","","","7","4","","","","","","0","2017-10-13","0"
"13","11","11","1","","3","","","","","","","","2017-10-27","0"
"15","13","13","3","","2","","","","","","","","2017-11-10","0"
"14","12","12","3","","","","","","","","","","2017-11-24","0"
"15","13","13","3","","","","","","","","","","2017-12-08","0"
"18","15","15","3","","2","","","","","","","","2017-12-22","0"
"14","12","12","3","","","","","","","","","","2018-01-05","0"
"22","18","19","5","","","","","","","","","","2018-01-19","0"
"14","11","12","3","","1","","","","","","","","2018-02-02","0"
"20","16","17","4","","4","","","","","","","","2018-02-16","0"
"18","14","15","4","","1","","","","","","","","2018-03-02","0"
"16","13","14","3","","1","","","","","","","","2018-03-16","0"
"12","10","10","3","","1","","","","0","","","","2018-03-30","0"
"19","15","15","5","","","","","","","","","","2018-04-13","0"
"29","23","24","7","","","","","","","","","","2018-04-27","0"
"29","23","24","7","","","","","","","","","","2018-05-11","0"
"29","23","24","7","","3","","","","","","","","2018-05-25","0"
"29","23","24","7","","6","","","","","","","4","2018-06-08","0"
"29","23","24","7","","5","","","","","","","5","2018-06-22","0"
"29","23","24","7","","5","","","","","","","5","2018-07-06","0"
"29","23","24","7","","5","","","","","","","5","2018-07-20","0"
"29","23","24","7","","5","","","","","","","5","2018-08-03","0"
"29","23","24","7","","5","","","","","","","5","2018-08-17","0"
"29","23","24","7","","5","","","","","","","5","2018-08-31","0"
"29","23","24","7","","5","","","","","","","5","2018-09-14","0"
"29","23","24","7","","5","","","","","","","5","2018-09-28","0"
"29","23","24","7","","6","","","","","","","5","2018-10-12","0"
"29","23","24","7","1","6","","","","","1","","5","2018-10-26","0"
"30","24","25","8","","6","","","","","5","","","2018-11-09","0"
"30","24","25","8","","6","","","","","5","","","2018-11-23","0"
"30","24","25","8","","6","","","","","5","","","2018-12-07","0"
"30","24","25","8","","5","","","","","5","","","2018-12-21","0"
"30","24","25","8","","5","","","","","5","","","2019-01-04","0"
"30","24","25","8","","5","","","","","5","","1","2019-01-18","0"
"30","24","25","8","","5","","","","","5","","5","2019-02-01","0"
"30","24","25","8","","5","","","","","5","","5","2019-02-15","0"
"30","24","25","8","","5","","","","","5","","5","2019-03-01","0"
"13","10","11","3","","2","","","","","2","","2","2019-03-15","0"
"9","7","7","2","","1","","","","","1","","1","2019-03-29","0"
"28","22","23","7","","5","","","","","5","","5","2019-04-12","0"
"30","24","25","8","","5","","","","","5","","5","2019-04-26","0"
"11","9","9","3","","2","","","","","2","","2","2019-05-10","0"
"22","17","18","6","","4","4","","","","4","","4","2019-05-24","0"
"31","24","25","9","","5","5","","","","5","","5","2019-06-07","0"
"33","26","27","10","","2","5","","","","2","","5","2019-06-21","0"
"33","26","27","10","","","5","","","","","","5","2019-07-05","0"
"35","27","29","10","","","1","","","","","","6","2019-07-19","0"
"31","24","25","9","","","","","","","","","5","2019-08-02","0"
"27","21","21","8","","","","","","","","","4","2019-08-16","0"
"31","24","25","9","","","","","","","","","5","2019-08-30","0"
"29","22","23","8","","","","","","","","","5","2019-09-13","0"
"31","25","25","9","3","3","3","3","3","3","3","3","6","2019-09-27","0"
"31","25","25","9","3","3","3","3","3","3","3","3","6","2019-10-11","0"
"31","25","25","9","","","","","","","","","4","2019-10-25","0"
"29","23","23","8","","","","","","","","","","2019-11-08","0"
"31","25","25","9","","","","","","","","","","2019-11-22","0"
"29","23","23","8","","","","","","","","","","2019-12-06","0"
"29","23","23","8","","","","","","","","","","2019-12-20","0"
"38","30","30","11","","","","","","","","","","2020-01-03","0"
"31","25","25","9","","","","","","","","","","2020-01-17","0"
"35","29","29","10","","","","","","","","","","2020-01-31","0"
"33","27","27","10","","","","","","","","","","2020-02-14","0"
"33","27","27","10","","","","","","","","","","2020-02-28","0"
"35","29","29","10","","","","","","","","","","2020-03-13","0"
"31","25","25","9","","","","","","","","","","2020-03-27","0"
"27","21","21","8","","","","","","","","","","2020-04-10","0"
"31","25","25","9","","","","","","","","","","2020-04-24","0"
"33","27","27","10","","","","","","","","","","2020-05-08","0"
"31","25","25","9","","","","","","","","","","2020-05-22","0"
"33","27","27","10","","","","","","","","","","2020-06-05","0"
"33","27","27","10","","","","","","","","","","2020-06-19","0"
"34","27","27","10","","3","","","","","","","","2020-07-03","0"
"32","26","26","10","","5","","","","","","","","2020-07-17","0"
"34","28","28","11","","5","","","","","","","","2020-07-31","0"
"27","22","22","9","","4","","","","","","","","2020-08-14","0"
"32","26","26","10","","5","","","","","","","","2020-08-28","0"
"32","26","26","10","","5","","","","","","","","2020-09-11","0"
"30","24","24","9","","5","","","","","","","","2020-09-25","0"
"34","28","28","11","","5","","","","","","","","2020-10-09","0"
"37","30","30","11","","6","","","","","","","","2020-10-23","0"
"39","32","32","12","","6","","","","","","","","2020-11-06","0"
"43","35","35","14","","7","","","","","","","","2020-11-20","0"
"34","28","28","11","","5","","","","","","","","2020-12-04","0"
"37","30","30","11","","6","","","","","","","","2020-12-18","0"
"39","32","32","12","","7","","","","","","","","2021-01-01","0"
"48","39","39","15","","9","","","","","","","","2021-01-15","0"
"39","32","32","12","","7","","","","","","","","2021-01-29","0"
"23","19","19","7","","4","","","","","","","","2021-02-12","0"
"34","28","28","11","","6","","","","","","","","2021-02-26","0"
"32","26","26","10","","6","","","","","","","","2021-03-12","0"
"32","26","26","10","","6","","","","","","","","2021-03-26","0"
"33","26","26","11","","6","","","","","","","","2021-04-09","0"
"33","26","26","11","","6","","","","","","","","2021-04-23","0"
"33","26","26","11","","6","","","","","","","","2021-05-07","0"
"33","26","26","11","","6","","","","","","","","2021-05-21","0"
