"9","21","122","4667","5577","date","other"
"21","21","21","20","6","2020-12-02","0"
"26","26","26","24","7","2020-12-16","0"
"24","24","24","23","7","2020-12-30","0"
"21","21","21","20","6","2021-01-13","0"
"24","24","24","23","7","2021-01-27","0"
"15","15","15","14","4","2021-02-10","0"
"23","23","23","21","6","2021-02-24","0"
"21","21","21","20","6","2021-03-10","0"
"21","21","21","20","6","2021-03-24","0"
"21","21","21","20","6","2021-04-07","0"
"21","21","21","20","6","2021-04-21","0"
"21","21","21","20","6","2021-05-05","0"
