"492","597","1664","1665","4182","date","other"
"11","11","","","","2017-04-28","0"
"21","21","","","","2017-05-12","0"
"21","21","","","","2017-05-26","0"
"20","20","","","","2017-06-09","0"
"23","23","3","3","","2017-06-23","0"
"23","23","5","5","","2017-07-07","0"
"21","21","5","5","","2017-07-21","0"
"20","20","4","4","","2017-08-04","0"
"20","20","4","4","","2017-08-18","0"
"12","12","3","3","","2017-09-01","0"
"16","16","5","5","","2017-09-15","0"
"13","13","4","4","","2017-09-29","0"
"16","16","5","5","","2017-10-13","0"
"14","14","4","4","","2017-10-27","0"
"18","18","5","5","","2017-11-10","0"
"16","16","5","5","","2017-11-24","0"
"13","13","4","4","","2017-12-08","0"
"17","17","5","5","","2017-12-22","0"
"17","17","5","5","","2018-01-05","0"
"15","15","5","5","","2018-01-19","0"
"19","20","7","7","","2018-02-02","0"
"13","14","5","5","","2018-02-16","0"
"19","20","7","7","","2018-03-02","0"
"13","14","5","5","","2018-03-16","0"
"19","20","7","7","","2018-03-30","0"
"15","16","6","6","","2018-04-13","0"
"26","28","10","10","","2018-04-27","0"
"26","28","10","10","","2018-05-11","0"
"26","28","10","10","","2018-05-25","0"
"26","28","10","10","","2018-06-08","0"
"26","28","10","10","","2018-06-22","0"
"26","28","10","10","","2018-07-06","0"
"26","28","10","10","","2018-07-20","0"
"26","28","10","10","","2018-08-03","0"
"26","28","10","10","","2018-08-17","0"
"26","28","10","10","","2018-08-31","0"
"26","28","10","10","","2018-09-14","0"
"26","28","10","10","","2018-09-28","0"
"26","28","10","10","","2018-10-12","0"
"26","28","10","10","","2018-10-26","0"
"26","28","10","10","","2018-11-09","0"
"26","28","10","10","","2018-11-23","0"
"26","28","10","10","","2018-12-07","0"
"26","28","10","10","","2018-12-21","0"
"26","28","10","10","","2019-01-04","0"
"26","28","10","10","","2019-01-18","0"
"26","28","10","10","","2019-02-01","0"
"26","28","10","10","","2019-02-15","0"
"26","28","10","10","","2019-03-01","0"
"17","18","6","6","","2019-03-15","0"
"11","12","4","4","","2019-03-29","0"
"24","26","9","9","","2019-04-12","0"
"26","28","10","10","","2019-04-26","0"
"7","8","3","3","","2019-05-10","0"
"29","32","23","19","","2019-05-24","0"
"40","45","32","26","","2019-06-07","0"
"43","49","34","28","","2019-06-21","0"
"43","49","34","28","","2019-07-05","0"
"40","46","32","26","","2019-07-19","0"
"40","46","32","26","","2019-08-02","0"
"40","46","32","26","","2019-08-16","0"
"49","56","39","32","","2019-08-30","0"
"40","46","32","26","","2019-09-13","0"
"43","49","34","28","","2019-09-27","0"
"40","46","32","26","","2019-10-11","0"
"46","53","37","30","","2019-10-25","0"
"31","36","25","20","","2019-11-08","0"
"43","49","34","28","","2019-11-22","0"
"41","47","32","26","","2019-12-06","0"
"64","72","41","33","","2019-12-20","0"
"75","84","48","39","","2020-01-03","0"
"61","68","39","32","","2020-01-17","0"
"46","52","30","24","","2020-01-31","0"
"68","76","43","35","","2020-02-14","0"
"50","56","32","26","","2020-02-28","0"
"46","53","30","25","3","2020-03-13","0"
"61","69","40","33","6","2020-03-27","0"
"68","77","45","37","7","2020-04-10","0"
"46","53","31","25","5","2020-04-24","0"
"50","57","33","27","5","2020-05-08","0"
"46","53","31","25","5","2020-05-22","0"
"54","61","35","29","5","2020-06-05","0"
"46","53","31","25","5","2020-06-19","0"
"50","57","33","27","5","2020-07-03","0"
"43","49","28","23","4","2020-07-17","0"
"54","61","35","29","5","2020-07-31","0"
"43","49","28","23","4","2020-08-14","0"
"68","77","45","37","7","2020-08-28","0"
"96","110","64","52","10","2020-09-11","0"
"68","77","45","37","7","2020-09-25","0"
"57","65","38","31","6","2020-10-09","0"
"79","90","52","42","8","2020-10-23","0"
"54","61","35","29","5","2020-11-06","0"
"68","77","45","37","7","2020-11-20","0"
"57","65","38","31","6","2020-12-04","0"
"57","65","38","31","6","2020-12-18","0"
"57","65","38","31","6","2021-01-01","0"
"64","73","42","35","6","2021-01-15","0"
"43","49","28","23","4","2021-01-29","0"
"36","41","24","19","4","2021-02-12","0"
"61","69","40","33","6","2021-02-26","0"
"58","66","39","32","7","2021-03-12","0"
"51","58","34","28","6","2021-03-26","0"
"55","62","36","30","6","2021-04-09","0"
"51","58","34","28","6","2021-04-23","0"
"51","58","34","28","6","2021-05-07","0"
"55","62","36","30","6","2021-05-21","0"
