"9","21","122","492","597","5577","date","other"
"18","19","17","18","18","8","2017-02-16","0"
"21","22","20","21","21","10","2017-03-02","0"
"9","9","9","9","9","5","2018-01-18","0"
"12","13","11","12","12","7","2018-02-01","0"
"14","14","13","14","14","8","2018-02-15","0"
"12","13","11","12","12","7","2018-03-01","0"
"14","14","13","14","14","8","2018-03-15","0"
"9","9","9","9","9","5","2018-03-29","0"
"11","11","10","11","11","6","2018-04-12","0"
"21","22","20","21","21","12","2018-04-26","0"
"21","22","20","21","21","12","2018-05-10","0"
"21","22","20","21","21","12","2018-05-24","0"
"20","20","19","20","20","11","2018-06-07","0"
"21","22","20","21","21","12","2018-06-21","0"
"21","22","20","21","21","12","2018-07-05","0"
"21","22","20","21","21","13","2018-07-19","0"
"21","22","20","21","21","13","2018-08-02","0"
"21","22","20","21","21","13","2018-08-16","0"
"21","22","20","21","21","13","2018-08-30","0"
"21","22","20","21","21","13","2018-09-13","0"
"21","22","20","21","21","13","2018-09-27","0"
"21","22","20","21","21","13","2018-10-11","0"
"21","22","20","21","21","13","2018-10-25","0"
"21","22","20","21","21","13","2018-11-08","0"
"21","22","20","21","21","13","2018-11-22","0"
"21","22","20","21","21","13","2018-12-06","0"
"21","22","20","21","21","13","2018-12-20","0"
"21","22","20","21","21","13","2019-01-03","0"
"21","22","20","22","21","13","2019-01-17","0"
"21","22","20","22","21","13","2019-01-31","0"
"21","22","20","22","21","13","2019-02-14","0"
"21","22","20","22","21","13","2019-02-28","0"
"11","11","10","11","11","7","2019-03-14","0"
"8","8","7","8","8","5","2019-03-28","0"
"20","20","19","20","20","13","2019-04-11","0"
"21","22","20","22","21","14","2019-04-25","0"
"8","8","7","8","8","5","2019-05-09","0"
"14","14","13","14","14","9","2019-05-23","0"
"26","27","24","27","26","17","2019-06-06","0"
"23","24","21","24","23","15","2019-06-20","0"
"21","22","20","22","21","14","2019-07-04","0"
"20","20","19","20","20","13","2019-07-18","0"
"21","22","20","22","21","14","2019-08-01","0"
"18","19","17","19","18","12","2019-08-15","0"
"21","22","20","22","21","14","2019-08-29","0"
"23","24","21","24","23","15","2019-09-12","0"
"21","22","20","22","21","14","2019-09-26","0"
"21","22","20","22","21","14","2019-10-10","0"
"21","22","20","22","21","14","2019-10-24","0"
"18","19","17","19","18","12","2019-11-07","0"
"21","22","20","22","21","14","2019-11-21","0"
"27","28","26","28","27","19","2019-12-05","0"
"24","25","23","25","24","17","2019-12-19","0"
"23","24","21","24","23","16","2020-01-02","0"
"23","24","21","24","23","16","2020-01-16","0"
"24","25","23","25","24","17","2020-01-30","0"
"18","19","17","19","18","13","2020-02-13","0"
"23","24","21","24","23","16","2020-02-27","0"
"20","20","19","20","20","14","2020-03-12","0"
"21","22","20","22","21","15","2020-03-26","0"
"23","24","21","24","23","16","2020-04-09","0"
"25","26","24","26","24","18","2020-04-23","0"
"22","23","21","23","21","16","2020-05-07","0"
"22","23","21","23","21","16","2020-05-21","0"
"22","23","21","23","21","16","2020-06-04","0"
"22","23","21","23","21","16","2020-06-18","0"
"22","23","21","23","21","16","2020-07-02","0"
"24","25","23","25","23","17","2020-07-16","0"
"22","23","21","23","21","16","2020-07-30","0"
"27","28","26","28","26","19","2020-08-13","0"
"27","28","26","28","26","19","2020-08-27","0"
"27","28","26","28","26","19","2020-09-10","0"
"27","28","26","28","26","19","2020-09-24","0"
"28","30","27","30","27","21","2020-10-08","0"
"27","28","26","28","26","21","2020-10-22","0"
"27","28","26","28","26","21","2020-11-05","0"
"24","25","23","25","23","18","2020-11-19","0"
"27","28","26","28","26","21","2020-12-03","0"
"28","30","27","30","27","22","2020-12-17","0"
"22","23","21","23","21","17","2020-12-31","0"
"25","26","24","26","24","19","2021-01-14","0"
"25","26","24","26","24","19","2021-01-28","0"
"16","16","15","16","15","12","2021-02-11","0"
"24","25","23","25","23","18","2021-02-25","0"
"22","23","21","23","21","17","2021-03-11","0"
"24","25","23","25","23","18","2021-03-25","0"
"24","25","23","25","23","18","2021-04-08","0"
"24","25","23","25","23","18","2021-04-22","0"
"22","23","21","23","21","17","2021-05-06","0"
"25","26","24","26","24","19","2021-05-20","0"
