"19","492","1621","1625","1664","1734","1756","4026","4094","4182","4305","4400","5537","date","other"
"12","12","","3","","","","","","","","","","2018-03-15","0"
"23","24","","5","","","","","","","","","","2018-03-29","0"
"23","24","","5","","","","","","","","","","2018-04-12","0"
"23","24","","5","","","","","","","","","","2018-04-26","0"
"23","24","","5","","","","","","","","","","2018-05-10","0"
"23","24","","5","","","","","","","","","","2018-05-24","0"
"23","24","","5","","","","","","","","","","2018-06-07","0"
"23","24","","5","","","","","","","","","","2018-06-21","0"
"23","24","","5","","","","","","","","","","2018-07-05","0"
"23","24","","5","","","","","","","","","","2018-07-19","0"
"23","24","","5","","","","","","","","","","2018-08-02","0"
"23","24","","5","","","","","","","","","","2018-08-16","0"
"23","24","","5","","","","","","","","","","2018-08-30","0"
"23","24","","5","","","","","","","","","","2018-09-13","0"
"23","24","","5","","","","","","","","","","2018-09-27","0"
"23","24","","5","","","","","","","","","","2018-10-11","0"
"23","24","","5","","","","","","","","","","2018-10-25","0"
"23","24","","5","","","","","","","","","","2018-11-08","0"
"23","24","","5","","","","","","","","","","2018-11-22","0"
"23","24","","5","","","","","","","","","","2018-12-06","0"
"23","24","","5","","","","","","","","","","2018-12-20","0"
"23","24","","5","","","","","","","","","","2019-01-03","0"
"23","24","","5","","","","","","","","","","2019-01-17","0"
"23","24","","5","","","","","","","","","","2019-01-31","0"
"23","24","","5","","","","","","","","","","2019-02-14","0"
"23","24","","5","","","","","","","","","","2019-02-28","0"
"23","24","","5","","","","","","","","","","2019-03-14","0"
"20","21","","4","","","","","","","","","","2019-03-28","0"
"23","24","","5","","","","","","","","","","2019-04-11","0"
"23","24","","5","","","","","","","","","","2019-04-25","0"
"10","10","","2","","","","","","","","","","2019-05-09","0"
"15","15","","3","","","","","","","","","","2019-05-23","0"
"26","27","","6","","","","","","","","","","2019-06-06","0"
"21","22","","5","","","","","","","","","","2019-06-20","0"
"23","24","","5","","","","","","","","","","2019-07-04","0"
"24","25","","6","","","","","","","","","","2019-07-18","0"
"24","25","6","6","7","7","7","7","7","7","7","7","8","2019-08-01","0"
"25","26","11","7","13","13","12","13","12","13","12","12","14","2019-08-15","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2019-08-29","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2019-09-12","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2019-09-26","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2019-10-10","0"
"23","24","11","7","13","13","12","13","12","13","12","12","14","2019-10-24","0"
"27","28","13","9","15","15","14","15","14","15","14","14","16","2019-11-07","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2019-11-21","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2019-12-05","0"
"34","35","16","11","19","19","18","19","18","19","18","18","20","2019-12-19","0"
"23","24","11","7","13","13","12","13","12","13","12","12","14","2020-01-02","0"
"29","30","14","9","16","16","15","16","15","16","15","15","17","2020-01-16","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2020-01-30","0"
"27","28","13","9","15","15","14","15","14","15","14","14","16","2020-02-13","0"
"29","30","14","9","16","16","15","16","15","16","15","15","17","2020-02-27","0"
"23","24","11","7","13","13","12","13","12","13","12","12","14","2020-03-12","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2020-03-26","0"
"27","28","13","9","15","15","14","15","14","15","14","14","16","2020-04-09","0"
"25","26","12","8","14","14","13","14","13","14","13","13","15","2020-04-23","0"
"37","38","13","9","15","15","14","15","14","15","14","14","16","2020-05-07","0"
"35","36","12","8","14","14","13","14","13","14","13","13","15","2020-05-21","0"
"35","36","12","8","14","14","13","14","13","14","13","13","15","2020-06-04","0"
"35","36","12","8","14","14","13","14","13","14","13","13","15","2020-06-18","0"
"38","39","13","9","15","15","14","15","14","15","14","14","16","2020-07-02","0"
"30","31","10","7","12","12","11","12","11","12","11","11","13","2020-07-16","0"
"43","44","15","10","17","17","16","17","16","17","16","16","18","2020-07-30","0"
"33","33","11","7","13","13","12","13","12","13","12","12","14","2020-08-13","0"
"35","36","12","8","14","14","13","14","13","14","13","13","15","2020-08-27","0"
"40","41","14","9","16","16","15","16","15","16","15","15","17","2020-09-10","0"
"40","41","14","8","16","16","15","16","15","16","15","15","17","2020-09-24","0"
"45","46","15","9","18","18","17","18","17","18","17","17","19","2020-10-08","0"
"35","36","12","7","14","14","13","14","13","14","13","13","15","2020-10-22","0"
"43","44","15","9","17","17","16","17","16","17","16","16","18","2020-11-05","0"
"40","41","14","8","16","16","15","16","15","16","15","15","17","2020-11-19","0"
"38","39","13","8","15","15","14","15","14","15","14","14","16","2020-12-03","0"
"35","36","12","7","14","14","13","14","13","14","13","13","15","2020-12-17","0"
"35","36","12","7","14","14","13","14","13","14","13","13","15","2020-12-31","0"
"17","41","14","8","16","16","15","16","15","16","15","15","17","2021-01-14","0"
"19","46","15","9","18","18","17","18","17","18","17","17","19","2021-01-28","0"
"10","23","8","5","9","9","8","9","8","9","8","8","10","2021-02-11","0"
"16","39","13","8","15","15","14","15","14","15","14","14","16","2021-02-25","0"
"15","36","12","7","14","14","13","14","13","14","13","13","15","2021-03-11","0"
"15","36","12","7","14","14","13","14","13","14","13","13","15","2021-03-25","0"
"15","36","12","7","14","14","13","14","13","14","13","13","15","2021-04-08","0"
"24","36","12","7","14","14","13","14","13","14","13","13","15","2021-04-22","0"
"35","36","12","7","14","14","13","14","13","14","13","13","15","2021-05-06","0"
"35","36","12","7","14","14","13","14","13","14","13","13","15","2021-05-20","0"
