"21","492","597","699","1664","4036","date","other"
"2","2","2","2","1","1","2017-07-06","0"
"21","21","21","21","10","10","2017-07-20","0"
"18","18","18","18","9","9","2017-08-03","0"
"20","20","20","20","9","9","2017-08-17","0"
"9","9","9","9","4","4","2017-08-31","0"
"14","14","14","14","6","6","2017-09-14","0"
"14","14","14","14","6","6","2017-09-28","0"
"15","15","15","15","7","7","2017-10-12","0"
"11","11","11","11","5","5","2017-10-26","0"
"15","15","15","15","7","7","2017-11-09","0"
"15","15","15","15","7","7","2017-11-23","0"
"11","11","11","11","5","5","2017-12-07","0"
"15","15","15","15","7","7","2017-12-21","0"
"14","14","14","14","6","6","2018-01-04","0"
"14","14","14","14","6","6","2018-01-18","0"
"12","12","12","12","6","6","2018-02-01","0"
"14","14","14","14","6","6","2018-02-15","0"
"17","17","17","17","8","8","2018-03-01","0"
"11","11","11","11","5","5","2018-03-15","0"
"14","14","14","14","6","6","2018-03-29","0"
"12","12","12","12","6","6","2018-04-12","0"
"21","21","21","21","10","10","2018-04-26","0"
"21","21","21","21","10","10","2018-05-10","0"
"21","21","21","21","10","10","2018-05-24","0"
"21","21","21","21","10","10","2018-06-07","0"
"21","21","21","21","10","10","2018-06-21","0"
"21","21","21","21","10","10","2018-07-05","0"
"21","21","21","21","10","10","2018-07-19","0"
"21","21","21","21","10","10","2018-08-02","0"
"21","21","21","21","10","10","2018-08-16","0"
"21","21","21","21","10","10","2018-08-30","0"
"21","21","21","21","10","10","2018-09-13","0"
"21","21","21","21","10","10","2018-09-27","0"
"21","21","21","21","10","10","2018-10-11","0"
"21","21","21","21","10","10","2018-10-25","0"
"21","21","21","21","10","10","2018-11-08","0"
"21","21","21","21","10","10","2018-11-22","0"
"21","21","21","21","10","10","2018-12-06","0"
"21","21","21","21","10","10","2018-12-20","0"
"21","21","21","21","10","10","2019-01-03","0"
"21","21","21","21","10","10","2019-01-17","0"
"21","21","21","21","10","10","2019-01-31","0"
"21","21","21","21","10","10","2019-02-14","0"
"21","21","21","21","10","10","2019-02-28","0"
"12","12","12","12","6","6","2019-03-14","0"
"8","8","8","8","4","4","2019-03-28","0"
"20","20","20","20","9","9","2019-04-11","0"
"21","21","21","21","10","10","2019-04-25","0"
"8","8","8","8","4","4","2019-05-09","0"
"15","15","15","15","7","7","2019-05-23","0"
"21","21","21","21","10","10","2019-06-06","0"
"21","21","21","21","10","10","2019-06-20","0"
"21","21","21","21","10","10","2019-07-04","0"
"21","21","21","21","10","10","2019-07-18","0"
"20","20","20","20","9","9","2019-08-01","0"
"21","21","21","21","10","10","2019-08-15","0"
"21","21","21","21","10","10","2019-08-29","0"
"20","20","20","20","9","9","2019-09-12","0"
"20","20","20","20","9","9","2019-09-26","0"
"21","21","21","21","10","10","2019-10-10","0"
"21","21","21","21","10","10","2019-10-24","0"
"20","20","20","20","9","9","2019-11-07","0"
"27","27","27","27","11","11","2019-11-21","0"
"31","31","31","31","10","10","2019-12-05","0"
"33","33","33","33","11","11","2019-12-19","0"
"29","29","29","29","9","9","2020-01-02","0"
"31","31","31","31","10","10","2020-01-16","0"
"29","29","29","29","9","9","2020-01-30","0"
"31","31","31","31","10","10","2020-02-13","0"
"56","56","56","56","14","14","2020-02-27","0"
"38","38","38","38","9","9","2020-03-12","0"
"38","38","38","38","9","9","2020-03-26","0"
"41","41","41","41","10","10","2020-04-09","0"
"41","41","41","41","10","10","2020-04-23","0"
"41","41","41","41","10","10","2020-05-07","0"
"41","41","41","41","10","10","2020-05-21","0"
"41","41","41","41","10","10","2020-06-04","0"
"41","41","41","41","10","10","2020-06-18","0"
"44","44","44","44","11","11","2020-07-02","0"
"35","35","35","35","9","9","2020-07-16","0"
"50","50","50","50","12","12","2020-07-30","0"
"32","32","32","32","8","8","2020-08-13","0"
"44","44","44","44","11","11","2020-08-27","0"
"35","35","35","35","9","9","2020-09-10","0"
"38","38","38","38","9","9","2020-09-24","0"
"38","38","38","38","9","9","2020-10-08","0"
"47","47","47","47","11","11","2020-10-22","0"
"47","47","47","47","11","11","2020-11-05","0"
"59","59","59","59","14","14","2020-11-19","0"
"47","47","47","47","11","11","2020-12-03","0"
"47","47","47","47","11","11","2020-12-17","0"
"53","53","53","53","13","13","2020-12-31","0"
"53","53","53","53","13","13","2021-01-14","0"
"50","50","50","50","12","12","2021-01-28","0"
"23","23","23","23","6","6","2021-02-11","0"
"50","50","50","50","12","12","2021-02-25","0"
"41","41","41","41","10","10","2021-03-11","0"
"41","41","41","41","10","10","2021-03-25","0"
"41","41","41","41","10","10","2021-04-08","0"
"41","41","41","41","10","10","2021-04-22","0"
"41","41","41","41","10","10","2021-05-06","0"
"41","41","41","41","10","10","2021-05-20","0"
